,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation
12066,tx,0,67.52873803074428,1,Non-Partisan,Hispanic and Portuguese,German,Democratic & Independent,137901.312867945,Residential,338614.3950742112,1
12067,ut,1,27.568386229224302,1,Democratic,European,Italian,Independent,138609.274588857,Residential,382139.8908044141,0
12068,nc,0,65.80249027425964,0,Democratic,Likely African-American,Turkish,Republican,87759.67231331182,Apartment,593004.8521960913,0
12069,tx,0,54.771311485602936,1,Democratic,Other,German,Independent,193203.38740273932,Apartment,287129.0231069136,0
12070,ca,0,23.381748281312213,1,Republican,European,Hispanic,Republican,155002.22714548817,Residential,453310.1774419431,0
12071,ma,0,48.41462760963348,0,Democratic,European,English/Welsh,Independent,10454.683132264974,Residential,1058874.8165787663,0
12072,ca,0,68.10664492391226,0,Democratic,European,African or Af-Am Self Reported,Independent,129109.11067839446,Residential,282722.65917936567,1
12073,nj,0,44.42966144510496,0,Democratic,European,Scots,Independent,88717.40590664228,Residential,92243.7793746334,1
12074,wi,0,51.06054886552978,0,Democratic,European,English/Welsh,Republican,94352.26856258622,Residential,232549.61920005438,0
12075,tx,0,35.31313770256033,1,Non-Partisan,Hispanic and Portuguese,English/Welsh,Independent,187778.00095179968,Unknown,141917.69313923814,0
12076,ca,1,57.76712924951863,1,Democratic,European,Hispanic,Independent,111845.37330076497,Residential,71254.63724860374,0
12077,md,1,27.535642214031924,0,Republican,Hispanic and Portuguese,Swedish,Democratic & Independent,65258.95226948294,Residential,232562.4988328139,0
12078,tx,1,41.89907387440338,0,Non-Partisan,European,Likely Af-Am (Modeled),Democratic & Independent,111114.81880234877,Residential,618472.8184646153,0
12079,fl,1,64.02852549006882,0,Republican,Hispanic and Portuguese,Likely Af-Am (Modeled),Democratic,55861.33948360782,Apartment,150323.39700685232,0
12080,ca,0,26.223719326848617,0,Democratic,European,Likely Af-Am (Modeled),Democratic,140777.6078256087,Residential,177606.10443492833,0
12081,in,0,34.74494056916673,0,Democratic,East and South Asian,Hispanic,Democratic & Independent,144965.0068903944,Residential,956681.0354734224,0
12082,al,1,32.57188049967376,1,Non-Partisan,European,French,Republican,112657.97133122174,Residential,109922.37665780685,0
12083,ny,0,21.903039120733467,1,Democratic,European,Hispanic,Republican,38652.67516215192,Condominium,133413.3660658068,0
12084,va,0,49.58217549268482,1,American Independent,East and South Asian,African or Af-Am Self Reported,Independent,86631.98723033536,Residential,113928.36667064499,0
12085,ca,0,21.99751478329138,0,Republican,Hispanic and Portuguese,Likely Af-Am (Modeled),Democratic,75939.95542666316,Apartment,767136.7984192902,0
12086,ia,1,15.85716068450374,0,Democratic,European,Irish,Democratic & Republican,55757.81498952002,Residential,51678.56201708638,0
12087,ma,0,59.20341347393569,1,Democratic,European,Irish,Democratic,73045.86244746702,Residential,511987.94968422595,0
12088,ca,0,20.848003883139214,1,Democratic,European,Italian,Independent,48287.15613808378,Residential,150777.8634745352,0
12089,ca,1,58.577452334424294,0,Peace and Freedom,European,Hispanic,Democratic & Republican,137377.51924129276,Residential,147446.6889976806,0
12090,wi,1,54.01527900022174,1,Republican,European,Hispanic,Democratic,251369.25885678787,Unknown,651065.3682715446,0
12091,or,1,55.95837366867444,0,Socialist,European,Japanese,Democratic & Independent,125974.40189774259,Residential,70761.3278873256,1
12092,mi,0,53.152295202916164,1,Conservative,Likely African-American,English/Welsh,Independent,84448.53455389032,Apartment,1004808.0123522623,0
12093,oh,0,70.58906373364589,0,Registered Independent,Likely African-American,German,Independent,95082.10323671362,Residential,714993.2835939836,1
12094,ca,1,66.26915982017498,0,Republican,European,Hispanic,Independent,91324.54109627884,Unknown,197085.34065243584,0
12095,ny,1,35.56940433762977,0,Democratic,Hispanic and Portuguese,Dutch (Netherlands),Independent,77333.40140141627,Residential,555349.5132081817,0
12096,ca,0,53.324423386030176,0,Democratic,Hispanic and Portuguese,English/Welsh,Independent,12534.956681885582,Residential,329327.81756807363,0
12097,pa,0,15.250809917760826,0,Republican,Hispanic and Portuguese,Irish,Democratic,65090.2372889435,Residential,196755.02364256248,1
12098,fl,1,52.56509706364408,1,Republican,European,English/Welsh,Democratic,160995.41819981183,Residential,1476223.1047365186,0
12099,wi,1,59.61547757870101,0,Democratic,European,Likely Af-Am (Modeled),Republican,52126.11146256253,Condominium,540693.4666280318,0
12100,wv,0,51.675013660267645,1,Democratic,Likely African-American,Hispanic,Independent,84027.32673597067,Residential,1446068.0360733147,0
12101,az,1,13.108268025693771,0,Unknown,European,Hispanic,Democratic,156228.96284331765,Apartment,845573.9879662467,0
12102,ny,0,52.23164740473631,1,Democratic,European,Irish,Democratic & Republican,98937.08952614552,Residential,38026.650408259826,0
12103,ga,0,23.403392512047592,0,Democratic,European,Likely Af-Am (Modeled),Independent,36870.08233201471,Triplex,111873.29602684331,0
12104,ny,1,22.93017010613783,1,Democratic,Other,Swedish,Democratic,230901.31684214209,Residential,374938.3108422953,0
12105,ca,0,34.20654414966217,1,Republican,European,Irish,Democratic,211319.54889129873,Apartment,518969.8466152905,1
12106,mi,1,15.403181737735723,1,Democratic,Other,Nepalese,Independent,254519.54439425538,Apartment,287563.6443761701,0
12107,ca,1,49.4017999530395,0,Democratic,European,English/Welsh,Democratic,46383.53188517585,Triplex,126764.33320128171,0
12108,ut,1,47.04366855587433,1,Democratic,European,English/Welsh,Democratic & Independent,181781.01879267977,Residential,468122.9405918706,0
12109,tx,1,48.96142845849483,1,Registered Independent,European,Hispanic,Independent,161313.49806034198,Residential,328284.44955666346,0
12110,mt,0,87.18699085948899,1,Democratic,European,African or Af-Am Self Reported,Independent,118578.92034539541,Residential,792230.4123750142,0
12111,sc,0,26.540857228198654,1,Democratic,European,Scots,Democratic & Independent,43293.00733373683,Residential,26527.976736695462,0
12112,me,1,28.937122641918386,0,Non-Partisan,European,French,Republican,80044.41598067136,Residential,384664.4069421662,0
12113,oh,0,34.69349515055775,1,Registered Independent,European,Dutch (Netherlands),Democratic,29265.78353010671,Residential,178558.10835976922,0
12114,mn,1,67.08607662607668,0,Democratic,European,English/Welsh,Republican & Independent,35224.19575706816,Apartment,498733.22814282135,0
12115,oh,1,15.64885178123409,0,Republican,European,Irish,Independent,83119.3649642449,Duplex,230373.63074718986,1
12116,ga,1,20.186608575111762,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,263909.34855413786,Unknown,184332.31126820878,0
12117,oh,1,28.232356089921055,1,Democratic,Other,Irish,Democratic & Independent,79800.9580216967,Residential,235048.8056784867,0
12118,ca,1,47.62002872641009,1,Democratic,East and South Asian,Hispanic,Independent,88670.7299638065,Triplex,1136497.938349926,0
12119,wa,0,15.678423206361332,1,Democratic,Other,French,Democratic,42008.03134114985,Residential,268393.2842535942,0
12120,il,1,46.24907966303576,0,Republican,European,Native American,Republican,89264.15775682162,Residential,486731.3065947257,0
12121,ca,0,29.992905785904426,0,Democratic,European,Polish,Independent,92820.27176738429,Apartment,96669.23681681021,0
12122,wi,0,67.82021606533326,0,Democratic,European,Hispanic,Independent,83770.45522786635,Residential,84709.17738835672,0
12123,ca,1,53.60790610408003,1,Non-Partisan,European,Scots,Democratic & Republican,266979.2650530757,Residential,242085.8557460353,0
12124,ca,1,47.285955171952075,1,Democratic,European,English/Welsh,Independent,125979.9853349302,Residential,294566.50831991463,0
12125,id,0,51.72211096611176,1,Republican,Hispanic and Portuguese,Scots,Democratic,78849.44585892603,Residential,743058.7338231372,0
12126,ma,0,49.1362746304106,1,Non-Partisan,Likely African-American,Scots,Republican & Independent,96592.28892002936,Apartment,362411.75904375105,0
12127,dc,1,97.89009774881039,1,Republican,Likely African-American,Pakistani,Independent,61372.62061654634,Residential,343869.78817924694,0
12128,va,1,54.54461149380769,1,Democratic,European,African or Af-Am Self Reported,Democratic,45724.990551303126,Apartment,190671.02463354994,0
12129,al,1,15.595514220736469,0,Republican,European,Czech,Democratic,245634.07483212743,Residential,360638.5385121661,0
12130,nj,1,23.336060499685537,1,Democratic,European,Arab,Democratic,39070.66220829917,Duplex,327693.89209403394,0
12131,me,1,29.78200035104097,0,Democratic,European,Hispanic,Independent,48609.14041290454,Apartment,196703.03184609817,0
12132,ny,0,97.6849587315491,0,Republican,European,French,Republican,85731.14813983918,Residential,182048.49545945833,0
12133,pa,1,22.690944975230003,0,Republican,Hispanic and Portuguese,Likely Af-Am (Modeled),Democratic & Republican,127893.47737226974,Residential,627765.6319361868,0
12134,ky,1,24.11459548518328,1,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Republican,123725.19511095367,Residential,721825.6075429883,0
12135,tx,0,72.41636217862164,0,Non-Partisan,European,Likely Af-Am (Modeled),Democratic,265694.02279820933,Unknown,1117784.6213627898,1
12136,ca,1,16.848158952593895,0,Democratic,European,Italian,Democratic,30665.7579096799,Apartment,308331.8799362321,1
12137,ia,1,48.284959702230395,0,Independence,European,Romanian,Democratic & Republican,235994.92424077293,Apartment,261160.59468097356,0
12138,ca,1,28.28931892052395,1,Democratic,European,Hispanic,Democratic,124095.74635746636,Residential,895280.336769012,0
12139,ca,1,24.791622111618324,0,Independence,Hispanic and Portuguese,Sri Lankan,Independent,22842.436432607203,Residential,525744.822249694,0
12140,md,0,90.09561587315942,0,Republican,Other,Hispanic,Democratic,118996.237130822,Residential,678646.5949115703,0
12141,nv,1,55.151691064405206,0,Republican,Likely African-American,Hispanic,Republican,101980.95180429812,Apartment,156636.0887740672,0
12142,oh,1,37.330295230756796,0,Democratic,Other,Portuguese,Independent,228476.20155024214,Apartment,126093.34869199287,1
12143,oh,1,75.54701051135585,1,Republican,European,English/Welsh,Independent,44401.710030376526,Residential,860360.8129435082,0
12144,or,0,18.774118880654935,0,Democratic,Likely African-American,Italian,Democratic,74459.30602375901,Residential,137239.69647184052,0
12145,la,0,62.65010261576855,0,Republican,Other,Hispanic,Democratic & Republican,245880.40565785632,Residential,342103.99167974317,0
12146,ca,1,76.66894098926842,1,Republican,East and South Asian,Likely Af-Am (Modeled),Independent,120752.20577688888,Apartment,313143.8162308682,0
12147,ct,0,55.76430822376514,1,Democratic,European,Polish,Democratic,92919.36545843883,Residential,271082.43303680175,1
12148,wa,0,37.702933858559874,1,American Independent,Likely African-American,Chinese,Democratic,122208.21034762045,Unknown,700435.9093491279,0
12149,ga,0,57.43764314311429,1,Republican,Likely African-American,German,Democratic & Independent,23404.913939485785,Residential,-291078.70430688304,0
12150,tn,0,16.589003325960594,1,Republican,Hispanic and Portuguese,Danish,Republican,111315.6067281455,Residential,221762.243487457,0
12151,oh,0,20.895668765306056,1,Green,European,German,Republican & Independent,81743.63657064774,Residential,195165.1751242209,0
12152,md,0,57.10341073122951,1,Republican,Other,English/Welsh,Democratic,62539.74671069643,Residential,107415.58541189684,0
12153,ca,0,38.789437448163504,0,Republican,European,Likely Af-Am (Modeled),Democratic & Independent,142667.44439264943,Residential,67808.2673117535,0
12154,ny,1,83.40996570250775,1,Non-Partisan,European,Scots,Democratic & Independent,102073.5175776529,Apartment,44365.65164919289,0
12155,ca,0,50.5489312744256,1,Democratic,European,Scots,Republican,243504.40241950678,Residential,272480.5936909645,0
12156,il,0,32.34823214099555,0,Non-Partisan,European,Russian (omitting former Soviet States),Democratic,251315.75478836108,Residential,455460.008732117,0
12157,mo,0,34.22153277503753,1,Democratic,European,Italian,Independent,69927.40513089554,Residential,790853.6870834271,0
12158,ny,0,52.44993493238669,0,Non-Partisan,Hispanic and Portuguese,English/Welsh,Republican & Independent,61584.51218212292,Residential,761660.3026095587,0
12159,ak,1,39.80585297956195,0,Democratic,European,English/Welsh,Independent,250082.68236434122,Residential,543760.8886646157,0
12160,ca,1,19.14393073575483,1,Democratic,Likely African-American,Korean,Democratic & Independent,244716.218084306,Residential,59979.682399364334,0
12161,az,1,26.140724185606707,1,Republican,European,English/Welsh,Democratic,246550.69754245953,Residential,76143.43628605377,0
12162,ca,1,12.059827651805344,1,Democratic,Hispanic and Portuguese,English/Welsh,Democratic,40788.91271305291,Residential,38051.309605421644,0
12163,mi,0,66.17802817065302,1,Republican,European,English/Welsh,Independent,76495.13631844887,Residential,409950.2952037194,0
12164,al,1,62.90350425658918,0,Independence,Hispanic and Portuguese,Hispanic,Democratic & Independent,103164.41431943738,Residential,398146.3592144638,0
12165,tn,1,27.591300409699386,1,Democratic,European,Hispanic,Independent,168582.65259580303,Residential,597450.7435540817,0
12166,ny,0,25.10701115346386,1,Non-Partisan,East and South Asian,Hispanic,Independent,48921.69064369965,Condominium,940075.0778178481,0
12167,il,1,46.74876342946605,1,Non-Partisan,European,Likely Af-Am (Modeled),Democratic,185027.4598754042,Apartment,501420.0228488939,0
12168,tx,0,19.98206440375072,1,Non-Partisan,European,English/Welsh,Democratic & Independent,231109.2276038793,Residential,371360.02997019375,0
12169,ca,0,13.319470347380065,0,Non-Partisan,European,English/Welsh,Independent,76457.16322927304,Residential,187757.07199960682,0
12170,va,1,15.310728405902934,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,244778.37764429493,Apartment,287245.08113839396,0
12171,tx,0,22.234983417107163,1,Democratic,European,Vietnamese,Independent,103881.22098205243,Residential,548067.6954604235,0
12172,ky,1,22.5327772840378,1,Republican,European,Hispanic,Democratic & Republican & Independent,29436.65203107993,Residential,194259.12759684323,0
12173,ca,0,53.743896421532604,0,Democratic,Likely African-American,Irish,Independent,111042.59964331242,Condominium,294093.5220494595,0
12174,co,1,69.16652602101354,0,Democratic,European,Hawaiian,Independent,262575.1728998651,Condominium,188101.70710965878,0
12175,mi,0,60.86217343271666,1,Working Family Party,Likely African-American,Hispanic,Democratic,54939.81045924772,Apartment,733961.482469175,0
12176,ma,1,75.20670059244841,1,Democratic,European,Norwegian,Democratic & Republican & Independent,58433.39478876632,Residential,290777.1006978654,0
12177,ut,1,36.11160383309139,0,Democratic,European,Irish,Republican,84106.0530705836,Residential,461616.34216507286,0
12178,ca,1,24.97871883193751,1,Democratic,European,English/Welsh,Independent,101369.11637273371,Apartment,339425.84889949544,0
12179,va,1,32.85822640033905,1,Republican,European,African or Af-Am Self Reported,Republican,101516.97277737732,Apartment,504813.9142628996,0
12180,fl,1,41.24323530032004,1,Non-Partisan,Likely African-American,Hispanic,Independent,130000.60039462922,Residential,427377.18756922975,0
12181,tn,1,29.086689097264,0,Democratic,European,Estonian,Democratic,71977.5009652174,Unknown,1096656.4736839072,0
12182,ga,1,64.40893710727481,1,Democratic,European,Irish,Republican,76632.23640431403,Residential,1613287.5097465683,0
12183,wy,0,19.86677215188161,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Republican & Independent,234905.77179192984,Residential,117925.9744812252,0
12184,wi,0,22.474466883850692,1,Democratic,European,Hispanic,Independent,85538.9010916134,Unknown,460766.24445523147,0
12185,tx,0,49.875162739900574,0,Republican,European,Irish,Republican,153783.29542924432,Residential,314702.5544416031,1
12186,nj,0,56.222103719110365,1,Democratic,Likely African-American,Hispanic,Independent,71525.04185661813,Residential,131742.0730880101,0
12187,ca,0,45.98288551305457,1,Working Family Party,European,Scots,Democratic,101444.5204204716,Unknown,667521.5465885317,1
12188,fl,1,28.814412184639536,1,Democratic,Hispanic and Portuguese,English/Welsh,Democratic & Republican,130770.88123978119,Residential,538474.8368640254,0
12189,ny,0,31.45941695702842,1,Republican,European,Irish,Independent,75696.4058508818,Apartment,362343.2523199133,0
12190,mi,1,52.517247888028876,0,Other,Hispanic and Portuguese,English/Welsh,Independent,94435.19897990333,Residential,135416.74802052256,0
12191,ca,1,82.71607489109527,1,Republican,Other,Swedish,Democratic & Independent,87579.49247705685,Apartment,345450.0861991055,0
12192,oh,1,72.08385863674592,0,Democratic,European,Chinese,Republican,79077.26951585387,Residential,575265.9102255434,0
12193,ca,1,58.25613652498075,1,Democratic,European,Hispanic,Republican,55859.79809470226,Residential,1067276.2037878525,0
12194,nm,1,31.189033513387642,0,Non-Partisan,European,Laotian,Democratic & Republican,92006.81437159005,Unknown,531525.8100462089,0
12195,il,0,23.146788386900123,0,Democratic,European,French,Democratic & Republican,106856.05188166977,Residential,298522.05711725226,0
12196,in,1,27.772387266449066,0,Republican,Hispanic and Portuguese,Hispanic,Democratic,130070.65070995438,Residential,466279.2977088139,0
12197,wa,1,20.228087699772765,1,Democratic,Likely African-American,Hispanic,Democratic,225989.91032326876,Residential,510655.9286257263,0
12198,ny,1,23.44500000373532,0,Democratic,Hispanic and Portuguese,Italian,Democratic,42720.881214216744,Residential,242138.39230805787,0
12199,ca,1,43.79570459810576,1,Republican,Likely African-American,Belgian,Democratic & Independent,95492.8663091613,Residential,325469.18794278725,1
12200,oh,0,49.173429999938826,0,Non-Partisan,European,English/Welsh,Democratic & Independent,104704.24645644476,Apartment,1117991.400930753,1
12201,az,1,76.74041394957382,1,Non-Partisan,European,Italian,Democratic & Independent,130311.98486879203,Residential,288711.50907926925,0
12202,mi,1,19.846110498366865,1,Republican,Hispanic and Portuguese,Likely Af-Am (Modeled),Democratic,149329.96370632228,Residential,121508.52517093538,0
12203,ca,1,61.29640663223311,0,Republican,Other,Irish,Independent,94472.87225432784,Apartment,1156262.1885352628,1
12204,ct,1,46.28059746582097,0,Non-Partisan,European,English/Welsh,Republican,104922.64098811313,Residential,347497.71133543854,0
12205,oh,0,23.857655439573946,0,Unknown,European,German,Independent,83625.5377267442,Apartment,411059.59191579185,0
12206,ca,1,31.87122888978996,1,Democratic,European,Likely Af-Am (Modeled),Democratic,64807.00637837706,Residential,153610.0884368653,0
12207,ny,1,28.760061030840458,1,Republican,Other,Hispanic,Republican,76590.98888348561,Residential,102244.17242315748,1
12208,id,1,58.62505968121341,1,Republican,European,Irish,Republican & Independent,72725.85290290494,Duplex,404235.76235751685,0
12209,ny,0,64.74374528517464,1,Non-Partisan,European,English/Welsh,Independent,25753.540212112603,Unknown,99870.10232818566,0
12210,oh,0,76.08487497021132,0,Peace and Freedom,European,English/Welsh,Independent,102791.6865450152,Apartment,342779.63200598944,0
12211,ks,0,27.203375366628876,1,Democratic,Likely African-American,Irish,Democratic & Independent,78184.61060971447,Residential,200768.70887623724,0
12212,tx,1,39.11823627290816,0,Democratic,Likely African-American,English/Welsh,Independent,7278.29961090257,Residential,561911.3136174901,0
12213,wi,1,46.918175582075364,1,Non-Partisan,European,Scots,Democratic,92523.92184724682,Residential,503963.4163642691,0
12214,tx,1,47.725880851845574,1,Democratic,European,African or Af-Am Self Reported,Democratic,35540.430278709464,Residential,94941.17015761278,0
12215,az,0,19.898613386133466,1,Republican,East and South Asian,Japanese,Independent,270909.45540040813,Apartment,172556.6974421259,1
12216,oh,0,27.338272956542074,0,Republican,European,English/Welsh,Republican & Independent,39829.08992617141,Residential,299011.6428061883,1
12217,nc,1,15.55424610245215,0,Constitutional,Likely African-American,English/Welsh,Democratic,69996.2471232171,Residential,97133.11276670377,0
12218,ny,1,21.550660439060714,0,Constitutional,Likely African-American,French,Democratic & Republican & Independent,17594.904853303815,Residential,617135.6572864683,0
12219,nc,0,60.75682678231769,1,Republican,European,Afghan,Republican,87605.5521752873,Residential,261278.70438258685,0
12220,nj,0,77.22333786475079,1,Republican,European,Polish,Democratic,170572.2880699899,Residential,630523.8541443739,0
12221,wi,1,54.19130809213004,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,160187.46537748002,Apartment,580877.979182596,0
12222,mo,1,28.4907024321842,1,Republican,Likely African-American,Scots,Democratic,56276.947537221466,Residential,339491.5561159154,0
12223,md,0,56.96512668908083,0,Republican,Hispanic and Portuguese,English/Welsh,Republican & Independent,34947.60013764807,Residential,549782.4213213492,0
12224,az,1,62.56698157732606,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Republican,257782.87858025727,Triplex,542679.9995577206,1
12225,nj,1,64.52303798660384,1,Republican,Likely African-American,Croatian,Republican,46884.74528973124,Residential,61621.948375391614,0
12226,ca,1,73.62596865794902,0,Republican,European,Hispanic,Democratic,72129.92516258148,Residential,214701.74659694266,1
12227,ga,0,22.74024245501769,0,Democratic,European,English/Welsh,Democratic & Independent,96441.58196661253,Residential,612739.3117705421,0
12228,hi,1,97.24869796337033,1,Democratic,European,English/Welsh,Independent,119696.68614179782,Residential,360922.6417422325,0
12229,wa,1,64.89150120862715,1,Republican,East and South Asian,Hispanic,Independent,247403.51346460765,Apartment,137488.48613052742,0
12230,sc,1,54.76275815378163,0,Democratic,Likely African-American,Hispanic,Democratic,185496.50327974648,Residential,724365.9176211373,0
12231,wi,0,45.8968193578967,1,Democratic,Hispanic and Portuguese,English/Welsh,Democratic & Republican,23027.964239399786,Residential,252368.595577627,0
12232,ca,1,47.87785787896425,0,Democratic,Likely African-American,Scots,Democratic & Republican,50865.7626559055,Triplex,55750.64630775492,0
12233,ms,1,45.09003855464929,1,Democratic,European,Indian/Hindu,Independent,133243.02434355006,Duplex,558932.4903594393,0
12234,ny,1,16.811727960676176,1,Democratic,East and South Asian,Irish,Democratic & Republican,49877.06729892595,Residential,184107.93215297878,0
12235,ca,1,21.422037117748186,0,Democratic,European,Dutch (Netherlands),Republican,257615.2402110392,Residential,304372.6313386181,0
12236,tx,1,41.81824909216975,0,Democratic,East and South Asian,Likely Af-Am (Modeled),Democratic,39581.75019844381,Residential,150053.45469151036,0
12237,or,0,58.83407705794203,1,Democratic,European,French,Independent,247121.268563225,Residential,1398216.456442518,0
12238,va,1,18.752684579727052,1,Democratic,Likely African-American,English/Welsh,Democratic,51029.57062056614,Residential,586321.6971010373,0
12239,pa,1,45.442755189263096,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Republican,165184.94308691914,Residential,279109.0204204558,0
12240,or,1,23.675620383924013,1,Republican,Likely African-American,Irish,Independent,110798.7679191587,Residential,177916.76046480652,0
12241,va,0,59.598497818964795,1,Democratic,European,French,Democratic,69332.04520106186,Apartment,546684.6405186591,0
12242,ca,0,54.60140598703326,1,Democratic,European,English/Welsh,Independent,81512.659316187,Residential,469403.10163291375,1
12243,wi,1,32.40519358393397,1,Non-Partisan,European,Indian/Hindu,Republican,80999.99720995042,Residential,47670.38155776297,0
12244,fl,0,54.019472738639244,0,Republican,European,Hispanic,Democratic & Republican,104277.71063698966,Residential,395185.97452265513,1
12245,ca,1,30.391409599718944,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic,86950.5138532079,Residential,417269.8282284366,0
12246,ny,1,15.802557868546291,0,Non-Partisan,Hispanic and Portuguese,Scots,Democratic,48604.79387516978,Residential,1605898.80160833,0
12247,ny,0,49.19324361405727,0,Republican,European,Irish,Democratic,118116.57901551925,Residential,316010.496480569,0
12248,ct,1,47.39691032840585,1,Democratic,European,Hispanic,Democratic,110416.84510962002,Apartment,243750.9688958595,0
12249,tx,0,55.78872495348811,0,Democratic,Likely African-American,Hispanic,Independent,33410.12760105872,Apartment,336922.8427362762,1
12250,la,1,48.364344109498056,1,Republican,European,Hispanic,Democratic & Republican,20824.64549908567,Residential,187338.29383075796,0
12251,ca,1,66.17179085938723,0,Democratic,European,German,Independent,75268.67385731795,Residential,304519.636572016,0
12252,ny,1,62.095706590577876,1,Non-Partisan,Hispanic and Portuguese,Swedish,Democratic,203590.89380944,Residential,724809.3133989321,0
12253,or,1,49.6307934490488,1,Democratic,Likely African-American,Hispanic,Republican,173362.0449669963,Apartment,695750.7615086599,0
12254,ma,1,50.8740477100371,1,Non-Partisan,Other,German,Democratic & Independent,73499.62128432501,Apartment,280776.7112386095,1
12255,oh,1,52.39149359363874,0,Non-Partisan,Hispanic and Portuguese,English/Welsh,Independent,195999.76822507312,Residential,582686.8323043322,0
12256,ct,1,67.41324570054739,1,Democratic,Likely African-American,Turkish,Democratic & Independent,28160.400766092414,Unknown,610497.0185157575,0
12257,md,1,48.89676132685004,0,Democratic,European,Chinese,Democratic,123957.31419913303,Residential,497675.2863172532,1
12258,nv,1,82.73194653353966,1,Democratic,European,Irish,Democratic & Republican & Independent,79759.01864845838,Residential,308778.06296750053,0
12259,ny,0,38.45935829672675,1,Non-Partisan,European,Italian,Democratic & Independent,69022.94490207016,Residential,78583.65996766783,0
12260,ca,1,21.217231549958004,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Republican,82642.6155163341,Residential,197491.5928686877,0
12261,ky,0,24.255814740385297,0,Democratic,Other,Hispanic,Independent,126505.43304542245,Apartment,195162.84586990313,0
12262,ca,1,31.73680245471816,1,Democratic,European,Italian,Independent,-9055.456105225196,Residential,48895.92602353939,0
12263,co,0,28.214474779449485,0,Democratic,European,Indian/Hindu,Republican,81552.94907313306,Residential,850218.0875078614,0
12264,ak,1,36.03685759864567,0,Republican,European,English/Welsh,Independent,289398.0397845593,Apartment,1132914.4375653667,0
12265,ny,0,24.733161246436676,0,Republican,European,Irish,Democratic,104156.99649762943,Residential,115009.70723080049,0
12266,pa,1,68.6089610785721,0,Registered Independent,European,Hispanic,Democratic & Republican & Independent,106687.75025052953,Residential,193975.54182564234,0
12267,wv,1,69.08028642697039,0,Democratic,Hispanic and Portuguese,Pakistani,Independent,238646.9189052908,Residential,204822.78872498008,0
12268,va,0,69.88871502210179,0,Democratic,European,English/Welsh,Independent,118610.18261563082,Residential,892505.9619760087,0
12269,va,0,65.9394739134179,0,Democratic,European,African or Af-Am Self Reported,Democratic,81452.91009267014,Residential,359788.86469861004,0
12270,oh,0,68.30839886816274,1,Republican,European,Polish,Democratic & Independent,87360.84674030863,Residential,152442.7947834063,0
12271,oh,1,77.55183214948624,0,Non-Partisan,European,English/Welsh,Independent,81067.76409221187,Residential,640249.498541277,0
12272,ny,0,56.30491691683773,0,Democratic,European,English/Welsh,Democratic,152442.41640466466,Residential,133277.89105339203,0
12273,wi,0,52.248118242933124,1,Non-Partisan,European,French,Democratic & Independent,119114.93750187484,Residential,143801.28283195174,0
12274,pa,0,32.99128156045154,0,Democratic,Likely African-American,Khmer,Democratic,71327.96388328457,Residential,201423.83028688421,1
12275,co,1,22.64196654071549,0,Constitution,European,Italian,Republican & Independent,93494.527430219,Apartment,753011.890741569,0
12276,ca,1,26.082208029852858,1,Democratic,Likely African-American,French,Democratic,70408.93878841877,Residential,303166.5522350671,0
12277,ct,1,21.082767365305003,1,Democratic,Likely African-American,Hispanic,Independent,82125.35472999136,Apartment,106392.85258632505,0
12278,ma,1,56.83569383568217,1,Democratic,European,English/Welsh,Democratic & Independent,54849.64331709613,Residential,139300.85257083524,0
12279,tn,1,51.67444364517696,1,Republican,European,Hispanic,Republican & Independent,55086.525529796345,Residential,629175.4268248316,0
12280,ny,0,40.748979291462,0,Democratic,East and South Asian,Hispanic,Democratic,81722.80374202682,Residential,213752.97909953498,0
12281,mn,1,64.70117680152708,1,Democratic,European,English/Welsh,Democratic,52619.18871706004,Residential,459109.3220788579,0
12282,ny,1,27.206158354349185,0,Democratic,European,Polish,Democratic,173093.27863933434,Apartment,334935.4987143415,0
12283,tx,1,22.581809557442163,0,Democratic,European,Scots,Democratic,120442.40335771159,Residential,118996.63655580186,0
12284,ca,1,42.2123949900152,0,Non-Partisan,European,Likely Af-Am (Modeled),Independent,46314.67987042511,Residential,270665.3204379948,0
12285,fl,0,22.912918958436375,1,Democratic,European,Irish,Democratic & Republican,77785.88702382288,Residential,452626.28512430756,0
12286,ca,1,25.51236200430557,0,Republican,European,English/Welsh,Republican & Independent,78843.9252464513,Residential,714912.7041746615,0
12287,oh,1,20.643130456495616,0,Non-Partisan,European,Irish,Independent,132510.03728318372,Residential,127151.13422107462,0
12288,sc,0,28.415564230637507,0,Republican,European,Likely Af-Am (Modeled),Democratic,59526.13786665742,Residential,279524.82580792933,0
