,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation
13023,nc,1,90.62174027181422,1,Democratic,European,Russian (omitting former Soviet States),Democratic & Independent,238295.89061116092,Apartment,665668.8364101165,0
13024,fl,1,46.1478289902047,1,Democratic,European,Chinese,Republican,71210.92890418881,Apartment,588761.9668772897,1
13025,ca,1,66.53580446839013,1,Non-Partisan,Other,Irish,Democratic,165533.83560551854,Duplex,1365009.9292087369,1
13026,tx,0,66.01030993161206,1,Democratic,Likely African-American,Irish,Republican,95887.78880968437,Residential,305337.48518927576,0
13027,il,1,28.51409988524055,1,Republican,Likely African-American,Hispanic,Independent,81405.11070877992,Residential,396964.05561715376,0
13028,mo,1,49.81819332283439,1,Democratic,Likely African-American,Italian,Democratic & Independent,75333.35808814247,Apartment,686989.5217584604,0
13029,mi,0,64.34181928117121,1,Democratic,East and South Asian,English/Welsh,Independent,111311.56121026278,Residential,435849.45952953736,1
13030,ut,1,49.14312378871901,1,Democratic,European,Greek,Democratic,85691.41059257525,Unknown,245703.31644569308,0
13031,hi,1,28.04598148709597,1,Republican,European,English/Welsh,Independent,70040.04341698742,Residential,487406.9082202531,0
13032,nj,1,33.69824369112679,1,Constitutional,East and South Asian,Hispanic,Independent,81600.36560014718,Residential,183124.77509560992,1
13033,fl,1,36.06040701659977,1,Non-Partisan,European,English/Welsh,Republican & Independent,251541.24594736577,Residential,396610.7762275398,0
13034,ca,1,53.92900538380406,1,Democratic,Likely African-American,Hispanic,Independent,125516.15823878621,Unknown,470927.69826204056,0
13035,ma,1,64.2937728763931,1,Republican,European,Polish,Independent,99960.2457454458,Residential,848150.1876073161,1
13036,tx,1,27.862199443991063,1,Democratic,European,English/Welsh,Democratic,133841.3594173002,Residential,238883.18089050992,0
13037,tx,1,62.40821884856187,1,Democratic,Likely African-American,English/Welsh,Democratic,67750.60640245117,Residential,168779.24997295966,0
13038,ca,1,45.629031694326045,1,Non-Partisan,Hispanic and Portuguese,French,Independent,125687.92738568308,Residential,243461.87018590854,0
13039,nv,1,22.1948378922847,1,Non-Partisan,Likely African-American,Hispanic,Democratic & Independent,103975.42350236073,Apartment,270450.8478059226,1
13040,ca,1,51.770301939425785,1,Democratic,European,English/Welsh,Independent,47302.305246691154,Residential,212845.81920098915,0
13041,mi,0,61.177463033878084,1,Republican,European,Swedish,Democratic,48874.62392173146,Apartment,2965012.5316202976,1
13042,ca,1,59.24915157887405,0,Democratic,European,Hispanic,Republican,77737.5271725716,Apartment,180649.38705722702,0
13043,la,1,57.05925827192548,1,American Independent,European,African or Af-Am Self Reported,Independent,94610.15290489115,Residential,204926.0466885853,1
13044,nj,1,18.87386262223212,1,Non-Partisan,European,Hispanic,Democratic,32508.145663072653,Residential,258144.24027425947,0
13045,az,1,24.68602163366969,1,Democratic,European,German,Democratic & Republican,93356.12757754083,Apartment,214636.6978436351,0
13046,nc,1,41.282116381180764,1,Democratic,European,English/Welsh,Independent,106380.96282236058,Apartment,471869.2309719821,1
13047,sc,0,63.587270280842546,0,Democratic,European,English/Welsh,Democratic,26727.13353108133,Residential,851031.8074517446,1
13048,mn,1,19.285374472533874,1,Republican,European,English/Welsh,Democratic,114357.40390881413,Residential,90449.63654843076,0
13049,az,0,45.482417088963,1,Republican,European,Hispanic,Democratic & Republican,247833.7475932153,Apartment,235169.65635842708,0
13050,tx,1,49.201039695460395,0,Non-Partisan,European,Scots,Republican,54988.79233020499,Apartment,492870.45208660845,0
13051,in,1,59.32563879147837,1,Non-Partisan,Hispanic and Portuguese,Likely Af-Am (Modeled),Independent,112840.71330974496,Apartment,318278.6802843256,1
13052,az,0,32.454178357940904,1,Non-Partisan,European,Hispanic,Independent,109873.54047844152,Apartment,140105.77572253716,0
13053,ny,1,70.75718456957198,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Independent,88348.36209357105,Residential,105523.64447932004,0
13054,or,0,48.368657102598114,1,Non-Partisan,European,French,Independent,105491.82930551645,Apartment,281482.7551457245,0
13055,mi,0,20.877740896631934,1,Democratic,Likely African-American,Hispanic,Democratic,239560.91365298248,Apartment,167163.2768519531,0
13056,ky,1,67.48052130822599,1,Republican,European,Irish,Democratic & Independent,103104.09949213154,Residential,68698.17028331751,1
13057,va,1,25.407010369800155,1,Democratic,Other,Portuguese,Democratic,132788.88055183238,Apartment,409334.96174113743,0
13058,ut,1,49.0012397074882,0,Republican,European,English/Welsh,Republican,82185.25023110054,Residential,118331.24765231056,0
13059,tx,0,30.08807817863873,0,Republican,European,Hispanic,Republican,77104.6163004803,Residential,260705.71579824924,0
13060,ma,1,48.45123193257072,1,Democratic,European,English/Welsh,Independent,73773.30185157288,Unknown,420768.0742315145,0
13061,oh,0,63.845668477442516,0,Democratic,European,English/Welsh,Independent,97269.9141405298,Unknown,327760.1131610292,0
13062,co,1,54.82360811698703,1,Republican,Hispanic and Portuguese,Hispanic,Democratic,17681.356234395233,Apartment,205815.492407485,1
13063,tx,0,28.295204449997748,1,Republican,East and South Asian,English/Welsh,Democratic & Republican,43515.09053997112,Residential,397660.1402481488,0
13064,nj,1,73.22405324142754,1,Republican,European,Dutch (Netherlands),Independent,132332.1808746588,Apartment,305058.3803051181,1
13065,ny,1,53.360173183658674,1,Unknown,Other,English/Welsh,Democratic,65763.53034254188,Apartment,582721.0646976362,0
13066,ny,1,17.007497902838846,0,Republican,Likely African-American,English/Welsh,Democratic & Republican,223642.9404970492,Apartment,250015.20686308062,0
13067,pa,0,50.21317910191384,0,Democratic,Hispanic and Portuguese,Irish,Independent,113273.51411029606,Residential,301157.04139697045,0
13068,tx,0,19.37652570707952,1,Democratic,East and South Asian,English/Welsh,Democratic & Independent,106818.8455734334,Apartment,505478.89320747403,0
13069,ca,1,61.42696442714664,1,Non-Partisan,East and South Asian,English/Welsh,Independent,78726.96418930928,Residential,362981.1277912855,0
13070,ia,1,76.89387292300502,1,Non-Partisan,Likely African-American,English/Welsh,Independent,83349.36243350871,Apartment,308045.66390136007,0
13071,fl,0,30.244741600499577,1,Democratic,European,Hispanic,Independent,81061.24735842009,Apartment,348465.6253029066,0
13072,co,0,26.046870311240593,0,Republican,European,Dutch (Netherlands),Democratic,77342.51980316704,Triplex,200514.14415998443,1
13073,ny,1,63.34645519910881,0,Republican,European,Hispanic,Independent,98797.21850029557,Residential,328362.361796246,0
13074,sd,0,48.465977952986435,1,Non-Partisan,Hispanic and Portuguese,Vietnamese,Democratic & Republican,74037.2166035317,Residential,92859.17248144659,1
13075,ca,1,59.64651022318305,1,Republican,European,Likely Af-Am (Modeled),Independent,63581.22657308136,Apartment,97849.23564967477,0
13076,ca,1,58.187507605296695,0,Democratic,East and South Asian,English/Welsh,Democratic,58595.53836123852,Residential,517001.53700018965,0
13077,ca,0,46.28063939303015,0,Democratic,European,German,Democratic & Independent,221587.7388502029,Condominium,141831.1752934201,0
13078,oh,0,49.541084841991335,1,Non-Partisan,European,Indian/Hindu,Independent,113908.72288880042,Unknown,191339.87808697962,0
13079,fl,1,31.202534627554687,1,Democratic,European,English/Welsh,Republican & Independent,99155.33180609814,Apartment,407524.7351072745,0
13080,nc,0,23.938922115000587,0,Non-Partisan,Likely African-American,English/Welsh,Independent,119184.0583799458,Residential,246107.82082890763,1
13081,mt,1,51.38912383955638,1,Libertarian,Hispanic and Portuguese,German,Independent,63853.23190235668,Residential,1117808.2546961543,1
13082,ca,0,54.57113986368503,1,Non-Partisan,European,African or Af-Am Self Reported,Republican,62754.12793755814,Residential,204008.08214784123,0
13083,mn,0,65.43996951817907,0,Non-Partisan,European,German,Independent,102629.65062380618,Apartment,139561.41515316837,0
13084,nc,0,24.719385968259175,1,Non-Partisan,European,French,Independent,149365.83582643332,Unknown,250239.72181687198,0
13085,ct,0,71.11055711753967,0,Democratic,Hispanic and Portuguese,English/Welsh,Independent,77288.52027241781,Apartment,341924.57857545227,0
13086,pa,0,51.67165370962351,1,Democratic,Hispanic and Portuguese,Likely Af-Am (Modeled),Democratic,140584.90816725846,Unknown,381557.6882174136,1
13087,md,0,49.95491391291023,1,Democratic,European,French,Democratic,88632.11987287061,Residential,841214.2986676228,0
13088,ma,0,68.83169027830799,0,Democratic,Likely African-American,Pakistani,Democratic,99500.00383625054,Residential,291635.3567596456,0
13089,mi,0,59.77932205706482,0,Non-Partisan,European,Arab,Independent,15441.900413585507,Residential,581311.0356299512,0
13090,mn,1,59.45636026683682,1,Democratic,European,Hispanic,Independent,23486.911466007252,Residential,380757.66076129,0
13091,co,1,49.63749897867029,1,Republican,European,Scots,Independent,121548.00599365891,Residential,159607.06004517226,1
13092,ny,1,26.375877999723897,1,Constitutional,Hispanic and Portuguese,Italian,Democratic,105347.12295419798,Residential,405222.39304059814,0
13093,ca,1,68.07058039965985,1,Democratic,European,English/Welsh,Republican & Independent,39589.34236133605,Residential,408667.53735044436,0
13094,ar,1,17.657363323300082,1,Republican,Hispanic and Portuguese,English/Welsh,Republican & Independent,4901.779267792464,Unknown,310103.83331086545,1
13095,ct,1,44.81285869286114,1,Non-Partisan,East and South Asian,English/Welsh,Republican & Independent,65540.75203504927,Duplex,135061.12198922792,0
13096,az,0,29.484704618468488,1,Unknown,Other,English/Welsh,Independent,76963.187652021,Residential,464695.8315015605,0
13097,pa,1,32.46811977466512,1,Democratic,Hispanic and Portuguese,Albanian,Democratic,79833.78597002191,Apartment,604796.8919084666,0
13098,ms,1,58.89287773892083,1,Democratic,European,English/Welsh,Democratic & Independent,84076.55256874084,Residential,125845.39709743691,0
13099,tx,0,18.297509608124606,1,Democratic,European,English/Welsh,Democratic & Republican & Independent,97485.99335309745,Unknown,165502.77031440474,0
13100,va,1,54.921637886722785,1,Democratic,European,German,Independent,58106.27376008514,Residential,607870.0085405498,0
13101,fl,1,51.14534918759235,1,Working Family Party,European,Hispanic,Republican,93168.39158165261,Condominium,389604.13647850626,1
13102,fl,0,67.36107290226234,1,Republican,European,Scots,Democratic & Independent,124671.3772720137,Unknown,48408.37356583358,0
13103,ca,0,47.373376769514806,0,Democratic,European,Irish,Independent,51767.21951359892,Apartment,248162.1887644424,0
13104,ny,1,20.846118026469814,1,Republican,European,Russian (omitting former Soviet States),Republican,124520.86672210577,Unknown,350352.0114166789,0
13105,la,1,74.7294464628036,1,Republican,Hispanic and Portuguese,African or Af-Am Self Reported,Republican,265228.200895243,Duplex,495107.52782953985,0
13106,ca,0,48.594982622020794,1,Republican,East and South Asian,African or Af-Am Self Reported,Republican & Independent,88848.66516859028,Residential,287725.11024881207,0
13107,pa,1,26.037309837580764,1,Democratic,European,English/Welsh,Republican,68155.49123564822,Residential,321860.4270753773,0
13108,ca,1,87.88169453951525,0,Republican,East and South Asian,Hawaiian,Independent,88799.93542679283,Apartment,52412.68592003253,1
13109,ct,0,16.86443719912605,1,Democratic,European,German,Independent,27132.9251960397,Residential,125554.10527147849,1
13110,in,1,21.58662758909596,0,Republican,European,German,Republican,92782.60685586743,Residential,131857.81873531174,0
13111,fl,1,60.133241429485956,0,Reform,European,Hispanic,Democratic,68260.7312079489,Apartment,373241.48755858664,0
13112,pa,1,53.56420589140633,1,Democratic,European,English/Welsh,Democratic,60931.99882099083,Unknown,47216.83035139367,0
13113,oh,0,51.30966964491837,0,Republican,European,Hispanic,Independent,255824.3570864324,Triplex,360099.86356364074,0
13114,nc,0,20.311453856579213,1,Non-Partisan,European,Scots,Republican,76785.73225873799,Apartment,138840.82369161435,0
13115,ga,0,38.415605583771885,0,Democratic,European,Hispanic,Democratic & Independent,116939.39737087219,Residential,339210.88945449924,1
13116,ny,0,51.36114574643308,0,Republican,European,English/Welsh,Democratic & Republican,87504.80671733065,Apartment,147943.55321805493,1
13117,pa,1,14.89587654414981,0,Democratic,European,Irish,Republican,93162.24891412162,Residential,214542.98685762525,0
13118,ga,0,51.51241413254259,1,Democratic,Likely African-American,German,Republican,100718.92475915763,Apartment,522106.6120489832,1
13119,ct,0,55.41346005141434,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic & Independent,77750.37869156791,Apartment,224162.43694962136,0
13120,ny,0,50.34739859316723,1,Democratic,European,English/Welsh,Independent,100711.4666500628,Apartment,273815.5696719408,1
13121,ny,1,46.21327118303916,0,Non-Partisan,Hispanic and Portuguese,Irish,Independent,261123.70502580935,Residential,152123.41351105645,0
13122,mn,0,49.936696358342644,1,Democratic,Likely African-American,Arab,Republican,58935.436236844005,Apartment,201664.7903018825,1
13123,ia,1,64.50993616074382,0,Democratic,European,English/Welsh,Independent,112324.73076664892,Apartment,241186.7598344416,0
13124,nm,1,77.69331943450574,1,Democratic,Likely African-American,Irish,Independent,234516.19919925087,Residential,141320.65536813598,0
13125,nj,0,76.59909634423269,0,Democratic,European,Belgian,Republican & Independent,82246.97125768858,Unknown,88150.6940168711,0
13126,ga,0,50.83138213617359,1,Democratic,European,English/Welsh,Republican & Independent,203197.4971786431,Residential,119299.28485195516,0
13127,mo,1,56.892864401928165,1,Non-Partisan,Likely African-American,English/Welsh,Democratic,64658.27646719166,Apartment,508570.4171576104,1
13128,ca,1,56.09471073517802,1,Republican,European,English/Welsh,Democratic,201077.1233995863,Unknown,843454.8133305737,0
13129,ca,1,53.6170351569003,0,Independence,European,German,Independent,76216.9207582637,Unknown,1617406.4443083752,0
13130,dc,1,50.02555621799548,0,Democratic,Likely African-American,English/Welsh,Republican,142111.79854962643,Apartment,231624.2031182063,0
13131,ca,0,26.718037853684613,1,Republican,European,English/Welsh,Republican,29550.28608681162,Residential,98922.93056452878,0
13132,ms,0,29.440090810529927,1,Democratic,European,Romanian,Democratic,79243.3377110915,Condominium,383973.16353222507,0
13133,ny,1,63.80983334952057,1,Democratic,Other,Likely Af-Am (Modeled),Democratic,266275.90585522173,Apartment,115366.19365414804,0
13134,ny,1,20.530419737615276,1,Conservative,Likely African-American,Italian,Independent,67741.48905175377,Residential,528468.6664823176,0
13135,co,0,16.573619262702003,0,Democratic,European,English/Welsh,Independent,117206.69575310139,Residential,298715.34500838036,0
13136,pa,0,50.76474505874903,1,Democratic,European,English/Welsh,Independent,32906.88908306744,Residential,163327.53842262956,0
13137,ga,0,43.30463353773266,1,Democratic,Likely African-American,Korean,Independent,249626.67174310205,Residential,529777.1016534272,0
13138,la,1,53.69509979738789,1,Democratic,European,English/Welsh,Democratic,156549.37468083703,Apartment,747164.8988698897,0
13139,mn,0,61.881988237949905,0,Republican,European,Serbian,Republican & Independent,94282.08624483635,Unknown,88453.02939566049,0
13140,wi,1,56.27325535553096,0,Democratic,European,English/Welsh,Republican,76689.66146741375,Unknown,67020.7783629054,0
13141,ny,1,20.125273118360653,1,Non-Partisan,European,Chinese,Democratic,118872.46988744473,Apartment,210905.40444623758,0
13142,nj,1,78.75556574443388,1,Registered Independent,East and South Asian,English/Welsh,Republican,73077.19092357733,Apartment,489037.3016221875,1
13143,co,1,76.8454339882004,0,Democratic,European,English/Welsh,Democratic,59534.27499698973,Duplex,270718.5475530807,0
13144,ny,1,17.221800515223237,0,Non-Partisan,East and South Asian,English/Welsh,Independent,88845.5561419434,Residential,337269.5511933855,0
13145,ga,0,66.16660715256381,1,Non-Partisan,European,Italian,Independent,62014.492735088876,Residential,194595.69215461513,0
13146,ia,1,22.113102140656043,0,Democratic,Other,Hispanic,Republican & Independent,92225.61967393245,Apartment,447162.6422890291,0
13147,ca,0,41.72215131664856,0,Non-Partisan,European,English/Welsh,Republican,55462.31270968993,Duplex,392066.18104687636,0
13148,tn,0,55.693680410084085,1,Democratic,Likely African-American,Hispanic,Democratic & Republican,62153.234579433796,Residential,479387.2382151362,0
13149,ms,1,55.4305850474405,1,Democratic,European,Irish,Democratic,48811.552286339866,Residential,55798.80555537908,0
13150,ca,1,53.68314524214895,1,Non-Partisan,Other,English/Welsh,Republican,71724.72631607487,Apartment,193706.0899587481,0
13151,ar,0,17.65229707313242,1,Democratic,European,English/Welsh,Democratic & Independent,37606.77844988347,Apartment,229406.1156983844,0
13152,va,1,48.6858957858561,0,Democratic,Hispanic and Portuguese,Italian,Republican,150658.81654212606,Residential,309717.02976027684,0
13153,ny,1,44.41697616904223,1,Republican,European,Hawaiian,Republican,111108.54727273365,Residential,1492858.164462666,0
13154,md,0,52.17632136007869,0,Republican,European,English/Welsh,Democratic,89259.4841478285,Residential,294431.23198568885,1
13155,fl,1,24.386213470091278,0,Non-Partisan,European,English/Welsh,Independent,85192.71801824238,Unknown,357165.25366770866,0
13156,ct,0,26.423788187448764,0,Republican,European,Likely Af-Am (Modeled),Democratic & Independent,129025.91688813089,Unknown,159103.17377697193,0
13157,tx,1,53.428093034085066,1,Republican,Hispanic and Portuguese,English/Welsh,Democratic,4914.704420160502,Residential,453235.1740042308,0
13158,mn,0,50.42340569922734,1,Republican,European,English/Welsh,Republican & Independent,95799.98366483972,Residential,187924.0648683982,0
13159,fl,1,19.74081787765774,1,Democratic,Hispanic and Portuguese,German,Democratic,86941.70517477575,Residential,97030.08768921439,0
13160,tx,1,63.439234621772535,0,Republican,European,English/Welsh,Democratic,71220.65377088696,Apartment,390595.8432480792,0
13161,mo,1,76.07299198194112,1,Other,European,English/Welsh,Independent,255050.64018339422,Residential,225448.26123135083,1
13162,il,0,23.688259561824072,1,Republican,European,German,Independent,73980.7765032981,Duplex,694519.2070618615,0
13163,nj,1,30.99162162159091,1,Democratic,European,African or Af-Am Self Reported,Republican,132087.32943613394,Unknown,133244.17853413813,0
13164,ak,0,38.950827280775265,0,Democratic,East and South Asian,English/Welsh,Democratic,113406.4115330525,Residential,801206.7724697498,1
13165,co,1,56.956296090190996,1,Non-Partisan,European,English/Welsh,Democratic & Independent,105078.70762484608,Apartment,145690.93448760716,1
13166,oh,1,33.2051853893616,1,Republican,European,Likely Af-Am (Modeled),Democratic,33189.57980799765,Unknown,154342.2721638023,0
13167,ca,1,46.10847800910222,1,Republican,European,English/Welsh,Republican & Independent,254663.3201840549,Residential,155038.26454822836,0
13168,nc,0,18.67634345092581,0,Democratic,European,English/Welsh,Independent,95049.2711253477,Apartment,246105.32043070125,1
13169,fl,0,17.25339905608783,1,Republican,European,African or Af-Am Self Reported,Republican & Independent,84730.5623822274,Unknown,474844.18506252917,0
13170,il,0,51.81830775416916,1,Republican,European,English/Welsh,Democratic & Republican & Independent,82082.7809715669,Apartment,179562.74286171573,0
13171,mi,0,26.875067075396775,1,Democratic,Hispanic and Portuguese,Italian,Independent,115758.11442770976,Apartment,297373.64128834853,0
13172,ca,1,63.184668697964305,0,Republican,East and South Asian,German,Republican,87711.72218662873,Residential,439998.3152692958,0
13173,va,1,61.88288851265433,0,Republican,European,English/Welsh,Republican,113356.11898931631,Unknown,446243.11621748755,0
13174,nj,0,46.880455850454396,1,Democratic,European,Scots,Democratic,72437.44090754839,Residential,372899.43516977434,1
13175,sc,1,69.64416762332782,1,Conservative,East and South Asian,Scots,Independent,49052.556623529425,Residential,390445.264853622,0
13176,la,1,44.68455316973758,1,Democratic,East and South Asian,English/Welsh,Republican,52677.608968307875,Apartment,137974.8146439758,0
13177,ut,1,53.537187758740316,0,Republican,European,Hispanic,Republican,54011.90132117461,Residential,354002.0820821846,0
13178,tx,0,47.23007826303771,1,Democratic,Likely African-American,Hispanic,Democratic,238351.78051212322,Residential,777069.5554569482,0
13179,il,0,26.001171539833575,1,Democratic,Likely African-American,English/Welsh,Democratic & Independent,105909.85547150424,Residential,297509.77891692537,0
13180,sc,1,21.3633848220126,0,Non-Partisan,European,English/Welsh,Republican,56236.67139012696,Residential,782857.1200875625,0
13181,nd,1,76.66473369593223,1,Republican,European,English/Welsh,Independent,100534.41137984637,Apartment,238333.95797084674,0
13182,wa,0,41.81575983740178,0,Democratic,European,French,Democratic,64676.60455252409,Residential,379241.94073049026,0
13183,ny,1,43.98074875442643,1,Republican,European,Polish,Independent,48588.87953293325,Residential,139778.96327148098,0
13184,va,1,56.07254702569161,1,Democratic,Hispanic and Portuguese,Likely Af-Am (Modeled),Democratic & Independent,269547.8564070124,Residential,421314.8226548633,1
13185,ca,1,54.71661746601269,0,Republican,European,German,Democratic & Republican,94062.264212244,Residential,357932.75958377274,0
13186,ct,1,59.18549943114853,1,Registered Independent,European,French,Independent,9291.672073269829,Apartment,480786.010796492,1
13187,ca,1,66.988142162425,0,Democratic,European,Irish,Republican,96295.03443042883,Apartment,148831.39831915445,0
13188,md,1,51.99907945541949,1,Democratic,Hispanic and Portuguese,English/Welsh,Independent,92155.15578846348,Unknown,159791.79397475513,0
13189,ia,0,67.1053543320229,1,American Independent,European,Arab,Independent,77398.82306154975,Apartment,150215.1151142316,0
13190,nh,0,32.434868215889516,1,Democratic,Hispanic and Portuguese,Swedish,Democratic & Republican,145706.18103689695,Residential,1543246.20571228,0
13191,ny,1,35.36449103032703,0,Libertarian,European,Scots,Republican,55115.1304592492,Residential,349186.0746275371,0
13192,ny,1,77.3951156997271,1,Democratic,Likely African-American,Italian,Republican,90203.76532936186,Residential,1369211.4680538683,0
13193,mo,0,57.59555572519603,1,Democratic,Likely African-American,Hispanic,Republican,120082.7488698127,Residential,180723.53828065927,1
13194,ky,1,62.57689102420436,1,Democratic,European,Irish,Democratic,242382.19140560663,Residential,-15675.743066871044,0
13195,in,1,52.18969417925724,1,Democratic,European,Irish,Independent,98345.93520436276,Residential,1243175.288388222,1
13196,mi,1,43.6228800297815,1,Democratic,East and South Asian,Irish,Democratic,48457.13040322536,Apartment,173213.30728947086,0
13197,ca,1,56.199221090507685,1,Democratic,Hispanic and Portuguese,Hungarian,Republican,91928.39176789507,Residential,932168.2708589929,0
13198,ca,1,51.115099909392434,1,Democratic,European,English/Welsh,Independent,115145.55993965839,Apartment,366893.6474221881,1
13199,fl,1,47.822993799136505,1,Non-Partisan,European,English/Welsh,Democratic,19521.30668738432,Unknown,149895.33645490682,1
13200,nm,0,56.2464545424967,1,Non-Partisan,European,Likely Af-Am (Modeled),Independent,107300.85720455594,Apartment,250258.2904985502,1
13201,in,1,55.20372391646348,0,Republican,European,Hispanic,Independent,247963.5617402657,Apartment,244030.6871091596,0
13202,id,1,54.67996777811783,1,Non-Partisan,East and South Asian,German,Independent,88411.45224835549,Residential,201019.53365172178,0
13203,ca,1,65.65431398315125,0,Democratic,European,English/Welsh,Republican,108996.02215789116,Residential,246066.17941043142,0
13204,ca,1,18.195248618957173,1,Democratic,Other,English/Welsh,Independent,96727.8552256456,Apartment,85543.76460667088,0
13205,il,1,55.76065792225724,0,Non-Partisan,Hispanic and Portuguese,Scots,Republican,31647.752956370197,Unknown,1584305.7105218326,0
13206,nj,0,49.426132881720164,1,Democratic,European,English/Welsh,Democratic,63534.57449655979,Apartment,156022.00176948795,0
13207,mn,1,65.24054080901816,1,Democratic,European,Irish,Independent,93575.20635935405,Mobil Home,1374939.962213869,0
13208,ri,0,48.03610784619378,1,Republican,Likely African-American,English/Welsh,Independent,150688.09662473493,Residential,173595.70815303794,0
13209,pa,1,21.124223310487977,1,Democratic,European,English/Welsh,Democratic & Republican,258699.04938394317,Residential,1194105.1966739069,0
13210,ut,1,21.814418935026435,0,Green,Likely African-American,English/Welsh,Republican,120331.43992364238,Residential,-30849.836774408832,0
13211,or,1,71.60346642192626,1,Democratic,Hispanic and Portuguese,Hispanic,Independent,100594.7821131181,Residential,307747.131195643,0
13212,ma,0,25.593842675612862,0,Republican,European,Hispanic,Independent,61239.63942593926,Residential,310953.0198194476,0
13213,ca,0,14.292664004609641,1,Democratic,European,English/Welsh,Democratic & Independent,42687.85720802583,Residential,331780.0839881713,0
13214,nc,1,23.625880727328035,1,Non-Partisan,Likely African-American,French,Independent,114414.932196051,Residential,192561.55414698098,0
13215,wi,0,51.92434814323287,0,Republican,European,Irish,Republican,77242.74403681469,Residential,1123089.0804086276,0
13216,ca,0,49.4086947314832,0,Non-Partisan,European,English/Welsh,Republican,54633.44587756313,Residential,202509.19740848884,0
13217,il,0,31.421692978574235,1,Non-Partisan,European,Albanian,Democratic & Independent,72890.05972944901,Condominium,873008.2310327181,1
13218,nj,1,57.615786483586646,1,Democratic,European,Hispanic,Democratic & Republican,-300.4545698201,Apartment,598564.7584575933,0
13219,mi,0,17.820442208164867,0,Democratic,Hispanic and Portuguese,English/Welsh,Independent,128974.97549801474,Residential,274499.6111688187,0
13220,mo,1,51.905042002091676,0,Democratic,Likely African-American,German,Independent,112759.09230283175,Residential,15687.3295735399,0
13221,ca,1,24.739963889870623,1,Democratic,Likely African-American,English/Welsh,Democratic,139283.62578117414,Residential,93651.19105762079,1
13222,ok,1,60.19069043296355,1,Republican,East and South Asian,African or Af-Am Self Reported,Independent,193570.0967473848,Residential,338140.4867996977,0
13223,ak,1,79.52750077292451,1,Democratic,East and South Asian,Croatian,Democratic,110719.64066896169,Residential,195400.62463751907,1
13224,oh,0,47.20462862765992,0,Democratic,European,Italian,Democratic & Republican,80668.40963387214,Residential,514165.6403121417,0
13225,ca,1,72.745691016692,1,Democratic,European,German,Democratic,103161.0582356324,Unknown,436149.2991422122,0
13226,al,1,19.005485027527136,0,Democratic,Likely African-American,Swedish,Independent,38395.14446233652,Residential,468170.8429978272,0
13227,nv,0,67.04699757121509,0,Non-Partisan,Hispanic and Portuguese,English/Welsh,Democratic & Republican & Independent,118617.77458993271,Apartment,84137.6349313169,0
13228,ca,0,36.14269379794566,1,Non-Partisan,Other,Chinese,Democratic,112642.1943638726,Residential,397874.35070553183,0
13229,ny,1,44.42373076390671,1,Non-Partisan,European,Irish,Independent,71324.37507521565,Residential,212610.35006970234,0
13230,nv,0,49.05251597843792,0,Democratic,European,Chinese,Independent,244236.49823568965,Residential,304350.1781245233,0
13231,mn,0,52.80453958295048,0,Democratic,European,English/Welsh,Democratic & Republican,102115.56240117256,Unknown,313828.53592353046,1
13232,az,0,47.94546818313783,1,Non-Partisan,East and South Asian,Hispanic,Independent,124008.51333434763,Residential,220877.87985948072,1
13233,ny,1,50.92493242111678,1,Libertarian,Hispanic and Portuguese,Hispanic,Independent,222617.8892074561,Residential,194206.6947978259,0
13234,ca,0,46.38234929382127,0,Non-Partisan,European,English/Welsh,Democratic,84677.77666702759,Residential,342224.8385383182,0
13235,oh,1,29.701724198363443,0,Reform,Other,Hispanic,Republican,121429.63319344106,Residential,185282.4498620847,0
13236,ny,1,35.47664207218904,0,Reform,Hispanic and Portuguese,Likely Af-Am (Modeled),Democratic & Independent,257654.17917136496,Apartment,538626.0861686871,0
13237,pa,1,90.06865022616209,0,Republican,European,Italian,Democratic,77543.60422748014,Apartment,635645.6347747678,0
13238,ca,0,19.49354951924657,1,Non-Partisan,European,Hungarian,Independent,78128.79658631654,Residential,450183.58730705344,0
13239,mi,1,45.79729915424822,1,Democratic,European,English/Welsh,Democratic & Republican,105291.19696391662,Apartment,555555.6617585502,0
13240,tx,1,56.72298137449962,1,Non-Partisan,East and South Asian,Swedish,Independent,85010.31406866646,Condominium,777036.42728207,1
13241,ny,1,65.3163633406339,1,Democratic,Likely African-American,Indian/Hindu,Independent,49257.49438530777,Apartment,531768.8035961051,0
13242,ks,0,50.84769619229057,1,Democratic,Hispanic and Portuguese,Russian (omitting former Soviet States),Republican,98176.15509064108,Residential,156848.08197309723,1
13243,sc,0,20.488798287696845,1,Democratic,European,Estonian,Republican,79947.06568525168,Duplex,314919.99064362864,0
13244,nc,0,35.64092023132629,1,Democratic,European,English/Welsh,Republican & Independent,153459.34505909545,Residential,155423.75817178865,0
13245,wa,0,41.16496309548233,0,Conservative,Hispanic and Portuguese,English/Welsh,Independent,170472.46914244676,Residential,227846.47200511605,0
13246,la,1,54.81625061559924,1,Democratic,Hispanic and Portuguese,English/Welsh,Democratic & Independent,262403.92294279055,Residential,137148.37484499323,0
