,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation
9700,ny,1,32.710090838904506,0,Democratic,European,English/Welsh,Independent,117279.18366736824,Residential,738856.6938091164,0
9701,wi,1,46.7041726532404,1,Republican,Hispanic and Portuguese,African or Af-Am Self Reported,Democratic & Independent,78914.4319988171,Residential,674988.7862844395,0
9702,ca,1,20.541326692564866,0,Democratic,European,English/Welsh,Democratic,125382.66908700835,Residential,402319.3629081135,1
9703,mo,1,24.001857963696022,0,Republican,European,English/Welsh,Democratic,254154.45399545768,Residential,354712.18119693105,1
9704,ut,1,73.89696386987274,0,Democratic,European,German,Democratic,146040.4463060633,Residential,1423555.1969537502,0
9705,fl,0,20.49040248721102,1,Unknown,Other,Filipino,Democratic,76441.39467236697,Residential,1095349.0543707446,0
9706,mi,0,21.10328586654868,0,Republican,European,English/Welsh,Democratic,33168.72795798349,Residential,508254.44739037397,0
9707,pa,1,54.405472408486126,1,Democratic,Other,English/Welsh,Democratic,64218.477610543836,Residential,169843.12012410793,0
9708,ks,1,43.84017069872845,1,Democratic,European,English/Welsh,Independent,72414.65789808928,Residential,769518.9275029998,1
9709,ny,1,54.53120416835027,0,Democratic,European,Hispanic,Democratic & Independent,74905.78174214739,Residential,355472.37352173845,0
9710,az,1,54.38269460665357,1,Democratic,Hispanic and Portuguese,English/Welsh,Democratic,52569.302422285306,Residential,437656.32336187153,0
9711,tx,1,48.61932552608353,0,Republican,European,Italian,Democratic & Independent,52335.52355352546,Residential,332589.22611108015,0
9712,ia,1,31.06991844975114,1,Democratic,European,Hispanic,Democratic,31349.91903800686,Residential,195148.06183330488,1
9713,il,1,60.13332266754981,1,American Independent,European,English/Welsh,Independent,131830.66653142852,Apartment,394343.0116783185,0
9714,az,1,38.551382169583505,1,Republican,European,English/Welsh,Democratic & Independent,77879.46553592492,Apartment,211780.84560742055,1
9715,ma,0,24.20248799036844,0,Non-Partisan,Other,Hungarian,Democratic,41530.88578299619,Apartment,244438.10783654655,0
9716,oh,1,47.51590116816591,1,Democratic,European,English/Welsh,Democratic,149546.9154858692,Condominium,166708.11469794984,0
9717,va,1,38.82650150124177,1,Democratic,East and South Asian,English/Welsh,Democratic,64363.118413350494,Residential,943698.2424188452,0
9718,ny,1,51.30677983650956,1,Republican,Other,English/Welsh,Democratic & Republican & Independent,164892.2383351518,Residential,382290.39598402765,0
9719,ak,1,54.18195938618562,0,Non-Partisan,European,Italian,Democratic & Republican & Independent,233855.42903690375,Residential,824940.5995089281,0
9720,ny,1,78.39215758608277,1,Democratic,East and South Asian,Irish,Democratic,264190.8678427591,Residential,-4977.584462375991,0
9721,md,1,45.60326952122635,0,Republican,European,Irish,Democratic & Republican & Independent,262858.26003500225,Apartment,163355.53239076203,0
9722,ny,1,77.01667424534597,1,Democratic,European,English/Welsh,Democratic & Republican & Independent,110321.96778176638,Residential,129927.05673496719,0
9723,ok,0,79.90873530122171,0,Democratic,European,English/Welsh,Democratic,54700.8789576713,Apartment,215630.00838126047,0
9724,ut,0,56.63587003495755,1,Republican,European,Scots,Democratic,169696.39224870686,Residential,266144.5989334701,0
9725,fl,1,44.68045979092701,0,Democratic,European,Korean,Democratic,135257.37688291082,Apartment,291360.6617311291,0
9726,id,1,72.7376724104106,1,Democratic,European,English/Welsh,Republican & Independent,113379.37058697802,Residential,671443.5868262469,0
9727,tx,1,64.54615756196236,1,Democratic,European,Vietnamese,Democratic,94710.86091012835,Condominium,193922.16868184257,0
9728,nc,1,19.68833191958313,0,Republican,European,Hispanic,Republican,113376.0566283311,Residential,1287324.8750315187,1
9729,nv,1,40.79325119611693,0,Democratic,European,German,Democratic & Republican,4474.164792516038,Residential,1792461.916120579,0
9730,ca,1,56.26208256232365,1,Democratic,European,Hispanic,Independent,40057.08152719839,Duplex,184453.49266601045,0
9731,nj,1,66.79827148930451,1,Democratic,East and South Asian,Likely Af-Am (Modeled),Democratic,107099.75059696092,Residential,188632.94033530034,1
9732,nc,0,22.26945576036531,0,Democratic,European,English/Welsh,Democratic,101462.60559197562,Apartment,392648.5060244751,0
9733,ca,1,75.1092656459072,1,Democratic,European,English/Welsh,Independent,162399.95418763813,Residential,432178.62481691374,1
9734,ny,1,52.59066381410004,0,Democratic,European,German,Democratic,23428.061755607883,Apartment,391666.4075956646,0
9735,sc,0,44.63242831274286,0,Reform,European,Scots,Democratic,54838.82496531048,Residential,251525.85774315792,0
9736,ky,1,20.83237104709059,1,Democratic,European,English/Welsh,Independent,45276.35736569993,Apartment,512634.1528056613,0
9737,nc,0,47.2721024855144,1,Republican,European,Irish,Republican & Independent,119378.27129228917,Residential,94265.98890641729,1
9738,ny,1,25.3986119189911,0,Democratic,European,Pakistani,Democratic & Independent,111361.0241172791,Apartment,164957.37517328662,0
9739,pa,1,64.49605694755324,0,Democratic,European,Bulgarian,Republican & Independent,84502.46986570678,Residential,830592.5559669789,1
9740,ct,1,47.758838320511515,0,Democratic,European,German,Democratic & Republican,71661.78643099361,Residential,185428.3866485386,0
9741,wa,1,33.70665665912954,0,Non-Partisan,East and South Asian,French,Democratic,107569.3195973784,Residential,711611.4974350375,0
9742,al,1,55.89140356994431,0,Democratic,European,English/Welsh,Democratic,249897.8527056655,Unknown,264022.6227987036,0
9743,al,1,70.57318501026732,1,Democratic,European,Irish,Democratic & Republican,56125.97992881618,Unknown,116515.58294247578,1
9744,pa,1,53.13774080711155,0,Republican,European,English/Welsh,Republican & Independent,92072.53226483938,Residential,166976.1466143882,1
9745,ma,1,72.60778582766574,0,Registered Independent,Likely African-American,Russian (omitting former Soviet States),Democratic,70948.67718426918,Residential,216119.9189924,0
9746,fl,1,70.3646045587732,1,Democratic,European,French,Democratic,59640.15440474366,Residential,171212.71703987295,1
9747,nc,1,30.283970490395312,0,Independence,European,German,Democratic,69294.47935227578,Apartment,155379.3849494476,0
9748,az,1,48.392053709473764,0,Democratic,European,Irish,Independent,142315.58511730985,Unknown,1166281.842689546,0
9749,ca,1,54.95225633791743,0,Democratic,Hispanic and Portuguese,Indian/Hindu,Democratic,30235.906358922468,Residential,76002.91994473674,0
9750,ca,1,49.17246587493539,0,Non-Partisan,European,English/Welsh,Republican,138903.70429328273,Unknown,553224.8040111524,0
9751,wv,0,70.64812686403265,1,Democratic,European,Romanian,Independent,99551.53329467025,Apartment,175606.84077248725,1
9752,wy,1,48.90096422098732,0,Non-Partisan,European,Norwegian,Democratic & Independent,126629.4686087601,Residential,257184.75044177938,1
9753,in,1,54.27300057658796,1,Democratic,European,English/Welsh,Democratic,45468.380422199814,Residential,382814.7622657456,0
9754,md,0,31.39563738014077,1,Democratic,European,Irish,Democratic,236178.0858494317,Apartment,84889.93799147637,0
9755,ca,1,50.5447577005666,1,Non-Partisan,European,English/Welsh,Democratic & Independent,122666.52559613525,Unknown,449343.49550774763,0
9756,mn,1,85.18971516722111,0,Democratic,European,Hispanic,Republican,97937.0550834656,Mobil Home,104501.43706358547,0
9757,il,1,89.76569836664233,0,Democratic,European,English/Welsh,Democratic,117070.10430754573,Residential,335230.6026736606,0
9758,tx,1,30.40290481476619,1,Non-Partisan,European,English/Welsh,Democratic,46753.26829615237,Residential,104294.72274448494,0
9759,va,1,35.143256058640645,1,Democratic,European,English/Welsh,Independent,32868.78235057546,Unknown,181273.99393126444,0
9760,fl,0,40.63864515526176,0,Democratic,European,English/Welsh,Democratic,39494.92969620704,Residential,707079.3230412155,0
9761,in,1,51.61449069067901,1,Conservative,European,English/Welsh,Independent,263394.4409088475,Residential,167959.49684636295,0
9762,pa,1,32.72278408365985,0,Democratic,European,Likely Af-Am (Modeled),Republican & Independent,114299.7212184161,Residential,462759.16966365156,0
9763,fl,1,17.34262349272384,0,Democratic,European,Scots,Independent,92305.82953250519,Condominium,326013.12213781377,1
9764,tx,1,56.20876037351673,1,Democratic,European,Hispanic,Independent,73926.76459573022,Apartment,116330.70015713037,1
9765,az,1,53.20315918891838,0,Democratic,European,Polish,Democratic,134264.64614654693,Apartment,310864.030679132,1
9766,az,1,45.80565828172817,0,Democratic,European,Irish,Independent,91213.06127108654,Residential,1087062.2438080527,0
9767,ut,0,51.90311058436714,0,Republican,European,English/Welsh,Democratic & Independent,47854.65080685641,Residential,187744.33972309477,0
9768,il,1,54.69137483493724,0,Democratic,European,English/Welsh,Independent,58831.029037879285,Unknown,179308.42305765994,1
9769,sc,1,40.43418665655244,1,Republican,European,Likely Af-Am (Modeled),Independent,66687.87067321624,Triplex,224618.8001974982,0
9770,fl,0,48.23772231224872,0,Democratic,European,Arab,Republican,222863.90671642186,Unknown,155026.26740355566,1
9771,nc,1,58.712315835616785,1,Democratic,European,French,Independent,149116.86043573637,Residential,291272.4684396716,1
9772,nj,1,78.090686826711,0,Registered Independent,European,English/Welsh,Democratic,18201.90266306726,Residential,378510.7422943229,0
9773,mo,1,38.74010240160731,0,Republican,European,French,Democratic,84923.70219544006,Apartment,553448.2162332267,1
9774,ca,1,63.363405898941515,0,Democratic,Hispanic and Portuguese,English/Welsh,Independent,128889.71728950391,Residential,106640.04785620395,1
9775,ny,1,90.84882994120603,0,Republican,European,English/Welsh,Democratic,95476.1689182514,Residential,1133395.0514664669,0
9776,il,1,63.49298646905477,1,Non-Partisan,Likely African-American,English/Welsh,Democratic & Republican,62607.43102428851,Residential,201180.79527048807,1
9777,ca,1,27.33517235992048,0,Non-Partisan,European,English/Welsh,Democratic & Independent,149276.49497206806,Residential,74307.78398184609,0
9778,tx,1,46.431584133373974,1,Democratic,European,English/Welsh,Democratic,118043.7706418613,Apartment,705455.376934844,1
9779,ca,1,35.63603533411241,0,Republican,European,German,Democratic,34981.75189605596,Condominium,1186833.057485637,0
9780,ca,1,59.0949092648712,0,Republican,European,English/Welsh,Democratic & Independent,21379.136495014558,Residential,517794.1397966244,0
9781,wi,1,68.83803681755056,0,Democratic,European,Hispanic,Republican,108854.8044440349,Apartment,723336.6179353439,1
9782,fl,1,25.97989634776938,1,Democratic,European,English/Welsh,Independent,77404.09754313318,Apartment,153754.7387560405,1
9783,la,1,70.7002881534635,0,Republican,European,English/Welsh,Democratic & Republican & Independent,124551.21939384779,Residential,452347.99053363234,0
9784,nh,1,61.43973015266033,0,Democratic,European,English/Welsh,Democratic & Republican & Independent,71885.49921270384,Unknown,326146.03102139896,1
9785,ca,0,73.88676998244341,0,Republican,European,English/Welsh,Independent,75119.37145806669,Residential,3220827.7061621267,0
9786,ca,1,59.98735754983416,1,Republican,East and South Asian,Polish,Independent,33665.04975741799,Duplex,586840.2521109241,0
9787,la,1,78.6818423226685,0,Democratic,European,English/Welsh,Republican,178567.49369663428,Residential,307726.2384498672,0
9788,ca,1,52.79818580561953,1,American Independent,European,English/Welsh,Independent,158925.55173188756,Apartment,412360.41313473094,0
9789,ga,1,44.22808673001635,0,Democratic,European,Hispanic,Independent,100657.05111991309,Residential,469804.93652273813,1
9790,ca,1,73.6092931520597,1,Democratic,European,English/Welsh,Independent,108000.01834738231,Residential,261683.6103187673,0
9791,wi,1,50.985463681730714,1,Democratic,European,Russian (omitting former Soviet States),Independent,86890.53580387084,Residential,490510.95406509447,0
9792,mo,0,42.05684998499211,0,Democratic,European,English/Welsh,Democratic & Republican & Independent,64627.967903659606,Apartment,389756.2573912989,0
9793,pa,1,35.48660959670007,0,Republican,European,English/Welsh,Democratic & Republican,83387.76189469775,Unknown,225662.33952006215,1
9794,or,1,74.31732248914491,0,Democratic,European,English/Welsh,Republican & Independent,54554.87883278527,Residential,182063.22197062237,0
9795,ca,1,19.94513618242982,0,Non-Partisan,European,English/Welsh,Republican,18680.167749188146,Apartment,106766.5419530326,0
9796,il,1,67.19120392940488,0,Democratic,European,Serbian,Democratic & Republican,55247.62398257265,Residential,548486.1881950487,0
9797,ks,1,32.991457712383315,0,Democratic,European,Russian (omitting former Soviet States),Democratic,107030.87922855387,Residential,252341.8412405464,0
9798,il,0,17.564866813682826,0,Democratic,European,English/Welsh,Democratic,102864.17526396767,Duplex,1438.0595348469215,0
9799,id,1,24.376556368478912,0,Democratic,European,Hispanic,Republican & Independent,114616.25197611272,Residential,142563.45576767827,0
9800,ny,1,49.14930815945764,1,Democratic,Hispanic and Portuguese,Dutch (Netherlands),Democratic,223007.2980406512,Unknown,204650.12874891766,0
9801,ny,1,12.963880049689761,1,Democratic,European,Czech,Independent,72140.06624567621,Residential,623292.5878848342,0
9802,pa,1,66.9521558572,0,Non-Partisan,European,English/Welsh,Independent,107028.81663711103,Residential,210407.61903415847,0
9803,nj,1,52.52388023519665,1,Democratic,European,English/Welsh,Independent,243345.3445384596,Apartment,914539.7128126137,1
9804,nj,1,22.002096584092563,0,Republican,European,Hispanic,Republican,47378.239998084464,Residential,1039176.6496727059,0
9805,ny,1,34.20520534413311,0,Republican,European,Hispanic,Republican,169105.0388290881,Unknown,462850.90626476554,1
9806,ca,1,52.80417789713619,0,Democratic,European,English/Welsh,Republican & Independent,29670.538320100764,Apartment,327231.1841465426,0
9807,tx,1,58.09935689636742,0,Democratic,European,English/Welsh,Independent,81363.63305848515,Residential,634899.085700031,0
9808,nc,1,75.09346560564579,0,Republican,European,English/Welsh,Democratic & Republican & Independent,98327.85240623682,Residential,229177.98577524914,1
9809,ny,1,33.94615327834668,1,Democratic,European,English/Welsh,Democratic,90931.932824238,Residential,-39478.67282792654,0
9810,fl,1,69.18373306042014,1,Democratic,European,English/Welsh,Democratic,135125.41904478762,Residential,-532.7928833019978,0
9811,tx,1,21.477083808094424,0,Democratic,European,Scots,Republican,65255.35801902413,Residential,170593.80089294375,0
9812,ca,1,39.67960533447992,1,Republican,European,English/Welsh,Republican & Independent,73241.77510809668,Residential,314724.655200506,0
9813,sc,0,66.5431972556405,0,Independence,Likely African-American,English/Welsh,Republican,28867.431868266496,Residential,-33400.96427267145,0
9814,ar,1,56.48642406123388,1,Non-Partisan,European,English/Welsh,Independent,78089.06836831241,Apartment,297070.78865160176,0
9815,pa,0,33.7768079882435,0,Democratic,European,English/Welsh,Democratic,143479.38610958663,Apartment,291853.34671005595,0
9816,ia,1,65.98120800279447,1,Progressive,European,Italian,Independent,29910.677679171262,Residential,338966.9163746019,0
9817,ny,0,18.942663117588584,1,Democratic,European,Arab,Democratic,58103.013662860285,Unknown,98786.96616175747,0
9818,mi,1,37.854397926634,0,Democratic,Likely African-American,Scots,Republican,72364.51603058273,Residential,244297.92358290195,1
9819,fl,0,36.832854656017716,1,Democratic,Hispanic and Portuguese,English/Welsh,Republican & Independent,53883.63563227015,Residential,197248.85903074252,0
9820,la,1,34.87335441134178,1,Republican,European,English/Welsh,Democratic,81655.31327076882,Residential,71419.56528334657,0
9821,me,1,42.20530688864789,0,Democratic,East and South Asian,Scots,Democratic,57766.01103533117,Residential,157616.69570941266,0
9822,ok,1,56.17337224462122,0,Non-Partisan,European,English/Welsh,Democratic,79857.71400124948,Residential,173230.97370070338,1
9823,fl,1,83.66549414271135,1,Democratic,European,Hispanic,Democratic,162609.43488271596,Residential,255231.7694988093,0
9824,ca,1,72.75539625328602,1,Democratic,European,Norwegian,Republican,71262.00394510676,Unknown,614280.9729415677,0
9825,il,1,29.03954860810357,0,Republican,European,Russian (omitting former Soviet States),Democratic,69918.05617986436,Unknown,430772.6686324676,0
9826,il,1,38.95465093396435,0,Libertarian,Likely African-American,English/Welsh,Independent,57496.42760790929,Apartment,198860.11011985433,0
9827,tx,1,21.08371528206923,0,Democratic,European,English/Welsh,Democratic,17002.608919132676,Residential,231911.45104589374,0
9828,pa,1,52.97695026593659,0,Republican,European,Ukrainian,Independent,104121.23031631546,Apartment,221540.5261039401,0
9829,or,1,56.8555779341012,1,Republican,European,English/Welsh,Democratic,124083.57366354487,Residential,71019.99100236114,1
9830,ok,0,62.9719272765619,0,Democratic,Hispanic and Portuguese,English/Welsh,Democratic,59721.308040432436,Unknown,176336.3564340471,0
9831,hi,1,92.96068849934494,1,Non-Partisan,Other,English/Welsh,Independent,67528.20550796381,Apartment,521562.3292470867,0
9832,tx,1,61.32934128776257,1,Democratic,European,Swedish,Democratic & Independent,12484.535696346797,Residential,612735.2706764874,0
9833,ca,0,55.06671040298979,0,Democratic,European,Scots,Democratic,100767.79827097342,Residential,730564.0338945697,1
9834,oh,1,48.17946041814531,1,Republican,European,English/Welsh,Republican,91802.21488839177,Triplex,394746.3491507721,0
9835,nv,0,48.195121990493426,1,Republican,European,English/Welsh,Republican,110823.3949209643,Residential,95548.61782478959,0
9836,mi,0,45.979547250297216,0,Democratic,Likely African-American,Scots,Republican,107508.68709568036,Duplex,387210.2039265553,0
9837,in,0,24.981164359676807,1,Democratic,European,English/Welsh,Republican,63245.72378258907,Residential,217536.84055692662,0
9838,ca,1,30.557357897999808,1,Republican,East and South Asian,Likely Af-Am (Modeled),Independent,31277.273588196585,Residential,479210.0628430226,0
9839,ca,0,51.83988861501034,0,Republican,East and South Asian,English/Welsh,Democratic,109484.42650841842,Condominium,178996.1436231254,0
9840,ca,0,20.229599993746962,1,Democratic,European,English/Welsh,Democratic,61255.30268656455,Apartment,313454.66137581907,0
9841,wi,1,25.638863976871953,0,Democratic,Likely African-American,English/Welsh,Democratic,31744.455385201967,Unknown,2331.680884820991,0
9842,nc,1,19.88940304548959,0,Non-Partisan,East and South Asian,English/Welsh,Independent,40993.980970258315,Residential,876591.1714083039,0
9843,ct,1,49.13701277029196,0,Non-Partisan,European,English/Welsh,Independent,105726.95151748769,Unknown,172895.409809198,1
9844,ca,0,57.447705609576936,1,Democratic,European,Likely Af-Am (Modeled),Democratic,144416.2036186429,Residential,356762.7263247142,0
9845,mi,1,30.16937091424332,1,Democratic,European,Vietnamese,Republican & Independent,85965.63173581196,Residential,90642.52783862545,0
9846,ma,1,34.69507073666279,0,Non-Partisan,European,English/Welsh,Democratic,257350.02445925344,Unknown,445305.74914122367,0
9847,ak,0,46.73086729884409,0,Non-Partisan,European,English/Welsh,Independent,166564.602141992,Residential,21159.096582078128,0
9848,il,1,28.40399139841942,1,Republican,Other,German,Democratic & Independent,52455.802399856635,Residential,247259.32718705732,0
9849,tx,1,92.58936528437991,0,Republican,European,Myanmar (Burmese),Democratic,67242.9500376096,Apartment,282010.5831486369,0
9850,tx,1,46.51014623422466,1,Democratic,Hispanic and Portuguese,English/Welsh,Independent,94734.44521387236,Residential,108594.6314512789,0
9851,ca,1,62.60181479723205,1,Non-Partisan,European,Likely Af-Am (Modeled),Democratic,78938.60275974768,Residential,457165.8036335619,1
9852,pa,1,79.00821460839693,1,Democratic,Likely African-American,Irish,Democratic,54043.36609838571,Residential,178004.73460077288,0
9853,la,0,59.71681605865709,0,Democratic,European,English/Welsh,Republican & Independent,34955.68996598846,Unknown,252846.32862018992,0
9854,ny,1,46.07530991418298,1,Democratic,European,Likely Af-Am (Modeled),Republican,127430.9299484759,Unknown,317514.58088691777,0
9855,ny,1,17.0074858004272,1,Non-Partisan,European,English/Welsh,Republican,45114.968106217675,Apartment,117081.96327123068,0
9856,mi,1,25.66224712939048,0,Other,European,English/Welsh,Independent,121332.70388866222,Residential,410060.91854256863,0
9857,tx,1,53.360482737896774,0,Non-Partisan,European,English/Welsh,Democratic,149103.65450709529,Residential,168585.1957649469,0
9858,ny,0,34.405523863578594,0,Democratic,European,Hispanic,Democratic,120931.75446446855,Unknown,131336.11064904518,0
9859,nj,1,26.576472979403412,0,Non-Partisan,Likely African-American,English/Welsh,Independent,154023.4838546762,Residential,467661.3789668707,0
9860,fl,0,23.207870601465654,1,Democratic,European,English/Welsh,Democratic,83226.30280039272,Residential,795730.937195179,1
9861,il,0,55.75145047471949,0,Democratic,Hispanic and Portuguese,African or Af-Am Self Reported,Independent,39173.58976068043,Unknown,215228.9064999783,0
9862,nc,1,65.97877520935647,1,Democratic,European,German,Democratic,109244.70010201848,Residential,139560.04238712412,0
9863,or,1,52.764595632473835,0,Democratic,European,English/Welsh,Democratic & Republican & Independent,64060.354586513946,Apartment,540586.2894365937,0
9864,ny,1,56.078393762041976,0,Democratic,European,Irish,Democratic & Independent,70717.45283143531,Apartment,348676.1898457365,0
9865,ca,0,89.64510447632199,0,Democratic,European,French,Democratic,81675.35145083096,Residential,231511.04455121452,1
9866,pa,0,45.375290928488226,1,Democratic,Other,Likely Af-Am (Modeled),Independent,33303.7597978725,Apartment,459297.5714584617,0
9867,pa,1,31.147153449512064,1,Non-Partisan,Likely African-American,German,Republican,64940.37156005302,Residential,214788.14979916293,0
9868,ca,1,47.10550862485647,1,Democratic,European,Hungarian,Independent,69521.69303671105,Unknown,144220.56218895497,1
9869,in,1,53.78058408019117,0,Democratic,European,Likely Af-Am (Modeled),Democratic,122810.17000766456,Residential,549097.191127435,0
9870,ga,0,53.17107328063442,1,Republican,Other,Greek,Republican,83603.91692783037,Residential,245086.13519525604,0
9871,mn,1,55.052437377763326,1,Registered Independent,European,English/Welsh,Democratic & Republican,69368.30823999367,Residential,314127.6762844263,1
9872,co,0,39.093084305015545,0,Democratic,European,Bangladeshi,Democratic,72294.83146300938,Residential,154642.968067716,0
9873,fl,0,38.9641172656326,0,Democratic,European,Hispanic,Democratic & Republican,33814.34402721485,Residential,318047.5260260711,1
9874,ca,1,16.74347890018589,0,Non-Partisan,European,Indian/Hindu,Democratic & Republican,72949.13589692116,Apartment,207470.87272785255,0
9875,nm,0,49.85813462153466,1,Democratic,Other,Swedish,Independent,235013.0501416223,Apartment,382240.98446475266,0
9876,tx,1,56.82378434280621,0,Non-Partisan,European,Irish,Independent,58054.23316065352,Apartment,274214.8936542686,0
9877,ca,0,16.393419866337357,1,Unknown,European,Likely Af-Am (Modeled),Independent,143119.76581339512,Condominium,533839.2648987421,0
9878,ca,1,22.193023480094226,0,Non-Partisan,European,Korean,Democratic & Independent,128458.50083395091,Unknown,350451.376248874,0
9879,md,1,17.61390884112079,0,Republican,European,English/Welsh,Democratic,99038.10154932964,Residential,246017.2855979827,0
9880,fl,1,53.48990452304089,0,Democratic,European,African or Af-Am Self Reported,Independent,71926.31918428485,Unknown,666163.4511082324,1
9881,or,0,69.38860957735864,1,Republican,European,Hispanic,Democratic & Republican,219111.8316620581,Residential,316145.44709155743,0
9882,tn,1,67.19473901805978,1,Non-Partisan,European,Hispanic,Republican & Independent,215060.24174656745,Residential,315330.94670919154,0
9883,nh,1,35.01100830425008,1,Non-Partisan,European,English/Welsh,Independent,50738.87455547703,Residential,353811.364038995,1
9884,in,1,52.747154484002444,1,Republican,European,Hispanic,Republican & Independent,72191.21786230679,Residential,160455.49744511227,0
9885,sc,0,25.092061001363184,0,Democratic,European,English/Welsh,Republican,5816.554050122755,Residential,183691.88100251497,1
9886,ny,1,23.042011613637353,0,Non-Partisan,European,Laotian,Democratic & Independent,104188.01405342073,Residential,318742.8391551943,0
9887,ny,0,52.687435282414164,1,Republican,European,Irish,Democratic,66189.33782501612,Unknown,306112.0492009487,1
9888,in,1,62.095547658756345,0,Non-Partisan,Hispanic and Portuguese,English/Welsh,Democratic & Independent,68015.02162049926,Residential,175644.57062582913,0
9889,fl,0,78.80784531265599,1,Democratic,European,French,Democratic & Independent,127464.45811212502,Residential,414560.86231508537,0
9890,fl,1,65.45525892356713,1,Non-Partisan,European,English/Welsh,Independent,283226.58720744384,Residential,347950.80298505654,0
9891,me,1,58.33287982802691,0,Democratic,European,English/Welsh,Independent,70956.93454363522,Apartment,603136.9344508501,0
9892,ct,1,31.65276916053788,0,Libertarian,European,English/Welsh,Democratic,253835.3138907972,Residential,357628.9391346383,0
9893,nj,1,50.321646016219766,1,Republican,European,Italian,Democratic,249688.78672559644,Unknown,318963.67162483616,0
9894,ca,1,46.46892931867264,0,Republican,European,English/Welsh,Democratic,63561.155677419985,Residential,404565.71923262934,0
9895,ca,1,46.36746819494189,1,Democratic,European,English/Welsh,Independent,76757.45801669321,Residential,236289.77650560485,1
9896,mo,1,68.67351008914522,0,Democratic,East and South Asian,English/Welsh,Democratic,52903.46887541775,Duplex,306283.5673643777,0
9897,wv,0,56.42940548648504,1,Democratic,Other,English/Welsh,Republican,3564.314608298673,Residential,473084.7516057126,0
9898,ny,1,32.2459184247914,1,Non-Partisan,European,Hispanic,Independent,112185.89824303967,Residential,72902.41281246618,0
9899,ny,1,68.30044926858653,0,Democratic,Hispanic and Portuguese,Likely Af-Am (Modeled),Democratic,91273.97552193937,Apartment,91804.71090684405,0
9900,mn,1,72.66813367285278,0,Constitutional,European,Vietnamese,Democratic,81564.66916347502,Residential,1066701.6371148983,0
9901,nc,1,45.98271304911169,1,Democratic,European,English/Welsh,Independent,102883.34920776144,Apartment,524701.8764134297,0
9902,nc,0,24.281675021308118,0,Democratic,Other,Turkish,Republican & Independent,65351.21823396534,Residential,189876.66637137532,1
9903,dc,1,29.804912537483094,1,American Independent,European,Likely Af-Am (Modeled),Democratic,28200.65988525673,Unknown,681614.3666888749,0
9904,ca,1,43.41809274015853,0,Non-Partisan,European,English/Welsh,Democratic,87272.58772480249,Apartment,335039.81371355965,0
9905,ky,0,45.61791257958119,0,Other,European,Likely Af-Am (Modeled),Independent,48508.33268873348,Residential,208156.03202709527,0
9906,ca,1,64.42413274663294,0,Democratic,European,English/Welsh,Independent,149707.80848244822,Residential,258479.19607027253,0
9907,ca,1,28.367517976760148,1,Democratic,European,Hispanic,Independent,66738.7893372233,Residential,367880.31631892314,0
9908,ia,0,23.699808516211398,1,Republican,European,Scots,Democratic,50324.56254028101,Apartment,376955.00438440085,0
9909,ma,1,73.76432463726447,0,Democratic,Likely African-American,English/Welsh,Independent,243056.97662311717,Apartment,401770.9035391918,0
9910,de,1,69.02569984088765,0,Democratic,European,Vietnamese,Republican & Independent,62842.04434058385,Residential,38369.77253532398,0
9911,ga,1,48.770289356599804,1,Non-Partisan,European,English/Welsh,Independent,253570.14862537725,Residential,486021.85890816094,0
9912,il,1,54.751673958840286,0,Non-Partisan,Other,Swedish,Independent,97222.36049819396,Residential,157936.44394646713,0
9913,ms,1,62.042242842728946,0,Democratic,European,English/Welsh,Democratic & Independent,111254.1829562863,Residential,846377.2958324511,0
9914,az,1,25.579644746697944,0,Republican,Likely African-American,English/Welsh,Independent,39042.36447364674,Apartment,400221.9835946162,1
9915,tx,1,56.852624181687524,1,Democratic,European,Hawaiian,Democratic & Republican & Independent,16780.92062146379,Residential,1861182.616370479,1
9916,ny,1,59.664059545860404,0,Republican,European,German,Democratic & Republican,89876.45767613762,Residential,378709.81298498,0
9917,pa,1,30.20573484701562,1,Non-Partisan,European,German,Democratic & Independent,66359.28651451766,Triplex,125987.12405549013,0
9918,fl,0,80.62347918044236,0,Democratic,European,English/Welsh,Independent,82517.46774846631,Residential,212373.98513022775,0
9919,hi,1,69.96683816273448,0,Democratic,European,Hispanic,Independent,43256.45519718282,Triplex,100552.52524711353,0
9920,al,0,77.54201311614823,0,Democratic,European,English/Welsh,Democratic,110123.00500471062,Duplex,37414.23972393482,0
9921,nc,1,53.50330077370468,0,Republican,Other,English/Welsh,Democratic,249739.473482104,Condominium,337949.3400534326,0
9922,ca,0,82.12647650816622,0,Democratic,European,English/Welsh,Democratic,128797.8019224608,Residential,105853.13153621905,1
9923,in,1,49.503687002027625,0,Democratic,European,English/Welsh,Democratic,71246.26729821911,Unknown,581488.9020683883,0
9924,nc,1,54.79265046602825,0,Democratic,European,English/Welsh,Republican,71944.76252755267,Residential,288265.7360043607,0
9925,ca,1,29.468108188694302,1,Republican,European,English/Welsh,Democratic,70325.88032560839,Apartment,386054.33261380764,1
9926,tx,1,69.18542365978865,0,Democratic,European,English/Welsh,Democratic,67693.3262684061,Triplex,181850.53475150254,0
