,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation
12071,de,1,74.16190572015978,0,Non-Partisan,European,Laotian,Republican & Independent,100662.3868376822,Condominium,596777.2113560708,0
12072,il,0,70.1236179231685,1,Working Family Party,Other,Serbian,Democratic & Independent,51871.59291074545,Residential,324601.3357818866,0
12073,ca,1,54.39118342046518,0,Democratic,European,English/Welsh,Democratic & Republican,69159.00441303576,Residential,310972.39032052644,0
12074,il,0,32.10534430206375,1,Democratic,European,Belgian,Democratic,88593.01109621752,Apartment,348587.8294991931,0
12075,ny,1,46.7425407708478,1,Democratic,European,English/Welsh,Republican,103747.34792092831,Apartment,262664.88680851785,0
12076,nj,1,56.6037825083508,0,Democratic,European,English/Welsh,Democratic & Independent,51102.39664883909,Apartment,130556.1011917149,0
12077,oh,1,24.920725598821782,1,Democratic,European,English/Welsh,Republican,59758.74185905387,Residential,297750.50089154975,0
12078,ca,1,51.97268572032321,1,Non-Partisan,European,African or Af-Am Self Reported,Democratic & Republican & Independent,33374.42674596613,Unknown,568070.1530673064,0
12079,ca,1,104.35920970425883,1,Libertarian,European,African or Af-Am Self Reported,Republican,93270.3038150582,Apartment,213259.2492672477,1
12080,ca,1,47.310241919446135,0,Democratic,European,English/Welsh,Democratic,93110.52130602207,Duplex,831700.7028995362,1
12081,oh,1,39.431468306740115,0,Progressive,European,German,Democratic & Republican,72965.36411497534,Residential,276600.84432929545,1
12082,nj,1,89.06173800867391,1,Republican,European,English/Welsh,Republican,52813.93211363439,Residential,282976.0778598368,1
12083,ny,1,80.94832414343352,1,Democratic,European,Hispanic,Republican & Independent,124794.53030230373,Residential,238886.4389747848,1
12084,il,1,29.715144351733947,1,Non-Partisan,European,Italian,Republican,35535.27114689704,Apartment,316256.05442117294,0
12085,ga,1,74.06716370402827,0,Democratic,European,Dutch (Netherlands),Republican,36371.83850304416,Condominium,52127.651671611064,0
12086,fl,1,60.134042445318485,0,Republican,European,Scots,Republican,103258.82895868606,Apartment,331134.47195103084,0
12087,in,1,21.158560431395113,1,Democratic,Hispanic and Portuguese,Polish,Democratic,76128.83812471903,Residential,246832.93195892728,0
12088,ga,1,33.530727474922365,1,Democratic,European,German,Republican,60922.35309692299,Apartment,442693.80005197757,0
12089,pa,1,65.6365145128941,1,Republican,Hispanic and Portuguese,English/Welsh,Democratic,69746.63225512972,Residential,3542451.1820265087,1
12090,tx,1,96.51939170629888,0,Democratic,European,English/Welsh,Republican,71604.63832512527,Residential,249915.6740219999,1
12091,pa,1,67.55509769188266,0,Working Family Party,European,African or Af-Am Self Reported,Republican & Independent,66200.2771433214,Residential,277628.4641383359,0
12092,nj,0,72.45278858751061,1,Democratic,East and South Asian,Swedish,Democratic & Independent,40548.376857606214,Residential,432622.6833226007,0
12093,nj,1,52.793458044155855,0,Democratic,European,English/Welsh,Democratic,87260.81151771352,Unknown,390451.21089814336,1
12094,fl,1,29.77945746051213,1,Republican,European,German,Republican & Independent,89732.0650656463,Residential,349117.9320401949,0
12095,pa,1,87.88628270922248,1,Non-Partisan,European,Irish,Republican,110843.26807551374,Residential,345518.84020490746,0
12096,fl,0,69.0932683510318,1,Registered Independent,European,Hispanic,Republican,60111.45694450186,Residential,262750.102522615,0
12097,ny,1,66.49866666743006,1,Democratic,European,Hispanic,Independent,31399.466677024495,Residential,331870.64270479506,0
12098,ca,1,55.246844553956855,1,Democratic,Likely African-American,Hispanic,Republican & Independent,62771.47673260378,Apartment,208752.93685105236,0
12099,ca,0,63.89470885576972,0,American Independent,Likely African-American,Likely Af-Am (Modeled),Democratic,82296.05215872003,Residential,268290.56022030354,0
12100,in,1,21.474902768636774,1,Other,East and South Asian,Chinese,Republican,37719.62992359346,Unknown,860706.5354313881,0
12101,ga,1,42.31260764314919,1,Republican,European,Arab,Republican,29724.7991020324,Apartment,114786.07528244474,0
12102,tx,1,25.63898611139059,0,Independence,European,African or Af-Am Self Reported,Independent,140001.0857560406,Residential,130933.49642017264,1
12103,wi,1,47.42158250176231,1,Democratic,Hispanic and Portuguese,Persian,Republican & Independent,62340.528769986675,Unknown,321060.9592255646,0
12104,wa,1,54.01321303051571,0,Republican,European,Mongolian,Democratic & Independent,80197.40657709619,Condominium,375158.65196711663,0
12105,fl,0,45.71528580308937,0,Democratic,European,Irish,Democratic & Republican,79758.73525563374,Apartment,207738.0633619667,0
12106,az,1,33.1265257780354,1,Democratic,European,Irish,Democratic,108169.01115064538,Residential,234359.80864620657,0
12107,ca,1,73.14266547541584,1,Republican,European,Hispanic,Democratic,92304.84961679798,Condominium,540811.9874395237,1
12108,fl,1,71.47175689001342,1,Democratic,Hispanic and Portuguese,African or Af-Am Self Reported,Democratic,84092.33665751452,Apartment,364314.4246964277,0
12109,ga,1,60.57185183369281,1,Non-Partisan,European,German,Democratic,22934.884236628,Residential,413027.3789615791,0
12110,pa,0,54.72054825778474,1,Democratic,European,Italian,Republican & Independent,39521.96122446539,Apartment,550218.022952507,0
12111,ma,1,66.78701188864218,1,Democratic,European,Hispanic,Republican,101752.53724739549,Residential,301219.09654927254,0
12112,il,1,24.95518684607102,1,Democratic,European,Chinese,Democratic & Independent,92926.24076901152,Residential,303388.61941965827,0
12113,fl,1,93.96172413426349,1,Non-Partisan,European,Likely Af-Am (Modeled),Republican,76907.17717699107,Condominium,160612.81325913008,0
12114,nc,1,42.196466455531805,1,Democratic,European,German,Democratic,26721.840501538587,Residential,174174.85460958054,0
12115,mn,1,65.6286813651612,1,Democratic,European,Hispanic,Republican,39741.92935254507,Apartment,237266.8747409841,0
12116,la,1,65.5359449479713,0,Democratic,European,Hispanic,Democratic,55649.17571743786,Unknown,209903.81072336333,1
12117,il,1,59.89458440344867,1,Republican,European,Italian,Republican,41974.57313058539,Residential,256479.6367737595,0
12118,ri,1,74.19595846880732,1,Democratic,European,Vietnamese,Republican,22413.91903921392,Residential,361281.49883888476,0
12119,mo,0,27.85630340995814,0,Democratic,European,Likely Af-Am (Modeled),Independent,46936.45755172022,Apartment,314300.37921074854,1
12120,fl,1,18.05053084701087,0,Republican,European,Arab,Democratic,88206.90962879643,Residential,317071.34295592125,0
12121,nc,0,66.56931186210092,1,Republican,European,French,Democratic,68449.87486346767,Unknown,318892.8579030978,0
12122,ar,1,58.22261043420354,0,Democratic,European,English/Welsh,Republican,195394.12515001497,Apartment,367204.11013026047,0
12123,nc,1,56.485575342384045,1,Democratic,European,English/Welsh,Republican & Independent,94485.02635049474,Apartment,280046.93569032726,0
12124,ny,1,40.03145088923935,0,Democratic,European,Italian,Democratic,78869.24806434562,Unknown,187523.67756282073,0
12125,ca,1,104.43847713171658,1,Republican,Likely African-American,German,Democratic,110746.6976380057,Apartment,754703.7241928962,0
12126,ut,0,64.57397180894415,1,Republican,European,Italian,Independent,84164.0325272636,Unknown,1556042.502293433,0
12127,co,0,40.19168140752592,1,Democratic,European,Irish,Republican & Independent,65418.36642547218,Residential,237788.83519296348,0
12128,al,1,64.53088737949771,1,Reform,European,German,Democratic & Republican,131651.12068548673,Residential,357378.6463529017,1
12129,tn,1,59.2181052408617,1,Republican,European,Italian,Independent,75757.3696100405,Residential,1996725.7778835865,1
12130,ma,0,32.458912327484626,1,Republican,European,English/Welsh,Independent,53843.23667875161,Residential,470619.95606577315,0
12131,ga,1,59.819278736870125,0,Republican,East and South Asian,Arab,Independent,99453.94321364509,Residential,525237.8615904907,0
12132,mt,1,50.26246411123047,1,Republican,European,Chinese,Republican & Independent,66348.20874948276,Residential,360046.12752375705,1
12133,tx,1,61.39142925908112,1,Democratic,European,Polish,Democratic,98704.755769528,Residential,127590.22063100178,0
12134,wi,0,26.86026380314715,1,Republican,Other,Armenian,Independent,36773.30795262894,Apartment,167475.8482550294,1
12135,co,1,53.11608782451897,0,Republican,Hispanic and Portuguese,English/Welsh,Democratic,92045.99672284484,Residential,64979.59431781288,0
12136,ks,1,46.81136972089643,0,Democratic,European,English/Welsh,Republican,32518.35408004657,Residential,676932.297692908,1
12137,tn,1,28.133354403068648,1,Democratic,European,English/Welsh,Democratic & Republican & Independent,78217.48610165736,Residential,313633.5203821308,1
12138,il,1,50.52290108210535,1,Republican,Other,Serbian,Republican,142228.30895395583,Residential,253287.08683020048,0
12139,oh,1,19.485617256142298,1,Republican,European,Hispanic,Democratic & Independent,132614.94626221285,Residential,237025.03051349652,1
12140,oh,0,41.50540814677325,1,Democratic,European,German,Independent,68344.60930936417,Apartment,405806.1264631554,1
12141,pa,1,68.37560665279612,0,Republican,Hispanic and Portuguese,English/Welsh,Democratic & Independent,249735.5146973793,Unknown,275944.6448245606,0
12142,ca,1,58.12356795623635,1,Democratic,European,English/Welsh,Republican,140944.99227260187,Residential,378047.78776026424,0
12143,tx,1,42.303427115413626,0,Democratic,Likely African-American,Hispanic,Democratic,51730.13565432257,Residential,-31468.1437136929,1
12144,co,0,50.61432815756494,0,Democratic,European,English/Welsh,Democratic & Independent,8209.029316647466,Triplex,225092.98383966502,0
12145,ca,0,19.0707817659735,1,Democratic,European,Italian,Democratic & Republican,29493.93174481557,Unknown,324256.65626791783,0
12146,mi,1,77.54514316590964,1,Republican,European,Hispanic,Independent,228549.53197687768,Residential,381776.5892163595,1
12147,tx,1,47.943411913659766,1,Non-Partisan,European,German,Republican & Independent,144999.43882117645,Apartment,426315.0306386915,1
12148,ar,0,42.354967882278316,1,Non-Partisan,European,English/Welsh,Republican & Independent,91462.37280234763,Residential,546586.4963812201,0
12149,ny,1,64.46566938703512,1,Non-Partisan,European,French,Independent,100061.44798134382,Residential,1240584.3514596117,1
12150,ia,0,42.74700759673801,1,Democratic,European,German,Independent,-743.521209447179,Apartment,388028.9696715047,1
12151,ky,0,46.861450166106984,1,Democratic,European,Swedish,Independent,34959.5855805242,Apartment,317640.25934043544,0
12152,mo,1,36.812905722693955,1,Non-Partisan,European,English/Welsh,Democratic,257542.62431596935,Residential,351717.14155220543,0
12153,il,1,52.95350806252302,1,Republican,European,Irish,Republican,113229.50338282925,Residential,153559.3538138201,0
12154,pa,0,51.88717552340759,1,Republican,European,Italian,Independent,60934.286008446266,Residential,689624.7884967236,1
12155,de,1,56.36474680753831,0,Republican,Likely African-American,English/Welsh,Democratic,242317.2074968511,Residential,240845.55768440687,1
12156,mo,1,27.073036468629724,1,Libertarian,European,Swedish,Independent,67306.14754280174,Residential,100004.5143116352,0
12157,ms,1,44.785765969010484,0,Democratic,European,English/Welsh,Democratic,67493.5384036647,Residential,503493.89035561937,0
12158,fl,0,41.03099779572916,1,Republican,Likely African-American,Likely Af-Am (Modeled),Independent,100475.28516555479,Residential,848034.54406259,0
12159,ga,1,54.079265742521926,1,Democratic,European,English/Welsh,Democratic & Independent,42291.28090654367,Apartment,220641.3173530612,0
12160,ca,0,50.576950249105295,1,Republican,European,English/Welsh,Democratic,51760.497133546756,Duplex,373879.24853702914,0
12161,ca,1,47.9921062845823,1,Non-Partisan,European,Irish,Democratic & Republican,62640.84874498978,Apartment,84147.56964788743,1
12162,mt,0,77.22318715286187,0,Non-Partisan,European,African or Af-Am Self Reported,Republican & Independent,85281.85897529917,Apartment,482407.1409862073,0
12163,fl,1,43.24287751294978,1,Democratic,Hispanic and Portuguese,Chinese,Republican,62876.960071142545,Residential,14870.771723335682,1
12164,ca,1,44.821101264646465,0,Democratic,European,English/Welsh,Democratic,54364.55396974961,Residential,317501.20452543313,1
12165,ms,1,37.58980339574202,0,Democratic,European,Likely Af-Am (Modeled),Democratic,21842.318355171923,Residential,568543.3346505199,1
12166,wa,1,41.03417030216427,0,Democratic,European,Likely Af-Am (Modeled),Republican,17089.054265436895,Residential,329336.96270968864,0
12167,in,1,52.26476122509807,1,Democratic,European,Hispanic,Democratic,164511.18022309575,Apartment,610039.2011686491,1
12168,pa,1,51.96952756824376,1,Republican,Other,Irish,Democratic,49361.42368646768,Apartment,283243.9023653361,0
12169,ny,1,54.431625071912265,1,Democratic,European,Likely Af-Am (Modeled),Democratic & Republican,68406.36153684935,Residential,141187.55458727962,0
12170,ct,1,67.42409304401647,1,Peace and Freedom,European,Likely Af-Am (Modeled),Republican & Independent,79271.3618054381,Unknown,353350.8661072721,1
12171,ny,1,70.79175442531425,1,Democratic,European,German,Democratic & Independent,105668.68998743377,Residential,308844.2768414246,1
12172,ny,1,29.431007460744265,1,Other,European,English/Welsh,Republican & Independent,57406.297212671765,Apartment,367419.1408418643,0
12173,mn,1,36.63273637035877,1,Democratic,Hispanic and Portuguese,Filipino,Democratic,68076.62805682384,Apartment,362725.3965686568,0
12174,mo,0,35.99284969882561,1,Democratic,European,Portuguese,Republican,32735.526987192505,Apartment,568182.4506256003,0
12175,ca,1,51.10231374258787,1,Non-Partisan,European,Polish,Democratic,49454.31294236377,Apartment,147531.8201143156,0
12176,tx,1,50.600967302565934,1,Non-Partisan,European,Irish,Democratic & Independent,54277.59282727613,Residential,1114720.5959890105,1
12177,or,1,21.16462312021406,1,Democratic,European,Filipino,Republican,164416.03151607592,Unknown,244075.14869528153,1
12178,wi,1,36.09277318285881,0,Democratic,European,English/Welsh,Democratic,245219.95724586686,Apartment,258349.85185586795,0
12179,in,1,54.397108961802786,0,Non-Partisan,European,English/Welsh,Independent,56491.973592402064,Apartment,349177.5300545617,1
12180,ca,1,65.1328121965516,1,Democratic,East and South Asian,Polish,Democratic & Republican,73424.97958359873,Apartment,250935.0360366708,0
12181,ca,1,39.825700586602764,1,Non-Partisan,European,Persian,Democratic & Independent,83211.89894230718,Residential,429245.5134600202,0
12182,va,1,38.565272237690905,1,Non-Partisan,European,Hispanic,Democratic,58024.119618728466,Residential,900372.4859930244,1
12183,ny,1,35.26374600471541,1,Republican,Likely African-American,Hispanic,Republican,21813.730840221484,Residential,521880.28218366345,0
12184,ca,1,41.770776046768205,1,Democratic,Likely African-American,English/Welsh,Democratic,66752.79283258594,Apartment,211593.2081001174,0
12185,va,1,41.689340737807164,0,Non-Partisan,East and South Asian,Hispanic,Democratic & Republican,245606.10981262758,Apartment,631668.4816213701,0
12186,il,0,95.72747867135176,1,Democratic,European,Irish,Democratic & Republican,231522.9056275522,Apartment,280936.3667711925,0
12187,az,1,80.92558316353974,0,Republican,European,Hispanic,Independent,24048.931230105194,Unknown,358774.52233930427,1
12188,ny,1,67.1316605299855,1,Republican,European,English/Welsh,Democratic,-987.5088783522042,Apartment,433989.36736399005,1
12189,ca,1,21.093306679253395,0,Republican,European,Austrian,Republican & Independent,85333.36863459693,Residential,329841.9027561384,0
12190,tn,0,77.2475022667059,1,Democratic,Other,Hispanic,Republican & Independent,133649.9124651733,Residential,396317.548917228,0
12191,ny,1,22.489789423035358,1,Democratic,East and South Asian,Likely Af-Am (Modeled),Republican,272567.588784675,Residential,451444.1611954664,0
12192,ca,1,56.17014445139322,0,Democratic,European,English/Welsh,Republican,50696.362947246416,Apartment,97007.77054828231,0
12193,tn,1,72.97936385574576,0,Republican,European,Likely Af-Am (Modeled),Democratic & Independent,132876.32267286855,Residential,749459.709202656,1
12194,wi,1,38.27268789844241,1,Democratic,Hispanic and Portuguese,English/Welsh,Democratic & Independent,18366.00856986137,Residential,231452.51287293588,0
12195,me,1,59.65985305507883,1,Democratic,European,Hispanic,Democratic & Republican,99908.44494150806,Residential,67759.17941926132,0
12196,pa,1,61.790127052886916,1,Republican,Likely African-American,English/Welsh,Democratic,84270.73609699056,Residential,268565.6869424354,0
12197,nj,1,59.707286817551534,0,Non-Partisan,European,Czech,Republican & Independent,250351.77263843088,Residential,164728.63047428834,0
12198,md,1,51.17018627776668,1,Non-Partisan,European,Scots,Republican,88479.64485638743,Residential,312944.291280616,0
12199,nj,1,63.568053022835564,0,Democratic,European,Hispanic,Democratic,273965.11997432646,Apartment,483802.8564752642,1
12200,ny,1,38.709005263058906,1,Republican,East and South Asian,English/Welsh,Democratic,139987.12699251182,Residential,285568.7184025041,0
12201,ca,1,21.90877382805765,1,Republican,European,English/Welsh,Democratic,129990.55238930485,Residential,78997.03427380779,0
12202,oh,1,45.98008665065122,0,Non-Partisan,European,Native American,Independent,151220.10005249115,Residential,1625706.3419302427,0
12203,fl,1,85.12007742281689,1,Democratic,Likely African-American,Hispanic,Democratic,108023.96765436411,Residential,336786.3706940979,0
12204,ca,1,30.02863570184553,0,Democratic,European,Hispanic,Democratic,77100.40204181733,Residential,568814.2599037314,0
12205,or,0,67.96191119652386,1,Democratic,European,French,Democratic & Independent,81540.58077338082,Residential,1911744.3145875717,1
12206,va,1,40.14777978092077,0,Non-Partisan,European,Korean,Democratic & Republican,125805.72020010132,Apartment,681377.0063843183,0
12207,tx,1,23.942063796039072,1,Green,European,Scots,Democratic & Independent,40669.637155368095,Apartment,1036689.4876743292,0
12208,ca,1,84.82666291221943,1,Democratic,European,Hispanic,Democratic,58633.4020949306,Unknown,129837.90247748078,0
12209,ga,0,40.70565736050943,0,Democratic,Other,French,Democratic,39241.28620613627,Residential,258028.52855453175,0
12210,ca,0,41.37380396562217,1,Non-Partisan,Hispanic and Portuguese,Arab,Republican & Independent,13161.404012415242,Residential,142203.7806049194,0
12211,md,1,66.16468265121206,1,Democratic,East and South Asian,Likely Af-Am (Modeled),Republican,70947.04871233054,Residential,307501.35314147716,1
12212,wy,1,47.64055473298782,1,Constitution,European,Hispanic,Democratic & Republican & Independent,72356.03256914018,Duplex,170630.73498759326,0
12213,ny,0,80.9048071824081,0,Democratic,European,Serbian,Democratic,89058.1021428256,Unknown,98459.4453263395,0
12214,ia,0,59.40410552029574,1,Non-Partisan,European,Arab,Republican,57539.791428931945,Residential,293346.6253157936,0
12215,wy,1,40.92736217264145,0,Non-Partisan,European,Irish,Independent,37097.73329346601,Residential,92358.13033912051,1
12216,ok,1,85.3405561285114,0,American Independent,European,African or Af-Am Self Reported,Independent,110543.4314912898,Residential,297818.7501057011,0
12217,md,1,50.26908934139606,0,Non-Partisan,European,English/Welsh,Democratic,102443.60938093658,Residential,53171.54287218049,1
12218,fl,1,81.27638276914008,0,Democratic,East and South Asian,English/Welsh,Democratic & Republican,142259.27260857887,Residential,197499.37960133504,0
12219,tx,1,28.90741427901834,0,Democratic,East and South Asian,Likely Af-Am (Modeled),Republican & Independent,33062.310014896335,Unknown,377816.4929942272,0
12220,il,1,32.65029836445893,1,Other,European,African or Af-Am Self Reported,Democratic,81518.43559671157,Apartment,340343.28229839145,0
12221,co,0,44.19486754349563,0,Democratic,European,German,Democratic & Independent,32874.30929183162,Unknown,683463.8587058337,0
12222,sc,1,35.8745641623048,1,Democratic,European,English/Welsh,Democratic & Republican,43587.176530455,Residential,427736.2842345905,0
12223,nj,1,53.9985807788577,1,Republican,European,French,Republican,59220.99643445185,Duplex,255652.9749770575,1
12224,fl,1,43.93983196073182,1,Democratic,European,Pakistani,Republican & Independent,109204.57539918495,Residential,325301.71562756156,0
12225,wa,1,42.016487401948766,1,Republican,European,Hispanic,Democratic,41590.23394367973,Apartment,-7174.125184017044,0
12226,ca,1,67.62500281365749,1,Democratic,European,Polish,Republican,119712.96640061501,Apartment,445877.45597203856,1
12227,ca,1,51.079920634390376,1,Non-Partisan,European,Irish,Republican,114417.01951159694,Residential,307817.80193883093,0
12228,nj,0,62.50046671646075,0,Democratic,European,Swedish,Democratic & Independent,41396.18312621617,Residential,534325.7934728691,0
12229,ca,1,19.42898130705738,1,Non-Partisan,East and South Asian,German,Republican,143456.97253111954,Unknown,131820.62929804227,0
12230,tx,1,89.13445598072836,1,Democratic,European,Korean,Republican,28874.831861282735,Residential,824688.2037032818,1
12231,tx,1,100.46264515958747,0,Republican,European,German,Democratic & Republican,67243.83879032076,Residential,117261.3112040846,0
12232,ms,1,68.83269436103978,1,Non-Partisan,Other,African or Af-Am Self Reported,Democratic & Republican,40166.9016269383,Apartment,97737.54165597948,0
12233,ct,1,45.66467562513525,0,Non-Partisan,Hispanic and Portuguese,Chinese,Independent,52803.877889177864,Residential,372992.52153824805,0
12234,nj,1,27.94647593990792,0,Non-Partisan,European,Scots,Democratic & Independent,37845.03326001523,Apartment,159253.46987975066,1
12235,ca,1,28.315161039164316,1,Democratic,European,German,Democratic,48644.390073589755,Residential,1496205.7091769783,0
12236,la,1,65.24038869781685,1,Republican,Likely African-American,African or Af-Am Self Reported,Democratic,56689.264655954394,Residential,64920.53521817294,1
12237,ky,1,28.203397943023756,0,Non-Partisan,Hispanic and Portuguese,Likely Af-Am (Modeled),Democratic,32890.300941565314,Residential,264425.034193096,1
12238,nc,1,40.96374187191579,1,Non-Partisan,East and South Asian,French,Democratic & Republican,110234.85704102197,Residential,416269.4864863948,0
12239,nc,1,92.48003031246114,1,Republican,Hispanic and Portuguese,English/Welsh,Republican,147509.6717501939,Residential,702323.4964870332,0
12240,ks,1,74.06390857570659,0,Democratic,European,German,Republican,57235.943629233334,Residential,355266.8910308374,0
12241,in,1,25.66276993948919,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic & Independent,93663.36109626171,Residential,203762.35686228322,1
12242,in,1,31.51468552564068,1,Democratic,European,Italian,Democratic & Independent,59246.13793031725,Residential,256629.70974310473,0
12243,ca,1,78.60322344965351,1,Other,European,English/Welsh,Republican,45797.46527629201,Residential,816500.4068665934,0
12244,ny,1,56.17709775736897,0,Republican,European,English/Welsh,Independent,212275.93244131797,Residential,892318.1121044733,0
12245,il,1,40.706472001737666,1,Republican,European,English/Welsh,Republican,118793.28423875789,Residential,455714.5127614166,0
12246,il,1,48.36838381246427,1,Non-Partisan,European,Russian (omitting former Soviet States),Republican,114834.55046255911,Duplex,105965.87321609227,0
12247,nj,1,67.25816817164151,0,Democratic,European,Scots,Democratic,30738.46803269574,Unknown,311084.27225593495,0
12248,oh,1,37.20175714347702,1,Republican,European,English/Welsh,Democratic & Republican & Independent,138595.6489759599,Residential,580006.8846457511,0
12249,id,1,83.85790039290268,1,Democratic,European,English/Welsh,Democratic & Independent,56778.81269413985,Apartment,214402.17523785442,1
12250,or,1,60.451508758828176,1,Democratic,European,Filipino,Democratic,1826.4128117124092,Residential,184389.91660201148,0
12251,pa,1,75.81986738162752,0,Non-Partisan,Likely African-American,German,Democratic,66722.7312240962,Residential,186871.29189647228,0
12252,ak,1,36.34010605177115,1,Republican,Hispanic and Portuguese,Irish,Republican,69607.48003355361,Residential,302476.28461206646,0
12253,ca,1,34.60026493821459,1,American Independent,Likely African-American,English/Welsh,Republican,113150.11685185216,Residential,718340.7670774065,1
12254,mo,1,53.889100255878205,1,Socialist,Hispanic and Portuguese,English/Welsh,Republican & Independent,93177.66474783636,Residential,2785215.3152645184,0
12255,pa,0,30.441266031869983,1,Democratic,European,Likely Af-Am (Modeled),Independent,16560.209137515692,Apartment,85821.21463150655,0
12256,mi,0,47.724314769250896,1,Democratic,Hispanic and Portuguese,English/Welsh,Democratic & Independent,5047.444200837537,Apartment,285322.437462832,0
12257,ny,1,72.80205738636944,1,Democratic,European,Hispanic,Democratic,251155.63005008432,Apartment,90219.5276813278,0
12258,az,1,64.9133356469947,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,10043.056786557336,Residential,131383.6929136456,0
12259,id,1,40.23690208693233,0,Democratic,European,English/Welsh,Republican & Independent,94834.01491076175,Apartment,318943.3992815292,1
12260,oh,1,73.25629844716023,1,Non-Partisan,East and South Asian,German,Democratic & Independent,78427.6928958831,Residential,182300.3783759281,1
12261,pa,1,107.22463543404467,1,Democratic,European,Scots,Democratic & Independent,59243.78352769597,Residential,138626.40451058553,0
12262,oh,0,27.71699377865669,1,Democratic,European,African or Af-Am Self Reported,Democratic,113538.83700652384,Residential,410307.39223049034,1
12263,ga,1,37.721816353649345,1,Democratic,European,Arab,Republican & Independent,44401.36937262821,Residential,390978.78860162373,1
12264,ca,1,34.421989917188874,1,Republican,European,Irish,Republican & Independent,76523.25043597852,Residential,693505.5673071953,0
12265,co,1,40.13519244787761,0,Democratic,European,Polish,Democratic,50134.53451852329,Residential,84725.77086134092,0
12266,sd,1,86.76699063976376,1,Republican,European,German,Republican,237359.61911882588,Residential,729140.5094303759,0
12267,wa,1,71.07990494930743,1,Democratic,European,Likely Af-Am (Modeled),Republican,29569.518008815787,Apartment,137017.98418210284,0
12268,tn,1,53.549474411097194,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,33549.74397189023,Unknown,244821.88615624967,1
12269,co,1,35.25669211312884,0,Republican,European,Dutch (Netherlands),Democratic,100487.24766900635,Residential,531264.8321400196,0
12270,ri,1,76.71098800819209,1,Democratic,Hispanic and Portuguese,Korean,Democratic & Independent,121318.34997061196,Residential,726418.8295924454,0
12271,ri,1,53.48552529037354,0,Democratic,European,Arab,Independent,38777.94116939188,Residential,1307331.171660994,0
12272,co,1,26.85836567976991,1,Republican,Hispanic and Portuguese,Polish,Democratic,28424.745590502323,Residential,308780.24496712885,0
12273,ky,1,71.08196162144439,1,Republican,European,Hispanic,Republican & Independent,56958.55952391801,Apartment,1619379.5809193011,1
12274,ny,1,50.94881318014517,0,Non-Partisan,European,English/Welsh,Democratic & Independent,53426.63431252099,Apartment,150011.56650825456,1
12275,il,0,55.55356139543868,1,Non-Partisan,East and South Asian,German,Democratic & Independent,67882.78945431534,Residential,233504.63014466513,0
12276,ms,1,32.670163523160404,0,Non-Partisan,Hispanic and Portuguese,English/Welsh,Republican,15928.905638093107,Residential,156262.50248728856,1
12277,ca,0,51.156477707248854,1,Democratic,Other,English/Welsh,Democratic,102678.49886135012,Residential,650337.2592420501,1
12278,az,1,64.23367265831219,1,Non-Partisan,European,Native American,Democratic,232859.84933561418,Apartment,287940.4919546821,0
12279,sd,0,27.880581126799864,1,Republican,European,Scots,Democratic,36999.3310103277,Residential,107488.97700700274,0
12280,ca,0,75.21839604602582,1,Registered Independent,European,Hispanic,Democratic,245817.70681567746,Unknown,515439.3192866976,0
12281,ms,1,24.23905981993891,1,Democratic,European,Bangladeshi,Republican,26415.447920200946,Apartment,561658.2222937737,0
12282,ny,0,34.861578470699044,1,Non-Partisan,European,French,Democratic,48483.58469046625,Unknown,259935.04989386196,0
12283,nm,1,80.44398430507741,1,Non-Partisan,European,Hispanic,Independent,68393.2255328512,Unknown,597873.3107336294,0
12284,wa,1,59.06353054540517,1,Non-Partisan,European,German,Democratic & Independent,72823.93796264296,Residential,692173.9292315328,0
12285,tn,1,63.41661748555272,1,Non-Partisan,Likely African-American,Chinese,Independent,38908.8373923519,Residential,691766.0152085596,0
12286,in,1,34.417610522306326,0,Republican,European,Dutch (Netherlands),Democratic,104265.57611861057,Apartment,217419.7301487168,0
12287,ga,1,49.903526234066696,1,Democratic,European,Italian,Republican & Independent,49290.80475174359,Residential,136103.05669279586,0
12288,mn,0,30.810336980741702,1,Democratic,Other,Persian,Republican,54268.1741436964,Unknown,350719.89159819746,0
12289,nv,1,55.99658245352103,1,Democratic,European,Chinese,Independent,75551.66235699253,Apartment,689747.2980521634,1
12290,sc,0,48.6470538436466,1,Non-Partisan,European,English/Welsh,Democratic,236488.30104646992,Unknown,848115.4578363493,1
12291,il,1,44.075475461801375,0,Non-Partisan,European,Hispanic,Republican,71118.50871199432,Residential,82253.50787814776,0
12292,ar,1,39.29608742716784,0,Non-Partisan,European,English/Welsh,Democratic,52653.34727008405,Residential,415902.85379384167,0
12293,wa,0,29.565430176323773,0,Democratic,European,English/Welsh,Democratic & Independent,40882.96899056257,Unknown,634226.9758144496,1
12294,pa,1,58.629989453147495,1,Republican,European,German,Democratic,170328.83045460554,Residential,99767.92593862434,1
12295,ca,1,49.29156355599177,1,Non-Partisan,European,Irish,Republican,66180.70903167957,Unknown,221271.6390076977,0
