,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation
11888,fl,0,79.79975321380655,1,Republican,East and South Asian,English/Welsh,Democratic,21169.686497400322,Apartment,425551.68548312725,0
11889,nj,0,78.46094756355478,1,Democratic,Hispanic and Portuguese,Likely Af-Am (Modeled),Republican,189729.62683287667,Residential,250711.21915577335,0
11890,il,1,25.19725588319635,0,Democratic,European,Irish,Independent,37473.518005750586,Residential,245986.98925579412,0
11891,ky,1,52.601218534950235,0,Non-Partisan,European,Sri Lankan,Democratic,249713.42022103505,Apartment,113189.5546857355,0
11892,ut,1,31.835876480711534,1,Non-Partisan,East and South Asian,Swedish,Republican,10017.829761911233,Residential,433545.30598051567,0
11893,mn,0,54.777222424573075,1,Non-Partisan,Hispanic and Portuguese,English/Welsh,Independent,267439.69953825406,Residential,259678.81223922648,0
11894,or,1,64.23598386930048,1,Republican,Hispanic and Portuguese,English/Welsh,Democratic,132265.36827141632,Apartment,308766.192434522,0
11895,il,1,78.3058892038237,1,Registered Independent,European,Polish,Independent,109494.71669242044,Residential,36694.89663209865,0
11896,ga,1,46.92370087122033,1,Non-Partisan,Hispanic and Portuguese,English/Welsh,Democratic & Republican,66740.85274405258,Residential,558392.4206136925,1
11897,ma,1,56.21770961512715,1,Democratic,European,Hispanic,Democratic & Independent,41819.98949223957,Residential,710212.3592804287,0
11898,or,1,77.09224774223112,0,Republican,Likely African-American,African or Af-Am Self Reported,Republican,42867.879503211465,Apartment,71093.67323923815,1
11899,pa,1,34.331361617786285,1,Republican,European,Irish,Republican,130975.17273691541,Apartment,84033.40815640576,0
11900,oh,1,57.05898799872161,1,Democratic,European,Likely Af-Am (Modeled),Independent,38971.200330909895,Duplex,182628.53691445515,0
11901,ma,1,24.495210407631813,1,Non-Partisan,European,Chinese,Democratic,207724.30761714585,Residential,359145.2595063943,0
11902,ct,1,20.731975340657325,1,Republican,European,African or Af-Am Self Reported,Republican & Independent,41782.823706917974,Triplex,157390.1491953868,0
11903,tx,1,39.506064082657495,1,Republican,Hispanic and Portuguese,English/Welsh,Democratic,40636.16504265883,Residential,-41433.72177665106,0
11904,nm,1,40.26962757751237,1,Non-Partisan,European,Vietnamese,Democratic,165404.3757685841,Duplex,91502.09080907307,0
11905,va,1,79.61935591901717,1,Republican,European,English/Welsh,Independent,57243.95148007917,Residential,346269.9263385173,0
11906,ca,0,39.18479673502209,0,Democratic,European,Scots,Republican,78235.05921872749,Residential,486339.71591471153,1
11907,az,0,40.5542909853582,1,Republican,European,Swedish,Democratic,234524.61831438867,Unknown,117042.99760473211,0
11908,pa,1,36.11776938299546,1,Non-Partisan,Hispanic and Portuguese,Likely Af-Am (Modeled),Democratic & Republican,24187.451852297578,Unknown,135353.9553447034,0
11909,fl,1,53.85360169215273,0,Republican,Hispanic and Portuguese,English/Welsh,Republican,168723.43491005027,Apartment,69197.58379729098,1
11910,ok,1,48.39529182506796,0,Democratic,European,Irish,Democratic,62614.551082908074,Apartment,345232.91444972437,0
11911,tx,0,35.548986935671394,1,Democratic,European,Likely Af-Am (Modeled),Independent,180828.42320954983,Residential,176565.18743534957,0
11912,il,1,29.94860783268826,1,Republican,Likely African-American,Likely Af-Am (Modeled),Republican,138730.19265413613,Residential,186828.72830472366,0
11913,mi,1,55.26586525868035,0,Non-Partisan,European,English/Welsh,Republican,157190.4101002713,Residential,261844.57731863094,0
11914,ak,1,43.96724608365587,1,Republican,East and South Asian,Slovakian,Independent,29703.461537062147,Residential,67315.23537199711,1
11915,wa,0,51.07041310414182,1,Democratic,European,Irish,Independent,50126.3185888024,Apartment,267999.8329326267,0
11916,pa,1,22.57981124150741,1,Green,European,Hispanic,Republican & Independent,97758.60561483545,Residential,66736.65506760991,0
11917,ut,1,24.493692347118998,0,Democratic,European,Khmer,Democratic,29608.885748258457,Residential,250183.96045334026,0
11918,fl,1,69.76636706454045,0,Republican,European,Hispanic,Republican,228970.11702319366,Residential,12501.403678914416,0
11919,wa,1,68.83138847796246,0,Non-Partisan,Hispanic and Portuguese,German,Democratic,60816.71909920403,Residential,269922.03843046504,0
11920,ca,1,74.80924662664881,0,Republican,European,Scots,Democratic,1602.105805453557,Residential,-10688.500389781912,0
11921,mo,1,76.60351240239223,0,Republican,Other,English/Welsh,Republican & Independent,107143.14021068792,Mobil Home,176574.16072471926,0
11922,ca,0,46.31010927974326,1,Non-Partisan,Other,English/Welsh,Democratic,54165.218221707575,Mobil Home,463241.45315112633,0
11923,ca,1,87.43536281987298,0,Non-Partisan,European,Filipino,Democratic,124799.04877971823,Unknown,92938.42085734173,0
11924,ok,1,26.155475608041836,1,Republican,European,Indian/Hindu,Democratic,111713.90623201619,Residential,48828.77292344798,0
11925,tx,0,39.393314977996205,1,Non-Partisan,East and South Asian,Laotian,Republican,248258.81656142228,Unknown,188263.51796811656,0
11926,nj,1,70.28343029200828,1,Democratic,Likely African-American,Indian/Hindu,Democratic,68538.60668493462,Residential,1496650.403011467,0
11927,de,0,16.865442883460915,1,Republican,European,English/Welsh,Democratic,262644.2443594278,Unknown,250712.23989259635,0
11928,oh,1,63.21076053431684,1,Republican,Other,African or Af-Am Self Reported,Democratic,10605.857555332803,Residential,220110.60214643527,0
11929,va,1,25.724996272861322,1,Non-Partisan,Hispanic and Portuguese,Irish,Republican,114673.24315076182,Residential,154164.02026670397,0
11930,ga,1,59.92606502391158,0,Non-Partisan,Likely African-American,English/Welsh,Democratic,50008.86332752129,Apartment,-9877.78921552989,0
11931,nj,1,81.2575147394578,0,Democratic,European,English/Welsh,Democratic,54075.44490447848,Residential,529975.2414540945,0
11932,ky,1,62.78455632865504,1,Non-Partisan,European,English/Welsh,Democratic,263038.22481770616,Residential,372914.7294475847,1
11933,fl,1,75.57378251623462,0,Democratic,European,German,Independent,36409.30991424028,Apartment,571788.2025725789,1
11934,ca,1,30.19106761297089,0,Republican,European,English/Welsh,Democratic & Republican,71322.97115798932,Apartment,203522.71139697346,0
11935,nj,1,25.153818931294452,0,Democratic,European,Dutch (Netherlands),Republican,78348.54836816668,Residential,141888.1844243445,1
11936,ca,1,37.19363241733659,1,Republican,Likely African-American,German,Democratic,257227.844653909,Apartment,51059.090914919594,0
11937,tx,1,81.35840368133805,0,Republican,European,English/Welsh,Democratic,128928.01693171913,Residential,322774.7693575953,0
11938,ca,1,82.50660223692722,0,Non-Partisan,European,German,Democratic,216843.05860687676,Residential,141966.6241579102,0
11939,ma,1,50.70066783823691,0,Republican,European,German,Democratic & Republican,80852.7809911023,Duplex,90021.26425062979,0
11940,ga,1,69.68514629530918,1,Republican,European,African or Af-Am Self Reported,Democratic & Independent,227292.4197672644,Condominium,432191.2095659931,0
11941,nc,0,51.442857058346306,1,Republican,Likely African-American,Irish,Democratic,15700.285129770593,Apartment,96442.93103770127,1
11942,va,1,63.29256304849736,0,Republican,Likely African-American,German,Democratic,16072.776633852249,Residential,119668.25096990677,1
11943,mi,1,68.35395137650092,0,Working Family Party,Hispanic and Portuguese,Hispanic,Democratic,168366.66897304144,Residential,126404.20299875046,0
11944,fl,1,89.79039755595159,0,Republican,East and South Asian,German,Democratic & Republican,131628.214558315,Residential,124437.31564302315,1
11945,oh,0,81.78653277194371,0,Democratic,European,Estonian,Democratic & Independent,70283.00566594584,Apartment,520240.5224687992,0
11946,or,1,74.67702632528669,0,Libertarian,European,English/Welsh,Independent,55900.0916817623,Residential,397479.2347079485,0
11947,oh,1,67.30169618435619,1,Democratic,European,English/Welsh,Republican & Independent,247888.05128794117,Residential,115523.1402357064,0
11948,ca,1,51.86517227477987,0,Democratic,European,Likely Af-Am (Modeled),Democratic,122292.16904542511,Mobil Home,204126.55973194574,0
11949,ia,1,27.353209052569376,1,Democratic,East and South Asian,English/Welsh,Democratic,15654.970286598962,Residential,299920.4361031756,1
11950,tx,0,36.09334646733404,1,Republican,European,German,Democratic,25976.293601155998,Residential,145253.95897538093,0
11951,ca,1,25.43494645402914,1,Non-Partisan,European,English/Welsh,Independent,104505.53978445873,Apartment,15085.63444978655,0
11952,ny,0,77.31498861190113,0,Democratic,Hispanic and Portuguese,English/Welsh,Democratic & Republican & Independent,38692.786997272335,Residential,308333.1322805547,0
11953,ga,1,58.82123049607493,0,Democratic,European,German,Democratic,89588.64747090181,Residential,157151.81175702377,1
11954,ca,1,53.09400357271625,0,Democratic,European,Scots,Republican,88755.69212403032,Residential,527567.408873039,0
11955,nh,1,60.411837016293504,1,Republican,European,Polish,Democratic & Independent,72894.0969964997,Residential,103067.751366043,0
11956,mn,0,77.49673962344364,0,Non-Partisan,Hispanic and Portuguese,German,Democratic,85027.79168872743,Residential,269414.15234673483,0
11957,fl,1,43.83670390813097,1,Republican,European,English/Welsh,Independent,139388.41375078112,Residential,340499.35571012844,0
11958,ms,1,22.24908471967319,1,Non-Partisan,European,German,Republican,163768.08493420805,Residential,1099069.3604734894,0
11959,al,1,68.04865333209347,0,Democratic,Hispanic and Portuguese,African or Af-Am Self Reported,Democratic,158891.4630671487,Residential,314728.0638728607,0
11960,tn,0,24.14693515639558,0,Libertarian,Hispanic and Portuguese,Italian,Independent,42038.825648021026,Residential,29108.837289008836,0
11961,md,0,55.92741786027189,1,Republican,European,English/Welsh,Republican,232664.56278474475,Residential,264225.1973238951,0
11962,ca,1,27.280753033052598,0,Non-Partisan,European,English/Welsh,Republican & Independent,63998.177855187445,Residential,251878.1110045648,0
11963,nj,1,65.71663700528701,0,Republican,East and South Asian,English/Welsh,Democratic & Independent,116105.19427165907,Residential,29500.87548918066,0
11964,dc,1,41.60488305784655,0,Non-Partisan,European,Irish,Democratic,249135.82632307385,Residential,135675.89773469922,0
11965,ca,1,72.87979370586086,1,Republican,European,English/Welsh,Democratic,184477.49746442534,Residential,237821.58398764083,0
11966,wa,1,83.15523507687024,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,256929.4936650497,Unknown,358665.1238740753,0
11967,pa,1,65.17799926415614,1,Republican,European,Japanese,Republican & Independent,53350.199811706174,Residential,226163.52803576304,1
11968,mi,0,36.62207377762767,1,Democratic,Likely African-American,French,Democratic & Republican & Independent,74921.28263845305,Residential,343971.48711315315,0
11969,tx,0,62.136594858048106,0,Democratic,European,Swedish,Republican & Independent,35031.73324646487,Residential,269657.3575268956,0
11970,ga,1,39.077510507533205,0,Republican,European,Italian,Democratic,150246.91407918034,Apartment,212204.21154215367,0
11971,ar,1,68.68475844484023,1,Democratic,Hispanic and Portuguese,Arab,Republican,70109.62097732964,Unknown,348058.6815205901,0
11972,oh,1,30.099325023026335,1,Republican,European,Armenian,Democratic,114097.55672060022,Residential,310048.7591529878,1
11973,nc,1,78.3631948057498,0,Democratic,European,African or Af-Am Self Reported,Democratic,63701.396655665565,Residential,38951.802293758956,0
11974,mo,0,75.84868505231819,1,Non-Partisan,Other,Hispanic,Independent,112092.09832263105,Apartment,132295.106923986,0
11975,ca,1,52.17718293606745,1,Democratic,European,Likely Af-Am (Modeled),Independent,56411.514311362625,Residential,23921.786938700534,0
11976,va,1,32.554025954770616,1,Republican,Likely African-American,English/Welsh,Democratic,115197.37115611344,Apartment,238512.75326528685,0
11977,fl,1,85.24399922924323,0,Non-Partisan,East and South Asian,Italian,Independent,127333.94425703606,Residential,583792.4013717831,0
11978,ca,0,45.90567381056756,0,Democratic,European,English/Welsh,Independent,105317.7274260746,Residential,201207.31554618094,0
11979,pa,0,71.18357127603652,0,Democratic,European,German,Independent,79085.67176750337,Residential,83885.84231113846,0
11980,ca,1,53.07596886835146,0,Republican,Other,Arab,Independent,141901.91764997912,Residential,33792.487296057996,0
11981,in,1,63.707210035856775,1,Republican,European,Hispanic,Republican,10572.53414048758,Residential,206946.5062728258,1
11982,ca,0,87.86212571866004,0,Democratic,European,German,Republican,22798.05646192449,Apartment,168450.87206005506,0
11983,ky,1,50.14216667188334,1,Socialist,European,Arab,Democratic,119441.90927281434,Residential,421891.2671438048,0
11984,hi,1,53.946647044430264,0,Non-Partisan,Hispanic and Portuguese,English/Welsh,Democratic,258168.98877977522,Residential,73490.81136723296,0
11985,oh,1,75.04362660019899,1,Republican,European,Irish,Democratic,74817.63689685693,Residential,262890.4983161988,0
11986,wv,1,86.28427312702094,0,Democratic,European,English/Welsh,Democratic & Republican,98024.31258121827,Residential,413091.28533170914,0
11987,ca,0,19.389605228537008,1,Green,European,English/Welsh,Independent,6192.263683178187,Residential,96295.06001503931,0
11988,fl,1,60.90942037228242,0,Republican,European,Slovenian,Democratic & Independent,198041.7856492389,Residential,221221.8320461685,1
11989,va,1,46.91840560584507,1,Democratic,Hispanic and Portuguese,Italian,Democratic,114799.34257254048,Residential,28287.04176056791,0
11990,az,0,45.53796131412771,0,Non-Partisan,European,English/Welsh,Democratic,163713.18856248335,Residential,293857.65397561685,0
11991,mi,1,52.49207157892545,0,Democratic,European,Likely Af-Am (Modeled),Democratic,44535.148497011905,Triplex,372082.7165294357,0
11992,pa,1,29.444964193274398,0,Non-Partisan,East and South Asian,English/Welsh,Democratic,31003.06428327558,Residential,483623.9693045432,0
11993,mn,1,49.13798689059257,1,Democratic,Likely African-American,Greek,Democratic,33748.026206817674,Residential,508973.19065994374,0
11994,md,1,77.52307408661383,1,Republican,East and South Asian,English/Welsh,Republican,103514.01021730591,Residential,245197.79073902985,1
11995,ca,0,63.83310172689041,0,Conservative,European,English/Welsh,Democratic,131081.27996861993,Residential,2817.2574688962777,0
11996,az,1,32.342034328977576,1,Democratic,East and South Asian,Irish,Independent,72926.09632333466,Apartment,118449.86258077515,0
11997,fl,0,73.34288549133231,0,Democratic,European,German,Republican,40057.1351503826,Residential,203594.84731113107,0
11998,pa,1,62.25807902156191,0,Republican,European,French,Democratic,134526.08896217155,Residential,-51323.50488941958,0
11999,ok,0,28.47086818808198,1,Non-Partisan,European,Hispanic,Republican,81246.1992191674,Apartment,557275.0526742702,0
12000,nj,1,65.81034049561858,0,Republican,European,Irish,Democratic & Independent,223303.62823310465,Residential,116627.63915821254,0
12001,ca,1,70.19310613690932,1,Democratic,Likely African-American,Scots,Democratic,148477.395265597,Residential,644762.1340976856,0
12002,fl,1,52.56484038197413,1,Non-Partisan,Hispanic and Portuguese,English/Welsh,Republican,172550.60675391037,Residential,332055.9766331011,0
12003,ny,1,68.83610141774712,1,Democratic,Hispanic and Portuguese,English/Welsh,Democratic,147755.75982138925,Residential,62174.40172744022,0
12004,fl,1,56.895520792740605,1,Democratic,European,German,Democratic,114983.11543627315,Residential,397532.66872641497,0
12005,ca,1,78.3947572523179,1,Non-Partisan,European,English/Welsh,Democratic & Independent,155203.11145469628,Residential,156599.17241943424,0
12006,ny,0,78.55136082227658,0,Republican,Hispanic and Portuguese,Irish,Republican,36728.67945471272,Residential,10956.071791147857,1
12007,ny,1,29.86078677415878,1,Republican,European,Korean,Democratic,7321.294919310225,Apartment,301836.310561829,0
12008,ca,0,65.65518288916171,1,Republican,Likely African-American,African or Af-Am Self Reported,Democratic,32020.51444899566,Unknown,498833.02552586363,0
12009,mi,1,53.70660122430435,1,Republican,European,English/Welsh,Democratic & Republican,80915.51711772394,Residential,198774.36303240006,0
12010,in,0,78.52004465120707,1,Non-Partisan,Other,Hispanic,Republican & Independent,44733.45087496783,Residential,203768.64758496554,0
12011,mi,1,71.37676969813452,0,Republican,European,English/Welsh,Democratic,90170.95141768242,Apartment,596283.7094313157,0
12012,fl,0,78.65246883840217,0,Democratic,Hispanic and Portuguese,English/Welsh,Democratic,89803.23363403365,Residential,111929.10024544288,0
12013,tx,0,28.324826215028146,1,Democratic,European,English/Welsh,Democratic,107929.79404172351,Residential,345387.7903007849,0
12014,ny,1,35.85691946317359,1,Republican,European,English/Welsh,Independent,59191.00064920205,Unknown,334385.05948156805,0
12015,nj,1,56.9360775636546,1,Republican,European,Hispanic,Democratic,131242.51410350035,Residential,249881.7783436914,0
12016,nc,1,51.07369301706555,1,Republican,Likely African-American,Hispanic,Democratic,50177.355921303075,Residential,387111.23797035887,0
12017,nv,1,76.43862396701725,1,Non-Partisan,Other,Irish,Democratic,4174.730817537566,Residential,-38686.443006818576,0
12018,ny,0,77.1091885551301,1,Republican,Other,Slovenian,Democratic & Republican,257830.43824906618,Unknown,36994.26929219249,0
12019,tx,1,76.36442408855974,1,Democratic,European,Dutch (Netherlands),Independent,70928.6855102989,Residential,64441.3326622446,0
12020,ca,1,52.416817361573024,1,Non-Partisan,European,German,Democratic,163833.76717251027,Residential,486304.31508149736,0
12021,ct,0,78.83140608997738,1,Democratic,European,Armenian,Democratic,101811.42938334132,Residential,117761.40532674822,0
12022,ok,1,36.099340530403786,1,Republican,European,Polish,Republican,37872.02978916908,Condominium,20765.821336141365,0
12023,il,1,73.76445904469423,0,Republican,European,Chinese,Independent,63360.42643597508,Mobil Home,779558.0407379116,0
12024,nj,1,84.85186817598851,0,Democratic,European,Irish,Republican,255550.08785264828,Residential,78143.00271491025,0
12025,nj,0,66.92969180501164,1,Independence,European,English/Welsh,Democratic,74311.32282710577,Residential,372733.1670848066,1
12026,me,0,28.007574326455824,1,Republican,Hispanic and Portuguese,English/Welsh,Democratic,88041.18191381475,Residential,218090.70007841737,0
12027,ny,1,104.38862799418575,1,Non-Partisan,Likely African-American,Dutch (Netherlands),Democratic & Republican & Independent,32472.665627098904,Residential,34756.430538355984,0
12028,or,0,26.51762253702725,0,Democratic,Likely African-American,English/Welsh,Independent,60286.575828873436,Apartment,498613.5596195173,0
12029,fl,1,101.2319797093239,1,Democratic,European,Likely Af-Am (Modeled),Democratic,42595.189136773355,Apartment,70707.72549495916,0
12030,pa,0,22.491186385917846,0,Non-Partisan,European,English/Welsh,Democratic,23281.55544150674,Residential,453211.07269709476,0
12031,fl,0,46.535995915703474,0,Democratic,European,English/Welsh,Democratic,55531.06968889627,Residential,345676.7619751514,0
12032,nj,1,85.09705030298801,0,Democratic,European,Likely Af-Am (Modeled),Independent,47407.85820131886,Residential,344206.36933914927,0
12033,ma,1,43.20778487061918,0,Non-Partisan,Hispanic and Portuguese,English/Welsh,Democratic & Republican & Independent,122030.57521482505,Apartment,141500.57923766677,0
12034,de,1,26.699926350199355,0,Democratic,Other,Likely Af-Am (Modeled),Democratic,102585.30195734512,Residential,8064.09040629091,0
12035,wi,1,80.8619315176314,1,Green,European,Armenian,Democratic & Republican,68381.01174364823,Residential,155855.99382545697,0
12036,nm,0,34.30475523603658,1,Republican,European,Likely Af-Am (Modeled),Democratic,30051.576096430603,Residential,166971.97830232687,0
12037,ga,1,43.86953382290492,1,Non-Partisan,Hispanic and Portuguese,African or Af-Am Self Reported,Independent,104455.66319350118,Residential,121319.28023616571,0
12038,tx,1,85.3107955571065,0,Republican,East and South Asian,African or Af-Am Self Reported,Independent,41316.403596888966,Apartment,177240.6713241001,0
12039,il,0,79.58884334667106,0,Non-Partisan,Likely African-American,German,Democratic & Republican,112489.91160634252,Residential,79183.32170508754,0
12040,ct,1,33.123163090706974,1,Non-Partisan,East and South Asian,English/Welsh,Republican,180681.43576088824,Residential,311115.3628846146,0
12041,md,1,75.45170586671775,0,Democratic,European,English/Welsh,Democratic,73268.60480536774,Duplex,184657.96823964358,0
12042,nc,1,51.56630487545678,0,Republican,European,German,Democratic & Independent,95156.86364625706,Residential,336135.85306224274,0
12043,pa,1,82.90561943881333,0,Non-Partisan,European,English/Welsh,Democratic & Republican,130816.43916515593,Residential,-27693.175637053922,0
12044,il,1,50.530747260684194,1,Non-Partisan,European,English/Welsh,Republican,22078.253000637906,Residential,477958.0237930847,0
12045,md,0,70.75900967102339,0,Republican,European,Dutch (Netherlands),Independent,61685.64505880691,Residential,2475.473552067575,0
12046,az,0,47.4926090277425,0,Republican,European,Irish,Independent,34411.02539028688,Apartment,185744.43570017995,0
12047,co,0,80.74622534589192,1,Non-Partisan,European,German,Democratic,69219.83629974542,Apartment,29844.61610665657,0
12048,ny,1,26.498018151020606,0,Republican,Hispanic and Portuguese,Indian/Hindu,Democratic & Republican,90729.91789042595,Residential,240944.1941804294,0
12049,co,1,60.65325691495997,1,Republican,Other,English/Welsh,Democratic,161114.4823408506,Residential,89211.29709579964,0
12050,nj,1,75.37239443638566,1,Democratic,European,English/Welsh,Democratic,222071.99093204518,Apartment,217351.83526206476,0
12051,fl,0,51.78305599936878,1,Democratic,European,Hispanic,Democratic,39096.65944637808,Mobil Home,831563.2188404145,0
12052,fl,0,25.231251396750825,1,Democratic,Hispanic and Portuguese,Scots,Republican,5710.805592825562,Residential,155761.66780206715,0
12053,nc,1,84.92575272452306,0,Republican,European,Kurdish,Independent,33935.65642210594,Residential,46914.92787439015,0
12054,fl,1,76.66872606503364,0,Non-Partisan,European,Lithuanian,Independent,71889.13347944236,Apartment,75423.24137354041,0
12055,oh,1,64.90101166303812,1,Democratic,Likely African-American,English/Welsh,Republican,114757.84117925378,Unknown,132017.7261795341,0
12056,ny,1,63.58086180697792,0,Democratic,East and South Asian,German,Republican,142213.41788589532,Residential,597952.0610138022,0
12057,ny,1,61.44098491419033,1,Democratic,Hispanic and Portuguese,English/Welsh,Democratic & Republican & Independent,84815.530839271,Residential,18520.53042377904,0
12058,ga,1,21.997171251364147,0,Democratic,European,Polish,Democratic,134616.24814313732,Apartment,175353.92925287678,0
12059,in,1,76.08296449164605,1,Democratic,Hispanic and Portuguese,English/Welsh,Independent,247276.35325278487,Triplex,73518.9366163827,0
12060,ct,0,24.105153739287132,0,Democratic,European,Chinese,Republican & Independent,154089.3708614312,Apartment,144088.83866973442,0
12061,fl,0,86.63593083137202,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,92556.84395146478,Triplex,446690.00138322846,0
12062,ny,1,92.23467125315437,0,Republican,Hispanic and Portuguese,English/Welsh,Democratic,75837.78002490714,Residential,130439.3050380708,0
12063,ca,1,38.461461004480256,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Independent,36608.80230018814,Residential,63227.969596275594,0
12064,az,1,84.20180326150617,0,Libertarian,European,English/Welsh,Independent,61304.61995007161,Residential,-12741.405331724294,0
12065,la,1,37.66410405478171,1,Democratic,European,African or Af-Am Self Reported,Independent,41085.4395422153,Condominium,744838.8055001094,0
12066,fl,1,89.02728593263413,1,Democratic,European,Irish,Democratic & Independent,39033.68229963493,Residential,206243.57704209816,0
12067,dc,1,43.63616635406868,1,Republican,Hispanic and Portuguese,English/Welsh,Democratic,20223.903060161352,Residential,1127623.5059004263,0
12068,wv,0,32.52930786410991,0,Non-Partisan,East and South Asian,Hawaiian,Independent,76924.29828457748,Residential,349546.7440287762,0
12069,tx,1,65.40467475582209,1,Non-Partisan,Likely African-American,Arab,Republican & Independent,59514.78862988684,Residential,122156.98470469828,0
12070,nj,1,88.11182670586741,0,Republican,Likely African-American,Korean,Democratic & Republican,112377.65127254731,Residential,617390.2263959553,0
12071,nd,1,52.66266645658134,0,Democratic,European,English/Welsh,Democratic,248414.37161334627,Apartment,-5557.60818617772,0
12072,az,1,71.85449655771615,0,Democratic,European,English/Welsh,Independent,219126.8430580767,Apartment,55354.47373493228,0
12073,tx,1,40.99050102366544,1,Democratic,European,English/Welsh,Independent,131213.09030906743,Residential,87247.75264706706,0
12074,fl,1,48.13456800621317,1,Non-Partisan,East and South Asian,African or Af-Am Self Reported,Democratic & Independent,12185.130433518501,Residential,426997.15195725055,0
12075,mi,1,19.950304385000237,1,Republican,European,English/Welsh,Democratic & Independent,75708.73334258987,Residential,74014.21613972541,0
12076,sc,1,56.18736533304821,1,Republican,East and South Asian,Dutch (Netherlands),Republican,127756.9294915941,Residential,62739.33348297881,0
12077,tx,0,31.716000952161373,0,Unknown,European,English/Welsh,Independent,18674.86957313344,Residential,1163952.3058264055,0
12078,nj,1,55.19612905121582,1,Democratic,European,Italian,Republican,27931.14840508162,Residential,329646.1365555551,1
12079,ca,1,58.363761937248505,1,Democratic,European,Vietnamese,Democratic,40689.97097202734,Condominium,378826.81270137127,0
12080,ga,1,30.42551304687999,1,Republican,European,English/Welsh,Republican & Independent,42582.803952987684,Residential,320541.3796398112,0
12081,tx,1,68.10801038404921,1,Non-Partisan,European,English/Welsh,Republican,71224.22832208846,Residential,145709.58801160703,0
12082,ca,0,79.8427893369846,0,Republican,European,French,Democratic,67636.78615988148,Residential,97376.33206228205,0
12083,ma,0,37.7711100432593,0,Registered Independent,European,Thai,Democratic,250524.2439493535,Residential,480415.96470797854,0
12084,ca,1,82.42916466078887,1,Non-Partisan,Other,English/Welsh,Democratic,64311.08891793819,Residential,44325.53106904062,0
12085,tx,0,80.16591947279599,1,Republican,Other,Scots,Democratic,98618.15495510648,Residential,35139.19105569649,0
12086,ca,1,66.83009994773602,1,Republican,European,English/Welsh,Republican,263934.34987079987,Apartment,69752.85995893012,0
12087,wa,1,90.42460523548957,0,Democratic,European,English/Welsh,Independent,65443.85330032177,Residential,434603.6588417216,0
12088,ca,1,26.045308271259923,0,Non-Partisan,Other,English/Welsh,Democratic,43935.627520481015,Residential,273942.0863802467,0
12089,tx,1,60.42746828323404,1,Republican,European,Italian,Independent,246250.5000042717,Residential,173827.4177448068,0
12090,az,0,28.839039208268204,1,Republican,European,Likely Af-Am (Modeled),Independent,5426.466623316675,Residential,214157.2311302084,0
12091,ca,0,74.40999413719054,0,Republican,European,Indian/Hindu,Independent,74722.92632366104,Residential,124600.70999742387,0
12092,hi,0,78.39029632713968,1,Non-Partisan,European,English/Welsh,Independent,71278.38952929077,Residential,310238.1579457664,0
12093,wa,1,24.38876133495037,1,Democratic,European,Hispanic,Democratic & Republican,127202.65145885311,Residential,55615.74812825667,0
12094,mt,1,50.16888690739785,0,Republican,European,English/Welsh,Democratic,75746.82188460995,Residential,512796.57021729747,1
12095,oh,1,56.33649766176639,1,Republican,European,Likely Af-Am (Modeled),Democratic,72357.02450171323,Residential,184275.40349506502,0
12096,mo,1,26.328052270099825,0,Non-Partisan,European,Norwegian,Democratic,23764.01071855202,Unknown,69264.93154063544,0
12097,ny,1,39.06044750492458,1,Non-Partisan,Likely African-American,German,Republican,123217.0418709411,Residential,296138.33323506365,0
12098,ny,1,50.685030744899805,0,Non-Partisan,Hispanic and Portuguese,Italian,Independent,87647.43243577449,Residential,265561.4960752892,0
12099,ny,0,48.89315652930904,0,Democratic,European,English/Welsh,Republican,63949.04064980434,Apartment,1084051.9459542534,1
12100,sc,0,59.609529738895745,0,Democratic,Hispanic and Portuguese,Irish,Republican,25657.511377629475,Unknown,39826.96810227829,0
12101,co,1,56.18013304248333,1,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Democratic,41467.755712083424,Residential,85129.16012453308,0
12102,ma,1,92.42277541027978,0,Republican,European,English/Welsh,Republican & Independent,247415.793268258,Residential,288755.6560325015,0
12103,sd,1,28.031446258588034,0,Republican,European,English/Welsh,Democratic,128772.94613758338,Residential,631057.1546957107,0
12104,la,0,28.829436172539918,1,Republican,Hispanic and Portuguese,German,Independent,57741.276934790134,Residential,150322.79378974275,0
12105,oh,1,77.04603542638867,1,Republican,European,English/Welsh,Independent,257124.87942349337,Apartment,201619.0600224565,1
12106,md,1,64.90830826371639,0,Non-Partisan,European,Hispanic,Democratic & Independent,54153.19791303878,Residential,373311.5541398566,0
12107,ny,0,59.75074939539509,1,Republican,European,English/Welsh,Republican & Independent,205787.2790343793,Residential,21132.2564900922,0
12108,mo,0,27.48726462156599,1,Democratic,European,English/Welsh,Democratic,127549.54444339781,Mobil Home,197428.34440002698,0
12109,ga,1,17.56788417423615,1,Democratic,Likely African-American,German,Democratic,7417.631411055143,Residential,283302.571494065,0
12110,pa,0,55.928495114113645,0,Democratic,European,Azerb,Democratic,130801.39098765021,Residential,625935.549999437,0
