,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation,row_index
9190,wv,1,46.0,1,Republican,European,English/Welsh,Democratic & Republican,98831.0,Unknown,252048.0,0,21586
9191,ga,1,42.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,31279.0,Residential,77856.0,1,278836
9192,il,0,25.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,185206.0,Unknown,586841.0,0,65041
9193,pa,1,69.0,0,Republican,European,English/Welsh,Democratic & Republican,98749.0,Residential,325000.0,1,248373
9194,nv,1,77.0,0,Non-Partisan,European,English/Welsh,Independent,,Apartment,,0,201410
9195,mi,1,50.0,1,Republican,European,Scots,Republican,73386.0,Unknown,210148.0,0,56001
9196,fl,0,54.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,135000.0,Apartment,259563.0,0,158486
9197,az,1,29.0,1,Non-Partisan,,,Independent,77659.0,Apartment,202202.0,0,200285
9198,nc,1,77.0,1,Republican,European,English/Welsh,Republican,9000.0,Apartment,294999.0,0,144805
9199,va,1,47.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,62000.0,Residential,191153.0,0,258071
9200,co,1,75.0,0,Non-Partisan,European,English/Welsh,Independent,61999.0,Residential,258792.0,0,88154
9201,ca,1,48.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,114000.0,Residential,955622.0,0,396224
9202,nm,1,71.0,1,Democratic,,,Democratic,37000.0,Residential,81889.0,1,385175
9203,nj,0,19.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,57000.0,Duplex,283589.0,0,117971
9204,ca,1,56.0,1,Democratic,East and South Asian,Chinese,Democratic,92178.0,Apartment,329466.0,0,212016
9205,tx,1,39.0,0,Democratic,European,German,Democratic,120000.0,Residential,344829.0,1,370895
9206,mo,1,69.0,1,Republican,European,English/Welsh,Republican,54000.0,Residential,168618.0,1,350863
9207,co,1,24.0,0,Non-Partisan,European,English/Welsh,Independent,,Unknown,,0,88033
9208,fl,1,45.0,1,Republican,European,Scots,Republican,117166.0,Residential,449230.0,0,289042
9209,tn,1,68.0,0,Democratic,European,German,Democratic,102000.0,Residential,206366.0,0,302919
9210,il,1,56.0,1,Republican,European,German,Republican,90000.0,Residential,230555.0,0,342468
9211,fl,1,57.0,0,Democratic,European,English/Welsh,Democratic,194000.0,Residential,1000000.0,0,292271
9212,wi,1,49.0,1,Democratic,,,Democratic,118000.0,Residential,211583.0,1,333967
9213,tn,0,24.0,0,Non-Partisan,European,English/Welsh,Independent,50713.0,Unknown,90121.0,0,42245
9214,wi,0,44.0,1,Non-Partisan,European,English/Welsh,Independent,81510.0,Apartment,226883.0,0,175123
9215,tx,1,41.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,92000.0,Residential,232920.0,0,375472
9216,tn,1,23.0,0,Non-Partisan,European,English/Welsh,Independent,63000.0,Residential,139359.0,0,43604
9217,mi,1,74.0,1,Democratic,European,English/Welsh,Democratic,73320.0,Residential,192404.0,0,326379
9218,or,1,80.0,1,Registered Independent,European,English/Welsh,Independent,68000.0,Residential,522774.0,0,407636
9219,tx,0,28.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,45000.0,Duplex,232492.0,0,367245
9220,ny,0,29.0,1,Democratic,European,English/Welsh,Democratic,35000.0,Apartment,758552.0,0,126160
9221,in,1,37.0,1,Democratic,European,Irish,Democratic,88000.0,Residential,241155.0,0,321169
9222,tx,1,71.0,1,Republican,European,English/Welsh,Republican,68000.0,Residential,140618.0,0,86117
9223,fl,0,18.0,1,Non-Partisan,European,Italian,Independent,71373.0,Apartment,245137.0,0,157218
9224,ia,1,60.0,1,Non-Partisan,,,Independent,250000.0,Residential,331949.0,0,58648
9225,ca,1,62.0,1,Republican,European,English/Welsh,Republican,70000.0,Residential,250566.0,1,397399
9226,ca,1,31.0,0,Republican,European,English/Welsh,Republican,31000.0,Residential,250558.0,0,398388
9227,nc,1,66.0,0,Republican,European,Irish,Republican,23000.0,Residential,340525.0,1,272037
9228,wi,0,,1,Non-Partisan,European,English/Welsh,Independent,51221.0,Apartment,154174.0,0,173849
9229,ca,1,39.0,0,Non-Partisan,European,Irish,Republican & Independent,57000.0,Residential,263584.0,0,403293
9230,ny,1,49.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,120000.0,Triplex,603946.0,1,240885
9231,fl,1,72.0,1,Democratic,European,German,Democratic,67000.0,Residential,280714.0,0,296766
9232,ca,1,17.0,1,American Independent,Other,Russian (omitting former Soviet States),Independent,73602.0,Apartment,384090.0,0,206821
9233,ga,1,58.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,114287.0,Residential,237500.0,1,280231
9234,ma,1,57.0,1,Democratic,European,Irish,Democratic,194000.0,Residential,633359.0,1,224335
9235,mo,0,39.0,1,Republican,European,Irish,Republican,150000.0,Residential,197218.0,0,349095
9236,in,1,44.0,0,Democratic,European,English/Welsh,Democratic,137000.0,Residential,162500.0,0,321370
9237,ca,1,62.0,0,Democratic,East and South Asian,Japanese,Democratic,198000.0,Residential,1287581.0,0,404159
9238,il,1,89.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,44749.0,Apartment,37500.0,0,182472
9239,wi,1,,0,Non-Partisan,European,French,Independent,110836.0,Unknown,290342.0,0,60090
9240,ia,1,53.0,1,Non-Partisan,European,English/Welsh,Independent,110000.0,Residential,137500.0,0,331263
9241,ma,0,79.0,0,Non-Partisan,European,English/Welsh,Independent,32000.0,Residential,339376.0,0,226673
9242,ma,1,59.0,0,Non-Partisan,European,Irish,Democratic & Independent,199000.0,Residential,633942.0,0,225082
9243,va,1,75.0,0,Democratic,European,English/Welsh,Democratic,30000.0,Residential,180474.0,0,266213
9244,mi,1,24.0,1,Democratic,European,English/Welsh,Democratic & Republican,134000.0,Residential,166818.0,0,328516
9245,fl,1,52.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,91000.0,Apartment,200579.0,0,158526
9246,ca,1,46.0,0,Democratic,European,German,Democratic,87000.0,Residential,267873.0,1,389564
9247,nv,1,80.0,1,Republican,European,English/Welsh,Republican,40000.0,Residential,319234.0,0,387577
9248,ny,0,72.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,22999.0,Apartment,462499.0,0,123474
9249,il,1,54.0,1,Republican,European,English/Welsh,Republican,82000.0,Residential,386593.0,1,343507
9250,fl,1,49.0,0,Republican,European,English/Welsh,Republican,141000.0,Residential,354758.0,0,287974
9251,ca,1,60.0,0,Democratic,European,Polish,Democratic,71000.0,Residential,427357.0,0,393677
9252,ca,1,58.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,22000.0,Apartment,594305.0,1,204050
9253,mi,1,37.0,0,Non-Partisan,European,English/Welsh,Independent,82853.0,Apartment,217749.0,0,169624
9254,ny,1,44.0,1,Republican,European,Italian,Republican,250000.0,Residential,727954.0,1,242779
9255,wi,0,,1,Republican,European,Greek,Republican,87499.0,Residential,187500.0,0,61308
9256,pa,1,29.0,1,Democratic,European,English/Welsh,Democratic,39166.0,Apartment,79499.0,0,134717
9257,nc,1,52.0,0,Non-Partisan,,,Independent,74000.0,Apartment,256153.0,0,142346
9258,oh,1,66.0,0,Republican,European,English/Welsh,Republican,49000.0,Residential,321506.0,1,316379
9259,il,1,70.0,1,Democratic,European,German,Democratic,80000.0,Residential,133781.0,0,348385
9260,tx,0,31.0,0,Non-Partisan,European,English/Welsh,Independent,49000.0,Residential,505008.0,0,361780
9261,ok,1,35.0,1,Republican,European,Irish,Democratic & Republican,46249.0,Residential,37500.0,0,358344
9262,or,0,91.0,0,Democratic,European,French,Democratic,35968.0,Apartment,203845.0,0,218087
9263,ca,0,61.0,1,Non-Partisan,East and South Asian,Chinese,Independent,107896.0,Unknown,752792.0,0,104635
9264,il,1,21.0,1,Non-Partisan,European,Swedish,Independent,54000.0,Residential,224159.0,0,346260
9265,nc,1,20.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,26000.0,Residential,315817.0,0,22816
9266,ga,1,61.0,1,Republican,European,Scots,Republican,99000.0,Residential,344415.0,0,282042
9267,tx,1,57.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,154000.0,Residential,135694.0,0,375303
9268,ct,0,36.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,114000.0,Triplex,215118.0,0,116412
9269,al,1,32.0,0,Republican,European,English/Welsh,Republican,92000.0,Residential,256502.0,0,40159
9270,tx,1,29.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,191000.0,Residential,275462.0,0,371730
9271,oh,1,36.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,63000.0,Residential,122803.0,0,309828
9272,tn,0,47.0,0,Non-Partisan,European,English/Welsh,Independent,250000.0,Residential,751602.0,1,301480
9273,tx,1,34.0,1,Republican,East and South Asian,Vietnamese,Republican,73000.0,Residential,184758.0,0,188977
9274,mo,0,21.0,0,Republican,European,Swedish,Republican,248000.0,Residential,488579.0,0,347881
9275,ma,1,19.0,1,Democratic,European,English/Welsh,Democratic,114000.0,Residential,284543.0,0,225412
9276,mi,1,32.0,1,Democratic,European,English/Welsh,Democratic,85531.0,Unknown,136328.0,0,54863
9277,tn,1,76.0,0,Republican,European,English/Welsh,Republican,61469.0,Residential,137500.0,0,304548
9278,fl,1,62.0,1,Democratic,European,German,Democratic & Republican,250000.0,Residential,1317572.0,0,295074
9279,ak,0,,1,Unknown,,,Republican & Independent,67733.0,Apartment,184773.0,0,222929
9280,nc,1,56.0,1,Democratic,European,English/Welsh,Democratic,51000.0,Apartment,356652.0,1,144697
9281,fl,1,36.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,36206.0,Apartment,94434.0,0,157303
9282,va,1,66.0,1,Democratic,European,English/Welsh,Democratic,104326.0,Unknown,279414.0,0,18383
9283,nj,1,83.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,64000.0,Residential,358442.0,1,238330
9284,or,1,69.0,1,Non-Partisan,European,English/Welsh,Independent,63405.0,Residential,290871.0,0,106809
9285,ny,1,33.0,1,Democratic,,,Democratic,17000.0,Duplex,425000.0,0,124464
9286,il,1,80.0,1,Democratic,European,English/Welsh,Democratic,174349.0,Apartment,237500.0,0,182065
9287,ny,1,20.0,1,Non-Partisan,European,English/Welsh,Democratic & Republican & Independent,250000.0,Residential,202351.0,0,244323
9288,wi,0,,0,Democratic,European,English/Welsh,Democratic,65968.0,Apartment,227726.0,0,175234
9289,tx,1,35.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,126000.0,Residential,244811.0,0,368973
9290,mn,1,44.0,1,Republican,European,English/Welsh,Republican,78716.0,Unknown,172765.0,0,62090
9291,az,1,61.0,0,Republican,European,English/Welsh,Republican,136000.0,Residential,365364.0,0,384889
9292,wi,0,,1,Republican,European,English/Welsh,Republican,95955.0,Unknown,257520.0,0,61280
9293,ky,1,72.0,1,Democratic,European,English/Welsh,Democratic,81562.0,Unknown,203147.0,0,46409
9294,nm,1,36.0,0,Democratic,European,Irish,Democratic & Republican,250000.0,Residential,585589.0,0,385418
9295,tn,0,46.0,1,Non-Partisan,Other,Arab,Independent,68000.0,Residential,121544.0,0,302646
9296,az,1,47.0,1,Democratic,European,English/Welsh,Democratic,,Apartment,,0,200233
9297,oh,1,23.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,69344.0,Apartment,169456.0,0,166424
9298,co,1,23.0,0,Non-Partisan,European,French,Democratic & Independent,139000.0,Residential,483049.0,0,376876
9299,tx,0,19.0,1,Non-Partisan,,,Independent,89521.0,Unknown,238552.0,0,77697
9300,oh,1,53.0,1,Republican,European,Irish,Republican,148000.0,Residential,340700.0,0,49110
9301,ks,1,63.0,1,Democratic,European,English/Welsh,Democratic & Republican,90937.0,Residential,237500.0,1,352007
9302,az,1,52.0,0,Republican,European,English/Welsh,Democratic & Republican,186000.0,Residential,393121.0,0,384081
9303,ny,1,47.0,1,Non-Partisan,European,German,Independent,53000.0,Residential,233730.0,0,243927
9304,ca,1,71.0,0,Republican,European,Italian,Republican,66000.0,Residential,12500.0,1,404282
9305,oh,1,27.0,1,Non-Partisan,,,Independent,100526.0,Apartment,262500.0,1,166564
9306,mo,1,73.0,0,Republican,European,English/Welsh,Republican,59000.0,Residential,177298.0,1,352702
9307,ca,1,38.0,0,American Independent,Hispanic and Portuguese,Hispanic,Democratic & Independent,99000.0,Residential,874825.0,1,389800
9308,md,0,,0,Republican,,,Republican & Independent,83000.0,Residential,207355.0,0,260958
9309,or,1,30.0,0,Non-Partisan,European,English/Welsh,Independent,81847.0,Unknown,260405.0,0,107974
9310,va,0,48.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,73000.0,Residential,262500.0,0,265547
9311,oh,1,47.0,1,Democratic,European,English/Welsh,Democratic,14000.0,Residential,132595.0,0,311050
9312,nc,0,36.0,1,Non-Partisan,Likely African-American,African or Af-Am Self Reported,Democratic & Independent,29293.0,Apartment,87500.0,0,144320
9313,va,1,18.0,1,Democratic,European,German,Democratic,250000.0,Residential,2416179.0,0,263676
9314,nc,1,54.0,1,Republican,,,Republican,82000.0,Residential,182963.0,1,272131
9315,mi,1,70.0,0,Republican,European,Polish,Republican,71447.0,Residential,150710.0,0,325949
9316,tx,1,58.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,124000.0,Residential,429367.0,0,364826
9317,tn,1,51.0,0,Democratic,European,Irish,Democratic,82000.0,Residential,191946.0,0,302478
9318,ms,1,,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,9000.0,Residential,34185.0,0,45347
9319,tx,1,41.0,0,Republican,European,English/Welsh,Republican,208000.0,Residential,311120.0,0,374477
9320,ca,1,42.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican & Independent,209000.0,Residential,892684.0,0,389701
9321,ca,1,23.0,0,Republican,Hispanic and Portuguese,Hispanic,Republican,53930.0,Unknown,267856.0,0,101171
9322,nj,1,51.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,85956.0,Apartment,325000.0,0,118876
9323,tn,0,31.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,100000.0,Residential,109753.0,0,41242
9324,wv,1,59.0,0,Democratic,European,English/Welsh,Democratic & Republican,86326.0,Residential,187500.0,1,267741
9325,il,1,65.0,0,Republican,European,English/Welsh,Republican,61204.0,Residential,87500.0,0,346837
9326,mn,1,21.0,1,Democratic,East and South Asian,Indian/Hindu,Democratic,47000.0,Apartment,247916.0,0,176861
9327,nv,1,78.0,1,Republican,European,English/Welsh,Republican,250000.0,Residential,1065360.0,1,387501
9328,nj,1,56.0,1,Democratic,European,English/Welsh,Democratic & Republican,174000.0,Residential,517524.0,0,238649
9329,co,1,46.0,0,Republican,Hispanic and Portuguese,Hispanic,Republican,207000.0,Apartment,383332.0,0,197096
9330,tx,1,36.0,1,Democratic,East and South Asian,Indian/Hindu,Democratic,124422.0,Apartment,419856.0,0,187706
9331,il,0,41.0,1,Non-Partisan,European,English/Welsh,Independent,61645.0,Unknown,168210.0,0,67402
9332,fl,1,45.0,1,Democratic,European,Polish,Democratic,182000.0,Apartment,337411.0,0,155455
9333,wa,1,39.0,0,Non-Partisan,European,English/Welsh,Independent,168000.0,Residential,794359.0,0,410094
9334,nc,1,18.0,0,Non-Partisan,European,German,Republican & Independent,208000.0,Residential,1326218.0,0,270076
9335,tx,1,56.0,0,Non-Partisan,European,Swedish,Independent,109230.0,Residential,325000.0,1,361769
9336,il,1,71.0,1,Republican,Other,Turkish,Republican & Independent,32000.0,Residential,406185.0,1,345120
9337,ny,1,83.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,79106.0,Apartment,237500.0,0,132839
9338,nc,1,55.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,132000.0,Residential,271893.0,0,22487
9339,az,1,26.0,0,Peace and Freedom,European,English/Welsh,Independent,48983.0,Unknown,172499.0,0,93897
9340,co,1,32.0,1,Republican,European,English/Welsh,Democratic & Republican,171000.0,Residential,605794.0,1,377201
9341,ca,1,72.0,0,Democratic,European,Scots,Democratic,133000.0,Residential,503154.0,0,391880
9342,ny,1,24.0,0,Democratic,,,Democratic,217000.0,Condominium,806811.0,0,240139
9343,sc,0,52.0,0,Republican,European,English/Welsh,Republican,117000.0,Residential,289304.0,0,277038
9344,ca,1,23.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,199000.0,Residential,739988.0,0,100132
9345,fl,1,42.0,1,Democratic,European,English/Welsh,Democratic,58749.0,Unknown,170956.0,0,36096
9346,nv,0,59.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,48225.0,Apartment,118749.0,0,202160
9347,ny,0,54.0,0,Republican,European,English/Welsh,Democratic & Republican,67348.0,Residential,140213.0,0,10243
9348,or,0,30.0,0,Republican,European,English/Welsh,Republican,85575.0,Unknown,287803.0,0,106866
9349,ca,1,44.0,1,Republican,Hispanic and Portuguese,Hispanic,Democratic & Republican,192000.0,Residential,665755.0,1,391502
9350,pa,1,33.0,0,Republican,European,English/Welsh,Democratic & Republican,70961.0,Residential,97181.0,0,12963
9351,ia,1,47.0,0,Non-Partisan,European,Polish,Independent,129334.0,Residential,325000.0,0,331214
9352,ny,1,52.0,1,Democratic,East and South Asian,Indian/Hindu,Democratic & Independent,171000.0,Triplex,629910.0,0,128925
9353,ga,0,38.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,59599.0,Apartment,130202.0,0,147325
9354,ca,1,65.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,69708.0,Apartment,296666.0,0,212725
9355,wa,1,31.0,1,Democratic,European,English/Welsh,Democratic,66000.0,Residential,325558.0,0,410950
9356,mi,1,79.0,1,Republican,European,English/Welsh,Republican,62499.0,Residential,137500.0,1,326927
9357,ca,1,66.0,0,Non-Partisan,Other,Arab,Independent,198000.0,Residential,1392269.0,0,388789
9358,in,0,32.0,0,Non-Partisan,European,English/Welsh,Independent,15000.0,Residential,,0,52649
9359,tx,1,20.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,48451.0,Unknown,107011.0,0,85044
9360,tx,1,71.0,0,Republican,European,English/Welsh,Republican,69000.0,Residential,230274.0,1,364557
9361,ca,1,30.0,1,Democratic,European,English/Welsh,Democratic,102753.0,Unknown,290832.0,0,99065
9362,fl,1,68.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,250000.0,Residential,459768.0,0,288036
9363,sc,1,61.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,,Unknown,,0,26052
9364,nm,1,74.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,37000.0,Residential,218932.0,0,385748
9365,nj,1,61.0,0,Republican,,,Republican,139000.0,Residential,367925.0,1,236906
9366,in,1,31.0,0,Democratic,European,German,Democratic,108000.0,Residential,129302.0,0,52246
9367,al,1,30.0,1,Non-Partisan,European,Scots,Independent,11000.0,Residential,57049.0,0,300114
9368,ga,1,54.0,0,Republican,East and South Asian,Laotian,Democratic & Republican & Independent,250000.0,Residential,587430.0,0,282270
9369,ok,1,51.0,0,Republican,European,Scots,Republican,113000.0,Residential,219543.0,1,359784
9370,wa,1,75.0,0,Republican,European,English/Welsh,Republican,22000.0,Residential,297459.0,1,412596
9371,tx,1,46.0,0,Republican,Hispanic and Portuguese,Portuguese,Republican,79847.0,Residential,212500.0,0,365136
9372,oh,1,46.0,0,Republican,European,English/Welsh,Republican,86000.0,Triplex,181017.0,1,316347
9373,ca,1,31.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,,Apartment,,0,216870
9374,ak,0,,0,Unknown,Hispanic and Portuguese,Hispanic,Independent,,Apartment,,0,222933
9375,nj,1,52.0,0,Republican,European,German,Republican,140000.0,Apartment,399241.0,0,120791
9376,ca,1,42.0,1,Democratic,East and South Asian,Chinese,Democratic,81567.0,Apartment,621050.0,0,205164
9377,ca,1,53.0,1,Non-Partisan,European,French,Independent,174235.0,Residential,1265779.0,0,102030
9378,tx,1,76.0,1,Republican,Likely African-American,Likely Af-Am (Modeled),Republican,38299.0,Apartment,65548.0,0,191844
9379,ca,1,54.0,0,Non-Partisan,Other,Persian,Independent,,Apartment,,0,205719
9380,in,1,78.0,1,Democratic,European,English/Welsh,Democratic,19000.0,Residential,127393.0,0,318279
9381,mi,0,28.0,0,Non-Partisan,European,English/Welsh,Independent,64928.0,Apartment,122450.0,0,171530
9382,wi,1,,0,Non-Partisan,,,Independent,,Unknown,,0,60229
9383,md,1,31.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,85000.0,Duplex,282778.0,0,138934
9384,ny,1,55.0,0,Republican,European,Greek,Republican,84000.0,Apartment,148183.0,1,132425
9385,oh,1,30.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,25642.0,Apartment,111140.0,0,165083
9386,il,0,32.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,62000.0,Residential,156188.0,1,346379
9387,ny,1,32.0,0,Republican,European,German,Republican & Independent,102000.0,Residential,112500.0,0,9484
9388,il,1,61.0,1,Republican,European,English/Welsh,Republican,78041.0,Residential,221785.0,0,67581
9389,va,1,42.0,1,Democratic,European,Italian,Democratic,22000.0,Apartment,738699.0,0,140962
9390,ct,1,80.0,1,Republican,European,German,Republican,31000.0,Residential,223632.0,0,231028
9391,oh,1,41.0,1,Republican,East and South Asian,Vietnamese,Republican,90000.0,Residential,242054.0,0,311352
9392,az,1,63.0,0,Registered Independent,European,Italian,Independent,47916.0,Apartment,269096.0,0,199220
9393,nc,1,30.0,1,Non-Partisan,,,Independent,78000.0,Residential,134250.0,0,272143
9394,mi,1,42.0,1,Democratic,European,Slovenian,Democratic,62713.0,Unknown,190953.0,0,56397
9395,ar,1,56.0,0,Republican,European,English/Welsh,Democratic & Republican,75000.0,Duplex,100564.0,1,75219
9396,il,1,49.0,1,Democratic,European,Irish,Democratic & Independent,131000.0,Residential,205599.0,1,347840
9397,md,1,86.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,134000.0,Residential,280586.0,0,258393
9398,ny,0,32.0,1,Democratic,European,English/Welsh,Democratic,90720.0,Apartment,350888.0,0,121940
9399,wi,1,,1,Non-Partisan,European,English/Welsh,Republican & Independent,59000.0,Residential,164881.0,0,333133
9400,wi,1,69.0,0,Republican,European,English/Welsh,Republican,74000.0,Residential,358948.0,1,335548
9401,ca,1,25.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,100437.0,Unknown,390409.0,0,105725
9402,ny,1,97.0,0,Republican,Hispanic and Portuguese,Hispanic,Republican,,Apartment,112500.0,0,133241
9403,ok,1,61.0,1,Republican,European,English/Welsh,Republican & Independent,40000.0,Mobil Home,204734.0,0,187610
9404,ca,0,21.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,13000.0,Apartment,234999.0,1,213209
9405,oh,1,30.0,1,Republican,European,English/Welsh,Republican,130000.0,Residential,227308.0,0,317389
9406,ga,1,69.0,1,Republican,European,Scots,Republican,47000.0,Residential,245984.0,0,284181
9407,mt,1,78.0,0,Democratic,European,French,Democratic,90937.0,Unknown,168749.0,0,64749
9408,nc,1,56.0,0,Republican,European,English/Welsh,Democratic & Republican,139000.0,Residential,283972.0,1,272031
9409,ny,0,20.0,1,Libertarian,European,English/Welsh,Democratic & Independent,27000.0,Residential,187079.0,0,10960
9410,ca,1,64.0,0,Republican,European,German,Republican,191000.0,Residential,800397.0,1,403244
9411,wa,1,21.0,0,Democratic,European,English/Welsh,Democratic,13000.0,Apartment,290108.0,0,221381
9412,mi,1,56.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,47749.0,Apartment,63828.0,0,170486
9413,tn,1,92.0,0,Republican,European,English/Welsh,Republican,,Unknown,,0,43016
9414,ny,1,57.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,64117.0,Apartment,425000.0,0,127404
9415,mt,1,47.0,1,Non-Partisan,European,Scots,Independent,70000.0,Residential,236610.0,0,64473
9416,wi,1,71.0,0,Democratic,,,Democratic,95000.0,Residential,708886.0,0,59609
9417,sd,1,58.0,1,Democratic,European,Scots,Democratic,80000.0,Residential,74935.0,1,339615
9418,ny,1,22.0,0,Non-Partisan,Other,Arab,Democratic & Independent,198000.0,Residential,803799.0,0,241567
9419,sc,1,74.0,0,Republican,European,English/Welsh,Republican,32000.0,Residential,105556.0,0,275176
9420,ga,1,53.0,1,Republican,,,Republican & Independent,97000.0,Residential,192744.0,0,282148
9421,ca,0,36.0,1,Democratic,European,Irish,Democratic,37499.0,Unknown,247999.0,0,99283
9422,ny,1,56.0,0,Republican,Hispanic and Portuguese,Hispanic,Democratic & Republican,204000.0,Apartment,238119.0,1,132835
9423,ca,1,53.0,0,Non-Partisan,East and South Asian,Chinese,Democratic & Independent,199000.0,Residential,801486.0,0,390186
9424,ny,0,37.0,1,Non-Partisan,East and South Asian,Chinese,Independent,40954.0,Apartment,124082.0,0,125279
9425,ga,0,56.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,73000.0,Residential,261043.0,0,282130
9426,ky,1,30.0,0,Registered Independent,European,English/Welsh,Independent,92000.0,Residential,239303.0,0,307829
9427,fl,1,76.0,0,Republican,European,English/Welsh,Democratic & Republican,94159.0,Apartment,305412.0,0,157803
9428,ok,1,52.0,1,Republican,European,English/Welsh,Republican,69000.0,Residential,136793.0,0,76968
9429,mi,1,69.0,1,Democratic,European,German,Democratic,92000.0,Residential,251365.0,0,325739
9430,ky,1,70.0,1,Democratic,European,English/Welsh,Democratic & Republican,59000.0,Residential,231486.0,0,308936
9431,nj,0,52.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,6000.0,Triplex,167618.0,0,118149
9432,ma,1,73.0,1,Non-Partisan,East and South Asian,Chinese,Republican & Independent,250000.0,Residential,497229.0,0,225073
9433,id,1,23.0,0,Non-Partisan,European,English/Welsh,Independent,68723.0,Unknown,164553.0,0,89272
9434,al,1,24.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,50416.0,Unknown,110206.0,0,39920
9435,az,1,20.0,1,Democratic,European,English/Welsh,Democratic,11000.0,Residential,161110.0,0,381432
9436,ny,1,54.0,1,Republican,European,English/Welsh,Republican,41000.0,Residential,120979.0,1,247241
9437,ca,1,58.0,1,Republican,European,English/Welsh,Republican,183000.0,Residential,541848.0,1,392491
9438,wi,0,,1,Republican,European,Polish,Republican,135000.0,Residential,229543.0,0,61764
9439,tn,1,58.0,0,Democratic,European,English/Welsh,Democratic,113000.0,Residential,149397.0,0,304242
9440,va,1,62.0,1,Democratic,Other,Afghan,Democratic,124000.0,Residential,643122.0,0,258045
9441,fl,1,71.0,0,Democratic,European,German,Democratic,32000.0,Residential,203230.0,0,285583
9442,wi,1,71.0,0,Non-Partisan,European,English/Welsh,Independent,41000.0,Residential,250145.0,1,332416
9443,nj,0,59.0,1,Non-Partisan,,,Independent,101607.0,Unknown,327272.0,0,5211
9444,ok,1,46.0,1,Republican,European,Scots,Republican,10000.0,Residential,145556.0,0,76867
9445,wi,1,69.0,0,Republican,European,English/Welsh,Republican,62000.0,Residential,268974.0,0,334934
9446,ca,1,20.0,1,Other,Hispanic and Portuguese,Hispanic,Independent,40000.0,Duplex,289954.0,0,98075
9447,vt,1,19.0,0,Non-Partisan,Other,Persian,Independent,67634.0,Apartment,423389.0,0,115717
