,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation,row_index
7412,tn,0,18.0,1,Non-Partisan,European,French,Republican & Independent,200000.0,Residential,475439.0,0,301729
7413,md,0,77.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,128598.0,Residential,492378.0,1,261568
7414,mi,1,19.0,0,Democratic,European,English/Welsh,Democratic & Republican,209000.0,Residential,235263.0,0,327490
7415,tx,1,40.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,28499.0,Apartment,71666.0,0,189307
7416,ga,0,29.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,6000.0,Residential,71753.0,0,31156
7417,ca,1,63.0,1,Peace and Freedom,Hispanic and Portuguese,Hispanic,Democratic & Independent,138582.0,Unknown,932044.0,0,102078
7418,wa,0,53.0,0,Non-Partisan,European,Irish,Independent,,Apartment,,0,221476
7419,md,1,36.0,0,Non-Partisan,Other,Armenian,Independent,154726.0,Apartment,806348.0,0,138808
7420,sc,0,69.0,0,Democratic,European,Irish,Democratic,,Unknown,,0,27214
7421,wi,1,,1,Republican,European,Irish,Republican,180000.0,Residential,164696.0,0,61391
7422,ma,1,66.0,0,Non-Partisan,European,Italian,Democratic & Republican & Independent,250000.0,Residential,825000.0,0,225114
7423,ca,1,37.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,68000.0,Residential,258559.0,0,393840
7424,wi,0,,1,Non-Partisan,European,English/Welsh,Republican & Independent,77436.0,Residential,211249.0,0,61642
7425,ca,1,85.0,1,Democratic,European,English/Welsh,Democratic,38000.0,Residential,471724.0,0,405310
7426,co,1,18.0,0,Non-Partisan,East and South Asian,Vietnamese,Democratic & Independent,92000.0,Residential,668919.0,0,376257
7427,wi,0,,0,Non-Partisan,European,Polish,Independent,147666.0,Apartment,466764.0,0,173414
7428,ms,1,46.0,0,Republican,European,English/Welsh,Republican & Independent,230000.0,Residential,244494.0,0,305116
7429,fl,1,57.0,0,Republican,Hispanic and Portuguese,Hispanic,Democratic & Republican,196000.0,Residential,509543.0,1,292073
7430,ca,1,77.0,1,Democratic,European,Scots,Democratic,111000.0,Residential,347888.0,0,404086
7431,sc,1,45.0,1,Democratic,European,Scots,Democratic,70000.0,Residential,209364.0,0,275834
7432,md,1,24.0,0,Democratic,European,Irish,Democratic,250000.0,Duplex,568999.0,0,16806
7433,nv,0,39.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,64122.0,Apartment,283332.0,0,202320
7434,ma,1,31.0,1,Non-Partisan,European,French,Democratic & Republican & Independent,146000.0,Residential,596790.0,0,225187
7435,al,1,41.0,0,Republican,European,Scots,Republican,139000.0,Residential,284870.0,0,298453
7436,pa,1,58.0,0,Republican,European,English/Welsh,Republican,11000.0,Residential,135471.0,0,12318
7437,fl,1,78.0,1,Democratic,Other,Native American (self reported),Democratic & Republican,40000.0,Condominium,123157.0,1,289175
7438,az,1,75.0,1,Non-Partisan,European,English/Welsh,Independent,111770.0,Residential,339299.0,0,92964
7439,ca,1,20.0,1,Republican,European,French,Republican,137000.0,Residential,416734.0,0,104064
7440,ma,0,46.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,27000.0,Triplex,246874.0,0,112313
7441,ny,1,19.0,1,Non-Partisan,Other,Arab,Republican & Independent,250000.0,Residential,828913.0,0,239348
7442,ca,1,68.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,194000.0,Residential,1026073.0,0,395299
7443,tx,1,79.0,0,Republican,Other,Hawaiian,Republican,70524.0,Condominium,137500.0,0,361180
7444,tx,1,53.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,138000.0,Residential,217843.0,0,372876
7445,wv,0,38.0,1,Republican,European,English/Welsh,Democratic & Republican,94436.0,Unknown,392404.0,0,21231
7446,ca,1,70.0,1,Democratic,,,Democratic,120000.0,Residential,534833.0,0,105073
7447,ks,1,37.0,1,Republican,European,English/Welsh,Republican,68880.0,Apartment,69448.0,0,185257
7448,ut,1,26.0,1,Non-Partisan,European,English/Welsh,Independent,45910.0,Apartment,238570.0,0,198272
7449,ca,1,24.0,0,Democratic,European,English/Welsh,Democratic & Republican & Independent,140000.0,Residential,662968.0,0,388884
7450,tx,1,59.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,131000.0,Residential,250492.0,1,371264
7451,il,1,76.0,1,Republican,European,German,Republican,114000.0,Residential,209800.0,0,348217
7452,sc,1,35.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,48749.0,Unknown,159166.0,0,26521
7453,ca,1,27.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,10000.0,Mobil Home,161234.0,0,401269
7454,ca,1,64.0,0,Republican,Hispanic and Portuguese,Hispanic,Republican,73000.0,Residential,357013.0,0,394179
7455,al,1,27.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,112874.0,Unknown,313477.0,0,39467
7456,co,1,82.0,0,Democratic,European,Swedish,Democratic & Independent,138055.0,Residential,475000.0,1,376474
7457,fl,0,34.0,0,Non-Partisan,European,Scots,Independent,41428.0,Apartment,104925.0,0,155060
7458,az,1,22.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,192000.0,Residential,642433.0,0,384696
7459,az,0,25.0,0,Registered Independent,European,German,Democratic & Independent,81757.0,Mobil Home,235737.0,0,198903
7460,sc,0,82.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,86110.0,Apartment,280749.0,0,145914
7461,ia,1,73.0,1,Republican,European,English/Welsh,Republican,107000.0,Residential,101629.0,0,330977
7462,ny,0,73.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,,Apartment,,0,132409
7463,wv,1,84.0,1,Republican,European,English/Welsh,Republican,34000.0,Residential,92796.0,1,268099
7464,ma,0,55.0,1,Non-Partisan,European,German,Independent,197000.0,Residential,599308.0,1,227574
7465,ca,1,55.0,0,Republican,European,German,Republican,73000.0,Residential,362854.0,0,397830
7466,ca,1,23.0,0,Republican,East and South Asian,Korean,Republican,250000.0,Residential,724921.0,0,100015
7467,pa,1,79.0,0,Democratic,European,English/Welsh,Democratic,41000.0,Residential,247298.0,1,248341
7468,ny,1,46.0,0,Democratic,European,Swedish,Democratic,250000.0,Residential,1525217.0,0,239412
7469,tx,1,31.0,1,Republican,European,English/Welsh,Democratic & Republican,62536.0,Residential,169463.0,0,78011
7470,il,0,27.0,0,Non-Partisan,European,English/Welsh,Independent,97000.0,Apartment,150332.0,0,178908
7471,il,0,42.0,0,Non-Partisan,European,Irish,Independent,146000.0,Residential,317214.0,0,346762
7472,oh,1,31.0,1,Republican,European,Irish,Republican,19790.0,Unknown,92447.0,0,48971
7473,ga,1,54.0,1,Republican,European,English/Welsh,Republican,59700.0,Residential,162150.0,0,30490
7474,az,1,56.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,250000.0,Residential,519511.0,0,381920
7475,tx,0,26.0,1,Republican,European,French,Republican,184000.0,Residential,287500.0,0,369869
7476,oh,1,73.0,1,Republican,Likely African-American,Likely Af-Am (Modeled),Republican,75000.0,Residential,174369.0,1,312879
7477,mo,1,56.0,1,Republican,European,English/Welsh,Republican,131000.0,Residential,192289.0,1,349148
7478,ca,1,18.0,0,Democratic,European,Dutch (Netherlands),Democratic,123000.0,Residential,757834.0,0,396756
7479,nm,1,78.0,0,Non-Partisan,European,Scots,Democratic & Independent,15000.0,Residential,14425.0,0,385845
7480,ma,1,57.0,0,Non-Partisan,European,Irish,Independent,87000.0,Residential,228806.0,0,223479
7481,oh,1,58.0,0,Democratic,European,English/Welsh,Democratic & Independent,51999.0,Apartment,137782.0,0,165212
7482,nc,1,31.0,0,Non-Partisan,Other,Persian,Democratic & Independent,250000.0,Residential,617099.0,0,269751
7483,ny,1,56.0,1,Republican,European,English/Welsh,Democratic & Republican & Independent,8000.0,Residential,162500.0,1,245545
7484,ar,1,32.0,1,Democratic,European,English/Welsh,Democratic,58541.0,Apartment,89499.0,0,186979
7485,ca,1,39.0,0,Republican,,,Democratic & Republican,221000.0,Residential,683416.0,0,97919
7486,ks,1,64.0,0,Republican,European,Swedish,Democratic & Republican,104000.0,Residential,162500.0,1,352853
7487,ca,1,20.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Republican & Independent,90000.0,Residential,604751.0,0,388453
7488,ia,1,31.0,1,Republican,,,Republican,72000.0,Residential,291350.0,0,329845
7489,nj,1,58.0,1,Non-Partisan,European,English/Welsh,Democratic & Republican & Independent,114000.0,Residential,217869.0,1,236310
7490,pa,0,23.0,1,Democratic,,,Democratic,27471.0,Apartment,58624.0,0,136567
7491,fl,1,73.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,74218.0,Apartment,280734.0,0,155036
7492,tx,1,63.0,0,Democratic,European,English/Welsh,Democratic,,Apartment,,0,193417
7493,sd,0,68.0,0,Republican,,,Republican & Independent,36000.0,Residential,162653.0,1,339883
7494,nj,1,44.0,0,Non-Partisan,Other,Arab,Independent,207224.0,Apartment,618425.0,0,118162
7495,tx,0,35.0,1,Democratic,,,Democratic,28000.0,Apartment,368803.0,0,191667
7496,ca,1,37.0,1,Non-Partisan,European,English/Welsh,Republican & Independent,115066.0,Residential,299878.0,0,99794
7497,tx,1,34.0,1,Republican,European,English/Welsh,Republican,250000.0,Apartment,369523.0,0,194623
7498,nc,1,42.0,1,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,250000.0,Residential,400919.0,0,269662
7499,il,0,50.0,1,Non-Partisan,European,Dutch (Netherlands),Democratic & Independent,75000.0,Residential,104731.0,0,179286
7500,nm,1,37.0,1,Democratic,European,Swedish,Democratic,68363.0,Residential,160909.0,0,93279
7501,il,1,59.0,1,Non-Partisan,Other,Ukrainian,Independent,57000.0,Residential,156992.0,0,347444
7502,ma,1,25.0,0,Non-Partisan,European,English/Welsh,Independent,95337.0,Apartment,330867.0,0,111366
7503,ca,1,38.0,1,Democratic,European,Italian,Democratic & Independent,68000.0,Residential,379119.0,0,105973
7504,tx,1,37.0,0,Democratic,European,Italian,Democratic,32000.0,Residential,103353.0,0,79483
7505,ny,1,77.0,0,Republican,European,English/Welsh,Democratic & Republican,100000.0,Residential,527563.0,1,242369
7506,fl,0,69.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,51145.0,Residential,203570.0,0,294815
7507,oh,1,72.0,1,Republican,European,English/Welsh,Republican,95207.0,Residential,187500.0,0,314159
7508,wi,0,,1,Non-Partisan,European,Polish,Independent,46000.0,Duplex,322537.0,0,174117
7509,ny,1,38.0,1,Democratic,,,Democratic,18000.0,Duplex,93437.0,0,132373
7510,tx,1,20.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,107000.0,Apartment,193837.0,0,193343
7511,ga,1,22.0,1,Republican,European,English/Welsh,Republican,70967.0,Unknown,326085.0,0,31470
7512,tx,0,33.0,1,Non-Partisan,European,Irish,Independent,86570.0,Residential,251612.0,0,363103
7513,ny,1,50.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,57202.0,Apartment,469374.0,0,126429
7514,nc,1,59.0,0,Democratic,European,English/Welsh,Democratic,89000.0,Residential,163632.0,0,269171
7515,ga,0,37.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,47000.0,Residential,81633.0,0,284040
7516,ca,1,59.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,123000.0,Residential,672574.0,0,391294
7517,va,1,71.0,0,Republican,European,English/Welsh,Republican,118000.0,Residential,237500.0,1,266749
7518,tx,1,38.0,1,Republican,European,English/Welsh,Republican,162000.0,Residential,267805.0,0,368950
7519,ny,1,23.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,68985.0,Apartment,460529.0,0,126662
7520,tx,1,58.0,1,Republican,European,German,Republican,143568.0,Residential,237500.0,1,373775
7521,mo,1,37.0,1,Republican,European,English/Welsh,Republican,107000.0,Residential,188363.0,0,351220
7522,ga,1,35.0,1,Democratic,European,English/Welsh,Democratic,184000.0,Residential,534636.0,0,280475
7523,pa,0,21.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,72376.0,Unknown,224106.0,0,15231
7524,wi,1,46.0,1,Democratic,European,Polish,Democratic,98000.0,Residential,224551.0,1,334283
7525,nv,1,36.0,0,Non-Partisan,European,English/Welsh,Independent,114000.0,Residential,415955.0,0,387324
7526,ny,1,55.0,0,Republican,European,English/Welsh,Republican,123124.0,Condominium,415525.0,0,124967
7527,wa,1,79.0,1,Democratic,European,Norwegian,Democratic,63000.0,Residential,130448.0,0,412241
7528,in,1,59.0,0,Democratic,European,English/Welsh,Democratic & Independent,185000.0,Residential,347502.0,1,317979
7529,ca,1,53.0,0,American Independent,,,Republican & Independent,198000.0,Residential,1209367.0,0,400494
7530,tx,0,74.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,62867.0,Residential,152015.0,0,85872
7531,wa,1,39.0,1,Democratic,European,English/Welsh,Democratic & Republican,139000.0,Residential,386848.0,0,412311
7532,il,1,57.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,58779.0,Apartment,282869.0,0,178928
7533,ar,0,71.0,1,Democratic,European,English/Welsh,Democratic,85000.0,Residential,130579.0,1,357742
7534,in,0,56.0,0,Democratic,European,English/Welsh,Democratic & Republican & Independent,67521.0,Unknown,119893.0,0,52149
7535,oh,0,60.0,0,Democratic,European,English/Welsh,Democratic,31000.0,Residential,129493.0,0,309715
7536,ca,1,59.0,1,Republican,European,Italian,Republican,120000.0,Condominium,434763.0,0,394809
7537,az,1,19.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,122000.0,Residential,365241.0,0,382107
7538,or,1,53.0,0,Republican,European,English/Welsh,Republican,84000.0,Residential,107833.0,0,107742
7539,mo,1,36.0,1,Republican,European,German,Republican,100000.0,Residential,287275.0,0,352143
7540,mn,1,49.0,0,Republican,European,English/Welsh,Democratic & Republican,250000.0,Residential,1000000.0,1,336761
7541,fl,1,79.0,0,Democratic,European,English/Welsh,Democratic,18000.0,Residential,259651.0,1,293837
7542,ny,1,41.0,0,Non-Partisan,European,English/Welsh,Democratic & Independent,112916.0,Residential,212500.0,0,242689
7543,sc,1,31.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,24749.0,Residential,100624.0,0,25173
7544,ok,1,22.0,1,Registered Independent,European,German,Republican & Independent,105376.0,Residential,210466.0,0,76845
7545,la,1,21.0,1,Republican,East and South Asian,Vietnamese,Republican,62000.0,Residential,309291.0,0,355577
7546,fl,1,74.0,0,Democratic,European,German,Democratic & Republican & Independent,127000.0,Residential,281748.0,0,295106
7547,ca,1,77.0,0,Republican,European,English/Welsh,Republican,14000.0,Residential,631921.0,0,395699
7548,pa,1,41.0,0,Republican,European,Irish,Republican,56516.0,Residential,111034.0,0,11237
7549,wi,1,84.0,1,Republican,European,English/Welsh,Republican,70531.0,Residential,212500.0,1,334374
7550,or,1,25.0,1,Non-Partisan,European,English/Welsh,Independent,66509.0,Residential,269773.0,0,107184
7551,nc,1,18.0,0,Non-Partisan,European,English/Welsh,Independent,186000.0,Residential,365730.0,0,269896
7552,ca,1,61.0,0,Democratic,European,German,Democratic,72000.0,Residential,670743.0,0,391610
7553,ar,1,33.0,0,Non-Partisan,European,Scots,Republican & Independent,51000.0,Residential,106764.0,0,75968
7554,sc,1,68.0,1,Republican,European,English/Welsh,Republican,72000.0,Residential,143423.0,1,277741
7555,mi,0,65.0,1,Democratic,European,German,Democratic,34000.0,Residential,130573.0,1,327213
7556,fl,1,38.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,160000.0,Residential,350535.0,0,295874
7557,me,1,60.0,0,Democratic,European,Scots,Democratic,90000.0,Apartment,385226.0,0,115245
7558,ca,1,63.0,1,Democratic,European,Scots,Democratic,61000.0,Residential,537979.0,1,403015
7559,vt,1,66.0,1,Democratic,European,English/Welsh,Democratic,,Unknown,,0,438
7560,ga,1,27.0,0,Republican,European,English/Welsh,Republican & Independent,60340.0,Unknown,147440.0,0,28180
7561,ca,1,71.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,23000.0,Residential,326372.0,0,397064
7562,ga,1,22.0,1,Non-Partisan,European,English/Welsh,Independent,249653.0,Apartment,688877.0,0,149477
7563,tx,1,37.0,0,Democratic,European,English/Welsh,Democratic,147000.0,Apartment,682605.0,0,194714
7564,fl,1,68.0,1,Republican,,,Republican,106000.0,Residential,271352.0,0,32998
7565,mn,1,87.0,0,Republican,European,English/Welsh,Republican,70000.0,Residential,194859.0,0,336861
7566,ca,1,39.0,1,Democratic,European,German,Democratic,250000.0,Residential,3253549.0,1,403280
7567,mi,1,64.0,0,Democratic,European,English/Welsh,Democratic,43000.0,Residential,156302.0,0,327718
7568,nj,1,70.0,0,Non-Partisan,European,German,Independent,93204.0,Residential,325000.0,0,237804
7569,fl,1,36.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Republican,151514.0,Apartment,458539.0,0,155841
7570,mo,1,57.0,0,Republican,European,Scots,Republican,250000.0,Residential,452555.0,0,349715
7571,fl,1,50.0,1,Republican,European,German,Republican,132000.0,Residential,213831.0,0,287486
7572,ia,1,46.0,1,Non-Partisan,European,Swedish,Independent,132000.0,Residential,282038.0,0,330188
7573,mi,1,30.0,0,Non-Partisan,European,English/Welsh,Independent,64000.0,Residential,184676.0,0,327254
7574,ca,0,36.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,87360.0,Apartment,450240.0,0,207164
7575,oh,1,56.0,0,Non-Partisan,European,Italian,Independent,231000.0,Residential,477515.0,1,310886
7576,mi,1,84.0,0,Democratic,European,English/Welsh,Democratic,44000.0,Residential,191109.0,1,326346
7577,ga,0,63.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,81574.0,Unknown,137499.0,1,28338
7578,az,1,80.0,0,Republican,European,English/Welsh,Democratic & Republican,39000.0,Residential,336601.0,1,384765
7579,az,1,86.0,0,Registered Independent,European,English/Welsh,Independent,131229.0,Apartment,425000.0,0,199721
7580,ny,0,34.0,1,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,97760.0,Apartment,282142.0,0,125718
7581,tx,1,37.0,0,Republican,European,English/Welsh,Republican,103014.0,Residential,174857.0,0,86437
7582,oh,1,69.0,1,Non-Partisan,European,Irish,Independent,83000.0,Residential,177488.0,0,314748
7583,nj,1,37.0,0,Non-Partisan,European,Czech,Republican & Independent,169000.0,Residential,329959.0,0,236434
7584,nc,1,35.0,0,Republican,European,German,Republican,158000.0,Residential,237500.0,1,24596
7585,wa,1,37.0,0,Democratic,European,English/Welsh,Democratic,88000.0,Residential,515646.0,0,410218
7586,ga,1,61.0,1,Republican,European,English/Welsh,Republican & Independent,46000.0,Residential,259423.0,0,280426
7587,ks,1,31.0,1,Republican,European,English/Welsh,Republican,122221.0,Residential,429396.0,0,71956
7588,mi,1,77.0,0,Democratic,European,English/Welsh,Democratic,15000.0,Residential,117605.0,0,327822
7589,ny,1,77.0,1,Republican,European,Polish,Republican,99191.0,Unknown,268547.0,0,9550
7590,md,1,31.0,1,Republican,European,English/Welsh,Republican,,Unknown,,0,17610
7591,wa,1,48.0,1,Democratic,East and South Asian,Korean,Democratic,227000.0,Residential,841782.0,0,410845
7592,mo,1,59.0,0,Democratic,European,English/Welsh,Democratic,36000.0,Residential,131124.0,0,349570
7593,tx,1,59.0,0,Democratic,European,English/Welsh,Democratic,250000.0,Residential,241551.0,1,367846
7594,wa,1,46.0,1,Republican,European,English/Welsh,Republican,221000.0,Residential,509523.0,0,411612
7595,tx,1,53.0,1,Democratic,Other,Persian,Democratic,221000.0,Residential,410715.0,1,369196
7596,sc,0,19.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,13000.0,Apartment,34543.0,0,145513
7597,mn,0,39.0,0,Non-Partisan,European,Italian,Independent,121000.0,Residential,346041.0,1,336311
7598,wy,1,36.0,0,Republican,European,English/Welsh,Republican,99000.0,Residential,156448.0,0,379154
7599,in,1,35.0,0,Non-Partisan,European,English/Welsh,Independent,74000.0,Residential,229300.0,0,318755
7600,ny,1,72.0,0,Democratic,European,English/Welsh,Democratic,42000.0,Residential,87500.0,0,245240
7601,oh,1,41.0,1,Republican,European,Italian,Democratic & Republican,193000.0,Residential,503742.0,1,314323
7602,mi,1,37.0,1,Republican,European,German,Republican,181000.0,Residential,269526.0,0,325885
7603,fl,1,22.0,0,Democratic,European,English/Welsh,Democratic,90369.0,Residential,332252.0,0,37681
7604,id,1,59.0,1,Non-Partisan,,,Independent,65000.0,Residential,12500.0,1,379749
7605,il,1,28.0,1,Republican,European,English/Welsh,Democratic & Republican & Independent,99000.0,Residential,101542.0,0,346522
7606,ca,1,65.0,0,Democratic,European,German,Democratic,23000.0,Apartment,137500.0,0,216070
7607,ga,0,63.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,53849.0,Unknown,153749.0,0,29163
7608,al,0,46.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,55000.0,Apartment,106070.0,0,159709
7609,nh,1,31.0,1,Democratic,European,German,Democratic,49646.0,Unknown,190749.0,0,2177
7610,oh,1,66.0,0,Democratic,European,German,Democratic,62000.0,Residential,104053.0,1,314311
7611,ny,1,67.0,0,Non-Partisan,East and South Asian,Chinese,Independent,92000.0,Residential,187500.0,0,247130
7612,tn,1,71.0,1,Republican,European,English/Welsh,Republican,53000.0,Apartment,280714.0,1,160384
7613,ma,0,54.0,1,Democratic,European,Italian,Democratic,64000.0,Apartment,379473.0,0,111350
7614,il,1,33.0,1,Non-Partisan,European,English/Welsh,Independent,157000.0,Condominium,214506.0,0,66160
7615,az,1,24.0,1,Democratic,,,Democratic & Independent,225000.0,Residential,290389.0,0,199660
7616,pa,1,42.0,0,Republican,European,Polish,Republican,144000.0,Apartment,491560.0,0,134132
7617,ny,1,31.0,0,Republican,European,English/Welsh,Republican,148000.0,Residential,412150.0,0,9212
7618,nj,1,64.0,1,Non-Partisan,European,German,Republican & Independent,84000.0,Residential,246819.0,1,238480
7619,tx,1,41.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,8000.0,Apartment,278592.0,0,192583
7620,tn,0,27.0,1,Non-Partisan,,,Independent,51467.0,Apartment,141507.0,0,161373
7621,ca,1,81.0,1,Democratic,European,German,Democratic,174000.0,Residential,2292593.0,0,403722
7622,mn,1,40.0,0,Republican,European,French,Republican,143000.0,Residential,268564.0,0,336134
7623,fl,1,66.0,1,Non-Partisan,European,Italian,Republican & Independent,198000.0,Residential,426641.0,0,296148
7624,ct,0,71.0,0,Democratic,European,French,Democratic,14000.0,Residential,175205.0,1,232845
7625,ga,0,32.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,107564.0,Unknown,257142.0,0,29300
7626,ma,1,26.0,0,Non-Partisan,European,English/Welsh,Democratic & Independent,64000.0,Triplex,329999.0,0,111387
7627,mo,1,45.0,0,Republican,European,Irish,Republican,169000.0,Residential,427979.0,0,352697
7628,mn,1,46.0,1,Republican,European,English/Welsh,Republican,161000.0,Apartment,329777.0,0,176570
7629,ny,1,68.0,0,Republican,European,English/Welsh,Republican,199000.0,Residential,990542.0,0,7828
7630,mn,1,89.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,31749.0,Apartment,108249.0,0,176801
7631,fl,1,23.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,51166.0,Unknown,221704.0,0,39143
7632,fl,1,38.0,0,Republican,European,English/Welsh,Republican,151000.0,Residential,335900.0,1,35633
7633,mi,1,72.0,0,Republican,European,English/Welsh,Republican,118000.0,Residential,313679.0,1,328985
7634,wa,1,32.0,1,Libertarian,European,English/Welsh,Independent,100555.0,Apartment,330348.0,0,221732
7635,tx,0,30.0,0,Republican,Hispanic and Portuguese,Hispanic,Republican,72000.0,Residential,162500.0,0,85670
7636,va,1,52.0,1,Non-Partisan,European,English/Welsh,Independent,61824.0,Residential,137500.0,1,265473
7637,wy,1,66.0,0,Republican,European,English/Welsh,Republican,94000.0,Residential,287500.0,1,379165
7638,tx,1,63.0,0,Democratic,,,Democratic,129000.0,Residential,677341.0,0,368079
7639,ms,1,44.0,0,Republican,European,Irish,Republican,145000.0,Residential,291308.0,0,305727
7640,or,1,28.0,0,Democratic,European,German,Democratic & Independent,141000.0,Apartment,481441.0,0,217879
7641,ca,1,36.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican & Independent,163541.0,Unknown,875000.0,0,395724
7642,al,1,36.0,1,Republican,,,Republican,62000.0,Residential,81870.0,0,41149
7643,ga,0,18.0,1,Non-Partisan,European,English/Welsh,Republican & Independent,57268.0,Unknown,110220.0,0,30140
7644,ny,1,58.0,0,Non-Partisan,European,Italian,Independent,15000.0,Residential,217569.0,0,245110
7645,ga,1,46.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,147000.0,Residential,488076.0,0,28518
7646,ga,1,63.0,0,Democratic,European,Scots,Democratic,94000.0,Residential,453889.0,0,282751
7647,in,1,59.0,1,Republican,European,Scots,Republican,27000.0,Residential,234860.0,1,320593
7648,sc,0,70.0,0,Republican,European,English/Welsh,Republican,85000.0,Residential,183458.0,0,275339
7649,az,1,33.0,0,Non-Partisan,European,Scots,Republican & Independent,86335.0,Unknown,228570.0,0,92073
7650,md,1,,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,121000.0,Apartment,297034.0,0,138870
7651,ny,0,22.0,1,Non-Partisan,European,English/Welsh,Independent,54374.0,Apartment,124364.0,0,132376
7652,mo,1,72.0,1,Republican,European,Irish,Republican,42000.0,Residential,27524.0,0,352279
7653,ga,1,71.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,63000.0,Residential,88364.0,0,282044
7654,fl,1,65.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,19000.0,Residential,219229.0,0,287339
7655,ga,1,54.0,0,Republican,European,Scots,Republican & Independent,73000.0,Residential,317978.0,0,282236
7656,il,1,74.0,1,Democratic,European,English/Welsh,Democratic,142000.0,Residential,323346.0,1,346405
7657,ky,1,31.0,0,Republican,European,Irish,Republican,53452.0,Apartment,101705.0,0,163096
7658,tx,1,44.0,0,Republican,European,English/Welsh,Republican,103792.0,Residential,87500.0,0,374209
7659,pa,1,53.0,0,Non-Partisan,European,German,Independent,88000.0,Residential,205409.0,0,251843
7660,mo,0,20.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,,Unknown,,0,71495
7661,il,1,38.0,0,Democratic,European,English/Welsh,Democratic,7000.0,Apartment,348446.0,0,180815
7662,va,1,41.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,82812.0,Unknown,276489.0,0,19309
7663,nc,1,36.0,1,Republican,European,English/Welsh,Republican,132000.0,Residential,290461.0,0,272109
7664,la,1,36.0,1,Republican,European,French,Republican,39000.0,Residential,183673.0,0,355648
7665,ca,1,26.0,0,Democratic,European,German,Democratic & Republican,82000.0,Residential,712552.0,0,100073
7666,mi,1,65.0,0,Democratic,European,Norwegian,Democratic,99000.0,Residential,286770.0,0,326335
7667,tx,1,24.0,0,Republican,European,English/Welsh,Republican,132000.0,Residential,164074.0,0,370816
7668,ny,1,33.0,1,Non-Partisan,European,English/Welsh,Independent,96000.0,Apartment,625000.0,0,128868
7669,tx,1,61.0,1,Republican,European,English/Welsh,Republican,182000.0,Apartment,631129.0,0,194385
7670,ny,1,24.0,1,Republican,,,Republican,122726.0,Apartment,422873.0,0,131385
