,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation,row_index
12906,de,1,28.0,0,Non-Partisan,European,German,Independent,108000.0,Residential,349402.0,0,257027
12907,fl,1,56.0,1,Republican,European,Italian,Republican,176000.0,Residential,1100895.0,0,290892
12908,tx,1,32.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,70000.0,Residential,164607.0,0,367647
12909,ma,1,35.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,11000.0,Residential,157777.0,0,1182
12910,ar,1,44.0,0,Republican,European,English/Welsh,Republican & Independent,58000.0,Residential,107143.0,0,357780
12911,oh,1,50.0,0,Democratic,European,German,Democratic,7000.0,Apartment,216496.0,0,166965
12912,in,0,24.0,0,Non-Partisan,European,English/Welsh,Independent,62834.0,Apartment,97701.0,0,168698
12913,tx,1,40.0,1,Republican,European,English/Welsh,Republican,69548.0,Residential,137500.0,0,374010
12914,tx,1,54.0,0,Republican,European,Italian,Republican,133000.0,Residential,297099.0,0,372211
12915,oh,1,69.0,0,Republican,European,Greek,Republican,62000.0,Residential,265144.0,1,315350
12916,ca,1,71.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,46000.0,Apartment,353437.0,0,216990
12917,md,1,61.0,1,Democratic,European,Irish,Democratic,191000.0,Residential,641780.0,0,16550
12918,il,0,33.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,114000.0,Triplex,267403.0,1,181024
12919,ms,1,38.0,1,Republican,,,Republican,115000.0,Residential,162808.0,0,305679
12920,fl,1,29.0,0,Non-Partisan,Likely African-American,African or Af-Am Self Reported,Democratic & Independent,,Apartment,,0,152429
12921,ga,1,50.0,0,Republican,European,English/Welsh,Republican,83000.0,Residential,168749.0,1,282959
12922,fl,0,56.0,0,Non-Partisan,European,English/Welsh,Independent,62000.0,Residential,297859.0,0,293275
12923,ca,1,78.0,0,Democratic,European,English/Welsh,Democratic,120000.0,Residential,637713.0,0,392223
12924,al,1,50.0,1,Republican,European,English/Welsh,Republican,66000.0,Residential,158084.0,1,297424
12925,wi,1,,1,Democratic,European,German,Democratic,81000.0,Residential,208856.0,0,333423
12926,ca,0,22.0,1,Unknown,East and South Asian,Indian/Hindu,Independent,9000.0,Apartment,249999.0,0,215846
12927,ny,1,36.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,104582.0,Residential,267272.0,0,9753
12928,ar,1,72.0,0,Democratic,European,English/Welsh,Democratic,,Apartment,,0,187121
12929,pa,1,24.0,0,Republican,European,German,Republican,,Apartment,,0,134835
12930,nc,1,64.0,0,Democratic,European,English/Welsh,Democratic,76000.0,Apartment,187500.0,0,145413
12931,nc,1,73.0,0,Republican,European,English/Welsh,Republican,163000.0,Residential,361771.0,1,268689
12932,ny,1,71.0,1,Democratic,European,English/Welsh,Democratic,8000.0,Residential,86700.0,1,246970
12933,fl,1,23.0,1,Republican,European,English/Welsh,Democratic & Republican & Independent,151000.0,Residential,297329.0,0,287875
12934,tx,1,52.0,1,Democratic,European,English/Welsh,Democratic,104695.0,Unknown,220307.0,0,84198
12935,fl,1,55.0,0,Republican,European,English/Welsh,Republican & Independent,121000.0,Residential,399002.0,1,292323
12936,tn,1,21.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,24850.0,Apartment,240416.0,0,160334
12937,ca,1,51.0,1,Republican,European,English/Welsh,Republican & Independent,198000.0,Residential,829143.0,0,96181
12938,mn,1,35.0,1,Non-Partisan,European,English/Welsh,Independent,218000.0,Residential,406193.0,0,337673
12939,tn,1,52.0,1,Republican,European,Scots,Republican & Independent,250000.0,Residential,1026737.0,0,301764
12940,nj,0,20.0,0,Non-Partisan,European,English/Welsh,Independent,109000.0,Residential,176419.0,0,120910
12941,pa,0,22.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,48367.0,Residential,76999.0,0,15314
12942,tx,1,59.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,109000.0,Apartment,,0,194972
12943,tx,1,39.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,26000.0,Residential,30150.0,0,83415
12944,al,1,65.0,1,Republican,European,English/Welsh,Republican,31000.0,Apartment,104974.0,0,158865
12945,de,1,68.0,1,Democratic,European,English/Welsh,Democratic,62000.0,Residential,227785.0,1,257003
12946,ma,1,53.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,35000.0,Residential,55651.0,1,111436
12947,ky,1,48.0,0,Democratic,European,Scots,Democratic,59582.0,Unknown,232608.0,0,45893
12948,fl,0,67.0,1,Democratic,European,English/Welsh,Democratic,37000.0,Apartment,120983.0,0,158243
12949,va,1,81.0,0,Republican,European,English/Welsh,Republican,30000.0,Residential,97736.0,1,266498
12950,tx,0,37.0,1,Democratic,European,English/Welsh,Democratic,,Apartment,,0,189633
12951,nc,1,34.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic & Independent,97000.0,Apartment,362012.0,0,143406
12952,ca,1,50.0,1,Republican,European,German,Republican,104909.0,Residential,460788.0,1,103130
12953,hi,1,52.0,1,Republican,European,English/Welsh,Republican & Independent,250000.0,Residential,446343.0,0,405708
12954,tx,1,82.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,48815.0,Residential,138480.0,0,362942
12955,oh,1,27.0,1,Non-Partisan,East and South Asian,Chinese,Independent,76000.0,Residential,326363.0,0,316103
12956,fl,1,36.0,0,Republican,European,German,Republican & Independent,166000.0,Residential,339867.0,0,37191
12957,fl,1,71.0,1,Democratic,European,English/Welsh,Democratic,69077.0,Apartment,164042.0,0,157834
12958,tx,0,36.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,65386.0,Apartment,137500.0,0,191755
12959,wy,1,66.0,1,Democratic,European,English/Welsh,Democratic,59000.0,Residential,136849.0,0,88708
12960,il,1,54.0,1,Non-Partisan,East and South Asian,Korean,Independent,65000.0,Apartment,184864.0,0,178974
12961,al,1,58.0,1,Republican,European,Scots,Republican,133000.0,Residential,156071.0,1,298221
12962,ms,1,70.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,90850.0,Unknown,186749.0,0,44858
12963,wi,0,,0,Non-Partisan,European,Italian,Independent,129451.0,Apartment,396428.0,0,173508
12964,ky,1,60.0,0,Republican,European,English/Welsh,Republican,131000.0,Residential,250341.0,1,307876
12965,mi,0,36.0,0,Non-Partisan,Other,Arab,Independent,54786.0,Apartment,74820.0,0,169324
12966,mi,1,32.0,1,Republican,European,English/Welsh,Democratic & Republican,120000.0,Residential,279581.0,0,327083
12967,tx,0,26.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Republican,46428.0,Apartment,173749.0,0,193978
12968,mi,1,50.0,0,Independence,European,English/Welsh,Democratic & Republican & Independent,125000.0,Residential,241577.0,1,326327
12969,fl,1,54.0,0,Republican,European,English/Welsh,Republican,107000.0,Residential,293580.0,0,291928
12970,wa,1,40.0,1,Democratic,,,Democratic,90624.0,Apartment,226445.0,0,221460
12971,ca,1,66.0,1,Republican,European,French,Republican,170000.0,Residential,1135999.0,1,392085
12972,va,0,42.0,1,Democratic,European,Dutch (Netherlands),Democratic,250000.0,Residential,779807.0,0,15820
12973,ca,1,34.0,0,Republican,Hispanic and Portuguese,Hispanic,Democratic & Republican,97000.0,Apartment,524443.0,0,206871
12974,tx,0,22.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,80293.0,Unknown,197426.0,0,86421
12975,ok,1,77.0,1,Non-Partisan,European,Scots,Independent,163000.0,Residential,283763.0,1,359989
12976,wa,1,93.0,1,Democratic,European,English/Welsh,Democratic,48000.0,Mobil Home,162500.0,1,411120
12977,sc,0,38.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,25000.0,Residential,37500.0,0,26170
12978,ga,1,65.0,1,Democratic,European,English/Welsh,Democratic & Independent,36999.0,Apartment,217499.0,0,149054
12979,fl,1,23.0,1,Democratic,Other,Native American (self reported),Democratic,,Apartment,,0,151849
12980,la,1,24.0,1,Non-Partisan,,,Democratic & Independent,100000.0,Residential,164870.0,0,73204
12981,ny,1,47.0,0,Republican,European,Polish,Republican,56000.0,Apartment,216703.0,0,132983
12982,il,0,72.0,0,Non-Partisan,European,Polish,Independent,27000.0,Apartment,467648.0,0,182279
12983,nm,0,25.0,0,Democratic,European,English/Welsh,Democratic,46843.0,Residential,87500.0,0,93794
12984,mi,1,72.0,0,Non-Partisan,European,French,Independent,99313.0,Apartment,168749.0,0,171923
12985,ri,0,60.0,1,Democratic,,,Democratic,107000.0,Residential,304956.0,0,228109
12986,mi,1,60.0,1,Democratic,European,Scots,Democratic & Republican,16000.0,Residential,237883.0,1,323740
12987,wa,1,88.0,1,Democratic,,,Democratic,64525.0,Residential,137500.0,1,409987
12988,tx,1,28.0,0,Republican,European,German,Republican,58000.0,Residential,87500.0,0,374137
12989,fl,1,44.0,0,Democratic,European,English/Welsh,Democratic,132000.0,Residential,242651.0,0,291571
12990,ga,1,32.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,87574.0,Unknown,271153.0,0,29830
12991,ny,1,23.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,42499.0,Unknown,301790.0,0,8383
12992,fl,0,71.0,0,Republican,European,English/Welsh,Republican,73306.0,Residential,162500.0,0,285489
12993,fl,1,36.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,70000.0,Apartment,223558.0,0,154461
12994,ca,1,52.0,0,Non-Partisan,European,English/Welsh,Independent,,Apartment,,0,203670
12995,pa,1,35.0,0,Republican,European,English/Welsh,Republican,99393.0,Residential,230309.0,0,12751
12996,nm,0,23.0,1,Non-Partisan,European,Scots,Independent,,Apartment,162500.0,0,200935
12997,fl,1,23.0,0,Republican,European,French,Democratic & Republican & Independent,146000.0,Residential,1201989.0,0,291886
12998,co,1,22.0,0,Non-Partisan,European,German,Democratic & Independent,92000.0,Residential,459541.0,0,375838
12999,wi,1,70.0,1,Republican,European,English/Welsh,Republican,53000.0,Residential,380335.0,1,332761
13000,oh,1,52.0,0,Non-Partisan,European,Austrian,Independent,91000.0,Residential,279059.0,1,309253
13001,pa,1,24.0,1,Democratic,,,Democratic,72000.0,Residential,548956.0,0,255562
13002,ct,1,81.0,1,Democratic,European,English/Welsh,Democratic,170521.0,Apartment,337588.0,1,116803
13003,tn,1,60.0,1,Democratic,European,English/Welsh,Democratic,102000.0,Apartment,135849.0,0,161476
13004,nc,1,22.0,1,Non-Partisan,,,Democratic & Independent,218000.0,Residential,366279.0,0,269812
13005,il,1,67.0,1,Republican,European,German,Republican,30000.0,Apartment,222950.0,0,178968
13006,ct,1,57.0,1,Non-Partisan,,,Independent,131000.0,Residential,246403.0,1,231664
13007,ky,1,51.0,0,Democratic,European,English/Welsh,Democratic,131032.0,Residential,259042.0,0,45716
13008,ca,1,63.0,0,Republican,European,English/Welsh,Democratic & Republican & Independent,250000.0,Residential,1276907.0,0,401376
13009,md,1,76.0,1,Republican,European,Irish,Republican,32000.0,Residential,259568.0,1,262119
13010,pa,0,80.0,1,Republican,European,German,Republican,211000.0,Residential,311923.0,1,248590
13011,nj,1,72.0,1,Democratic,European,English/Welsh,Democratic,41000.0,Residential,211484.0,0,236433
13012,ga,1,51.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,12000.0,Residential,44763.0,0,281025
13013,pa,1,73.0,1,Republican,European,Irish,Republican,122000.0,Residential,441175.0,0,255798
13014,nd,1,,1,Democratic,European,English/Welsh,Democratic,,Unknown,,0,63950
13015,il,0,31.0,1,Non-Partisan,European,English/Welsh,Independent,174000.0,Residential,583022.0,0,341754
13016,pa,0,36.0,0,Libertarian,European,German,Independent,99193.0,Unknown,212500.0,0,252686
13017,ms,0,,0,Non-Partisan,European,English/Welsh,Independent,52952.0,Apartment,72117.0,0,162172
13018,fl,1,72.0,0,Republican,European,English/Welsh,Republican & Independent,180000.0,Residential,384843.0,0,289138
13019,fl,1,53.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,110000.0,Apartment,278345.0,0,155461
13020,fl,1,55.0,0,Republican,European,English/Welsh,Republican,86000.0,Residential,546923.0,1,296702
13021,ms,0,,0,Non-Partisan,European,English/Welsh,Independent,40000.0,Residential,84483.0,0,305262
13022,ny,1,40.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,60000.0,Apartment,737499.0,0,127481
13023,nm,1,22.0,1,Democratic,European,English/Welsh,Democratic,,Unknown,,0,93049
13024,ar,1,72.0,0,Republican,European,Swedish,Republican,39000.0,Residential,162500.0,1,357643
13025,ks,1,56.0,0,Republican,European,English/Welsh,Republican,161000.0,Residential,212500.0,0,352514
13026,mi,1,69.0,0,Republican,European,German,Republican,107000.0,Residential,236536.0,0,328486
13027,tx,0,55.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,55000.0,Apartment,100567.0,1,194519
13028,oh,1,30.0,0,Non-Partisan,European,English/Welsh,Independent,70000.0,Duplex,62500.0,1,317654
13029,tx,0,30.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,64632.0,Apartment,152044.0,0,190174
13030,ky,1,62.0,1,Democratic,European,English/Welsh,Democratic,18000.0,Residential,214313.0,1,308690
13031,mi,1,68.0,1,Republican,Hispanic and Portuguese,Hispanic,Democratic & Republican & Independent,151000.0,Residential,189558.0,0,323349
13032,ky,1,67.0,0,Registered Independent,European,English/Welsh,Independent,37000.0,Triplex,164642.0,0,163454
13033,nj,1,46.0,1,Democratic,East and South Asian,Indian/Hindu,Democratic & Independent,112000.0,Residential,214840.0,0,236211
13034,ca,0,62.0,0,Republican,European,English/Welsh,Democratic & Republican & Independent,118000.0,Residential,421627.0,0,392076
13035,fl,1,26.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,66537.0,Unknown,223749.0,0,35971
13036,mt,1,71.0,0,Republican,European,English/Welsh,Republican,17000.0,Residential,112500.0,0,64588
13037,az,1,77.0,0,Registered Independent,European,English/Welsh,Independent,82000.0,Residential,527004.0,0,382507
13038,mi,1,70.0,1,Republican,European,English/Welsh,Republican,63151.0,Residential,155189.0,1,326800
13039,sc,1,74.0,1,Republican,European,Irish,Republican,41000.0,Residential,187774.0,0,275379
13040,ca,1,75.0,1,Democratic,East and South Asian,Chinese,Democratic,105105.0,Apartment,375000.0,0,205487
13041,al,0,87.0,0,Republican,Likely African-American,African or Af-Am Self Reported,Republican,19000.0,Residential,80449.0,0,40111
13042,tn,1,22.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,90709.0,Unknown,188845.0,0,42496
13043,al,0,33.0,0,Republican,European,English/Welsh,Republican,36000.0,Residential,138454.0,0,299655
13044,ny,1,62.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,69687.0,Apartment,172499.0,0,127149
13045,tx,1,20.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,98000.0,Residential,194256.0,0,362275
13046,tx,0,24.0,1,Republican,European,Italian,Republican,132000.0,Residential,217414.0,0,80279
13047,ct,1,51.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,59000.0,Residential,126699.0,0,231878
13048,nc,1,31.0,0,Republican,European,Polish,Republican,163000.0,Residential,249774.0,0,25817
13049,az,1,58.0,1,Republican,European,German,Republican,69202.0,Residential,309544.0,0,92861
13050,tx,1,37.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,92000.0,Residential,247221.0,0,367443
13051,ms,0,54.0,1,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,36888.0,Apartment,79118.0,0,161752
13052,fl,1,70.0,1,Democratic,European,Scots,Democratic & Republican,52499.0,Apartment,212372.0,0,152146
13053,ma,0,30.0,0,Democratic,East and South Asian,Chinese,Democratic,111000.0,Residential,299353.0,0,224921
13054,tx,1,22.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Republican,104000.0,Residential,206350.0,0,365815
13055,ca,1,61.0,1,Democratic,European,English/Welsh,Democratic & Independent,120000.0,Residential,501058.0,0,104078
13056,ca,1,38.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,43000.0,Residential,527856.0,0,99070
13057,fl,1,74.0,1,Republican,European,English/Welsh,Republican,42000.0,Residential,208703.0,0,285368
13058,ca,1,61.0,1,Republican,European,English/Welsh,Republican,78000.0,Residential,167093.0,1,397302
13059,tn,1,41.0,1,Republican,European,English/Welsh,Republican,74000.0,Residential,281500.0,0,301082
13060,fl,0,32.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,42756.0,Apartment,125360.0,0,157242
13061,nj,1,72.0,0,Non-Partisan,European,Italian,Democratic & Independent,179000.0,Residential,682267.0,1,235166
13062,mo,0,40.0,1,Republican,European,Scots,Republican,52000.0,Residential,120044.0,0,349818
13063,nc,1,75.0,1,Non-Partisan,European,English/Welsh,Independent,27000.0,Residential,75477.0,0,25104
13064,mn,0,37.0,1,Non-Partisan,European,Dutch (Netherlands),Independent,78592.0,Unknown,226503.0,0,62191
13065,fl,1,83.0,1,Republican,European,English/Welsh,Republican & Independent,45000.0,Residential,294578.0,1,294927
13066,ca,1,54.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,97000.0,Residential,344572.0,0,398273
13067,wa,1,24.0,1,Democratic,,,Democratic,57856.0,Residential,262500.0,0,110183
13068,pa,0,35.0,0,Libertarian,European,English/Welsh,Independent,100000.0,Apartment,238925.0,0,134850
13069,sd,1,32.0,0,Non-Partisan,European,English/Welsh,Independent,118000.0,Residential,279582.0,0,339662
13070,mi,0,45.0,0,Democratic,European,German,Democratic,85000.0,Residential,147574.0,1,323080
13071,ny,0,54.0,0,Republican,European,English/Welsh,Republican,57000.0,Residential,180707.0,0,245181
13072,wa,1,57.0,0,Democratic,European,Irish,Democratic,147000.0,Apartment,791874.0,0,221565
13073,az,0,31.0,0,Republican,,,Republican,54746.0,Unknown,136032.0,0,92689
13074,de,1,50.0,0,Republican,European,French,Republican,137000.0,Residential,436566.0,0,257266
13075,mi,0,41.0,0,Democratic,European,French,Democratic & Republican,91000.0,Residential,224458.0,0,57967
13076,ca,1,65.0,0,Republican,European,Italian,Republican,250000.0,Apartment,1025524.0,0,214010
13077,ma,0,35.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,11000.0,Duplex,195615.0,0,112464
13078,wi,1,,0,Democratic,European,Belgian,Democratic,10000.0,Apartment,230580.0,0,175708
13079,tx,1,57.0,1,Republican,European,German,Republican,102000.0,Residential,182181.0,0,374145
13080,il,1,78.0,1,Republican,European,English/Welsh,Republican,119000.0,Residential,330164.0,1,347720
13081,ca,1,24.0,0,Non-Partisan,East and South Asian,Korean,Independent,74069.0,Unknown,507358.0,0,97039
13082,co,1,61.0,1,Non-Partisan,European,English/Welsh,Independent,40157.0,Residential,87500.0,0,378406
13083,fl,1,20.0,1,Republican,Hispanic and Portuguese,Portuguese,Democratic & Republican,73000.0,Triplex,245343.0,0,154150
13084,ma,0,53.0,1,Democratic,European,English/Welsh,Democratic & Independent,145000.0,Duplex,720756.0,0,1067
13085,nj,1,31.0,1,Non-Partisan,,,Independent,166000.0,Residential,307009.0,0,238466
13086,mo,1,31.0,0,Republican,European,Irish,Republican,152400.0,Residential,352789.0,0,70309
13087,ny,1,51.0,1,Democratic,European,Dutch (Netherlands),Democratic,93124.0,Residential,315768.0,0,8924
13088,tx,0,27.0,0,Non-Partisan,European,English/Welsh,Independent,52093.0,Apartment,167749.0,0,188123
13089,az,0,30.0,0,Republican,European,Irish,Republican,64967.0,Apartment,184001.0,0,199451
13090,oh,1,44.0,0,Republican,European,Italian,Republican,78000.0,Residential,204523.0,0,311964
13091,wi,1,44.0,1,Republican,European,English/Welsh,Republican,182000.0,Residential,224894.0,0,331489
13092,pa,1,49.0,0,Republican,European,English/Welsh,Republican,145000.0,Residential,284505.0,0,251688
13093,tn,1,51.0,0,Republican,European,Irish,Republican,78552.0,Apartment,268399.0,0,160165
13094,ny,1,67.0,0,Democratic,European,English/Welsh,Democratic,225000.0,Residential,436129.0,0,243686
13095,ga,1,68.0,1,Republican,East and South Asian,Indian/Hindu,Republican,121276.0,Residential,425000.0,0,278825
13096,nc,1,59.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,88000.0,Residential,188398.0,0,269721
13097,co,1,34.0,0,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,137000.0,Residential,244999.0,0,375947
13098,nj,1,27.0,0,Non-Partisan,European,English/Welsh,Democratic & Independent,123000.0,Residential,543131.0,0,237611
13099,fl,1,24.0,1,Non-Partisan,European,English/Welsh,Republican & Independent,106423.0,Apartment,395537.0,0,152967
13100,ny,1,77.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican,107499.0,Apartment,237500.0,0,122764
13101,nm,1,71.0,0,Democratic,,,Democratic & Republican & Independent,66000.0,Residential,212500.0,1,385683
13102,nh,1,,1,Democratic,European,English/Welsh,Democratic,,Apartment,,0,115083
13103,oh,1,68.0,1,Republican,European,English/Welsh,Republican,108000.0,Residential,227152.0,0,316359
13104,ok,1,50.0,0,Non-Partisan,European,English/Welsh,Democratic & Independent,82044.0,Unknown,142021.0,0,77170
13105,sc,1,30.0,0,Non-Partisan,European,English/Welsh,Independent,78000.0,Residential,117737.0,0,26705
13106,wi,1,,0,Non-Partisan,European,English/Welsh,Independent,51666.0,Unknown,120360.0,0,61659
13107,tn,1,34.0,0,Republican,European,English/Welsh,Republican,87000.0,Residential,33709.0,1,304583
13108,co,1,35.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,88460.0,Unknown,409193.0,0,88168
13109,mo,1,37.0,0,Republican,European,English/Welsh,Republican,51999.0,Residential,138215.0,0,70108
13110,co,1,27.0,0,Democratic,European,Austrian,Democratic,154999.0,Residential,381314.0,0,87474
13111,ny,1,30.0,0,Republican,European,English/Welsh,Democratic & Republican,109000.0,Residential,304773.0,0,244053
13112,al,1,69.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,51562.0,Residential,67946.0,0,298390
13113,mi,1,21.0,1,Democratic,European,English/Welsh,Democratic,130000.0,Residential,154309.0,0,57802
13114,nj,1,28.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,63000.0,Residential,311142.0,0,238078
13115,co,1,23.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,86000.0,Apartment,446613.0,0,195894
13116,ny,1,31.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,96874.0,Apartment,456764.0,0,128943
13117,sc,1,81.0,0,Republican,European,English/Welsh,Republican,53000.0,Residential,291704.0,1,275103
13118,tx,1,50.0,1,Republican,,,Republican,250000.0,Residential,476853.0,0,373040
13119,vt,1,66.0,1,Non-Partisan,,,Independent,,Unknown,,0,3033
13120,il,1,29.0,0,Democratic,European,French,Democratic & Independent,88000.0,Apartment,227032.0,0,179469
13121,la,1,55.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,41562.0,Apartment,96312.0,0,185685
13122,ca,1,66.0,1,Democratic,European,Italian,Democratic,72000.0,Residential,665564.0,1,397871
13123,tx,1,20.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,63000.0,Residential,148740.0,0,364647
13124,ny,0,59.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,139000.0,Residential,679969.0,0,241837
13125,mi,1,61.0,1,Non-Partisan,European,English/Welsh,Independent,220000.0,Residential,280173.0,0,323318
13126,tx,0,41.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,99000.0,Residential,231700.0,0,361914
13127,fl,0,63.0,0,Republican,European,English/Welsh,Democratic & Republican,41399.0,Apartment,119178.0,0,156808
13128,nd,1,73.0,0,Republican,European,Swedish,Republican,69000.0,Residential,112500.0,0,64140
13129,mt,1,59.0,1,Republican,European,French,Republican,82000.0,Residential,162500.0,0,340659
13130,il,1,57.0,0,Republican,European,Austrian,Republican & Independent,99000.0,Residential,165994.0,1,347818
13131,ca,1,53.0,0,Non-Partisan,East and South Asian,Chinese,Independent,196000.0,Residential,1041564.0,0,393178
13132,fl,1,46.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican,80976.0,Apartment,280624.0,0,153165
13133,wi,0,,1,Non-Partisan,European,German,Independent,62343.0,Apartment,187500.0,0,174316
13134,nj,1,51.0,1,Democratic,European,Italian,Democratic,11000.0,Residential,237500.0,0,236860
13135,ca,1,50.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,67260.0,Unknown,223408.0,0,104486
13136,ga,1,50.0,0,Non-Partisan,,,Independent,,Unknown,,0,28640
13137,co,1,69.0,1,Republican,,,Republican,95000.0,Residential,342913.0,0,377020
13138,md,0,37.0,1,Democratic,European,English/Welsh,Democratic,74000.0,Residential,288372.0,0,261504
13139,ca,0,61.0,0,Republican,Hispanic and Portuguese,Hispanic,Republican,36999.0,Apartment,143749.0,0,201817
13140,tx,1,35.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,43000.0,Residential,,0,84453
13141,mi,1,60.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,57000.0,Residential,71570.0,0,324844
13142,fl,1,38.0,1,Republican,Likely African-American,African or Af-Am Self Reported,Republican,72000.0,Residential,244504.0,0,291373
13143,nj,1,19.0,0,Non-Partisan,European,German,Republican & Independent,110000.0,Residential,210595.0,0,236643
13144,fl,0,50.0,1,Non-Partisan,European,Irish,Independent,38379.0,Apartment,80499.0,0,156647
13145,va,1,46.0,1,Democratic,European,English/Welsh,Democratic,200000.0,Residential,745965.0,0,257880
13146,tx,1,54.0,1,Republican,European,English/Welsh,Republican,149000.0,Residential,368373.0,0,364287
13147,mo,1,44.0,0,Democratic,East and South Asian,Unknown Asian,Democratic,174000.0,Residential,719085.0,0,348849
13148,ny,0,81.0,1,Republican,European,English/Welsh,Republican,110000.0,Residential,219883.0,1,246415
13149,md,1,71.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,63481.0,Residential,167749.0,0,259799
13150,ny,1,31.0,0,Democratic,European,French,Democratic,208000.0,Residential,284124.0,1,246293
13151,tx,1,93.0,1,Republican,European,English/Welsh,Republican,20000.0,Residential,287500.0,0,363760
13152,va,0,54.0,1,Republican,European,Hungarian,Republican,98000.0,Residential,310191.0,0,265955
13153,fl,1,43.0,0,Republican,European,German,Republican,70000.0,Residential,180689.0,0,31717
13154,ky,1,46.0,0,Republican,European,English/Welsh,Republican & Independent,106000.0,Residential,342552.0,1,308420
13155,ma,1,59.0,1,Non-Partisan,European,English/Welsh,Independent,126323.0,Condominium,455837.0,1,224350
13156,pa,1,57.0,0,Democratic,European,German,Democratic,241000.0,Residential,287559.0,1,255994
13157,oh,1,69.0,0,Republican,European,English/Welsh,Republican,90000.0,Residential,207288.0,1,313346
13158,ut,1,53.0,0,Democratic,European,English/Welsh,Democratic & Republican,41000.0,Residential,339691.0,0,380016
13159,ky,1,56.0,0,Republican,European,English/Welsh,Democratic & Republican,132000.0,Residential,301545.0,0,306342
13160,tx,0,34.0,0,Non-Partisan,European,Irish,Independent,83365.0,Unknown,197212.0,0,82258
13161,wa,1,78.0,0,Republican,European,Scots,Republican,250000.0,Condominium,625301.0,1,409985
13162,ny,1,37.0,1,Non-Partisan,European,Italian,Independent,169000.0,Residential,710454.0,0,246971
13163,al,0,29.0,1,Republican,European,English/Welsh,Republican,73000.0,Residential,244083.0,0,298793
