,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation,row_index
11490,il,1,77.0,0,Democratic,European,English/Welsh,Democratic,52000.0,Residential,242708.0,0,345530
11491,tx,1,47.0,0,Republican,European,English/Welsh,Republican,60000.0,Residential,112500.0,0,364977
11492,ok,1,56.0,1,Republican,European,English/Welsh,Republican,101310.0,Unknown,87500.0,0,359827
11493,pa,1,20.0,1,Registered Independent,,,Democratic & Independent,250000.0,Residential,229508.0,0,255171
11494,ut,1,71.0,0,Republican,European,English/Welsh,Republican & Independent,71000.0,Residential,486363.0,0,381076
11495,tn,0,19.0,1,Non-Partisan,,,Republican & Independent,135000.0,Residential,270043.0,0,303089
11496,mn,0,27.0,1,Non-Partisan,European,German,Independent,78425.0,Apartment,216470.0,0,176725
11497,tx,1,48.0,0,Republican,Likely African-American,Likely Af-Am (Modeled),Republican,87000.0,Residential,191612.0,0,362520
11498,ca,1,45.0,0,American Independent,Hispanic and Portuguese,Hispanic,Independent,81841.0,Apartment,424999.0,0,205200
11499,il,1,55.0,1,Democratic,European,English/Welsh,Democratic,134000.0,Residential,155161.0,0,347441
11500,fl,0,51.0,0,Republican,European,Scots,Republican,13000.0,Residential,223516.0,0,31896
11501,az,0,46.0,0,Libertarian,Hispanic and Portuguese,Hispanic,Republican & Independent,130552.0,Apartment,414999.0,0,198801
11502,va,1,30.0,1,Democratic,European,French,Democratic,77291.0,Residential,243449.0,0,18531
11503,md,1,47.0,1,Democratic,European,Irish,Democratic,119113.0,Unknown,339200.0,0,17365
11504,md,1,49.0,1,Democratic,East and South Asian,Korean,Democratic,121000.0,Residential,366510.0,0,261378
11505,mi,0,28.0,1,Democratic,European,Scots,Democratic & Republican,46249.0,Residential,238863.0,0,55850
11506,ca,1,82.0,0,Republican,European,German,Republican,104000.0,Residential,503887.0,1,404929
11507,md,1,,0,Democratic,European,English/Welsh,Democratic,154000.0,Apartment,292764.0,0,139778
11508,nh,1,67.0,1,Democratic,European,English/Welsh,Democratic,108749.0,Unknown,280108.0,0,1851
11509,tx,1,87.0,1,Democratic,European,English/Welsh,Democratic & Republican,40000.0,Residential,152924.0,0,79116
11510,or,1,27.0,0,Non-Partisan,,,Independent,139235.0,Apartment,427570.0,0,218800
11511,ca,1,50.0,0,Democratic,European,Scots,Democratic,226000.0,Residential,1740211.0,0,103344
11512,fl,1,28.0,1,Democratic,European,English/Welsh,Democratic,75363.0,Unknown,169501.0,0,36410
11513,ca,0,19.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,83519.0,Residential,303425.0,0,104200
11514,fl,1,37.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,88000.0,Residential,271828.0,0,292593
11515,az,0,58.0,1,Registered Independent,European,Irish,Independent,41000.0,Triplex,244846.0,0,199376
11516,mo,1,79.0,0,Republican,European,Irish,Republican,39000.0,Residential,190845.0,1,352470
11517,ca,0,35.0,1,Other,European,Italian,Independent,221000.0,Residential,292826.0,1,396257
11518,oh,1,56.0,0,Democratic,European,English/Welsh,Democratic & Republican,69000.0,Residential,203803.0,1,312463
11519,wa,1,61.0,0,Democratic,European,English/Welsh,Democratic,41000.0,Apartment,,0,221320
11520,wa,1,40.0,1,Democratic,European,English/Welsh,Democratic,107726.0,Residential,427797.0,0,108845
11521,mo,1,74.0,0,Republican,European,English/Welsh,Republican,187000.0,Residential,663242.0,0,351940
11522,ma,0,51.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,82511.0,Apartment,325000.0,0,111965
11523,nj,1,55.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,39166.0,Apartment,163749.0,0,118503
11524,ca,0,51.0,1,Democratic,East and South Asian,Chinese,Democratic,73000.0,Residential,202448.0,0,105202
11525,ca,1,63.0,1,Democratic,East and South Asian,Indian/Hindu,Democratic & Independent,224000.0,Residential,1967819.0,1,400881
11526,il,1,59.0,0,Non-Partisan,East and South Asian,Indian/Hindu,Independent,71000.0,Residential,207339.0,1,342179
11527,nj,1,38.0,0,Democratic,East and South Asian,Indian/Hindu,Democratic,250000.0,Residential,1012440.0,0,237519
11528,wa,1,34.0,1,Democratic,East and South Asian,Vietnamese,Democratic,146000.0,Apartment,677859.0,0,221181
11529,fl,1,77.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,52307.0,Residential,132084.0,0,35912
11530,wv,1,66.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,68366.0,Unknown,76518.0,0,21365
11531,nv,1,29.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,32499.0,Apartment,85624.0,0,202285
11532,nc,1,52.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,42758.0,Apartment,66070.0,0,145161
11533,il,1,63.0,1,Republican,European,Swedish,Republican,6000.0,Residential,121725.0,0,348268
11534,pa,1,53.0,0,Republican,European,English/Welsh,Republican,66000.0,Residential,156709.0,1,252140
11535,pa,1,60.0,0,Democratic,European,Irish,Democratic,68000.0,Residential,250369.0,0,253172
11536,oh,1,92.0,1,Democratic,European,Scots,Democratic,70327.0,Residential,87500.0,1,309820
11537,ca,0,75.0,1,American Independent,European,English/Welsh,Republican & Independent,88000.0,Residential,309049.0,0,397414
11538,in,1,75.0,0,Republican,European,English/Welsh,Republican,36000.0,Residential,134892.0,1,321472
11539,ca,1,40.0,0,Republican,European,English/Welsh,Republican & Independent,61000.0,Residential,527052.0,0,394250
11540,tx,1,38.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,75188.0,Apartment,171134.0,0,193762
11541,mi,1,30.0,1,Republican,European,English/Welsh,Republican,67499.0,Residential,131677.0,0,326655
11542,fl,1,24.0,1,Non-Partisan,European,English/Welsh,Republican & Independent,12000.0,Residential,202559.0,0,296056
11543,ca,1,21.0,1,Republican,European,Irish,Republican,202000.0,Residential,310585.0,0,104763
11544,il,1,22.0,1,Non-Partisan,European,English/Welsh,Independent,6000.0,Residential,87789.0,0,67410
11545,nc,1,65.0,1,Democratic,European,English/Welsh,Democratic & Independent,250000.0,Residential,192004.0,1,272026
11546,il,1,30.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Independent,63749.0,Apartment,263332.0,0,180946
11547,ca,1,22.0,0,Republican,European,English/Welsh,Republican,48863.0,Apartment,226658.0,0,216967
11548,va,1,34.0,1,Democratic,European,English/Welsh,Democratic,121000.0,Residential,503436.0,0,263351
11549,id,1,56.0,1,Non-Partisan,,,Independent,117000.0,Residential,137500.0,1,379744
11550,mn,1,78.0,1,Republican,European,English/Welsh,Republican,94000.0,Residential,496251.0,1,337023
11551,nj,1,34.0,0,Non-Partisan,European,German,Independent,194000.0,Residential,250525.0,0,236915
11552,co,1,42.0,1,Democratic,European,German,Democratic & Republican & Independent,250000.0,Residential,736202.0,0,375976
11553,ct,1,28.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,158000.0,Apartment,242608.0,0,116115
11554,ca,1,71.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,104486.0,Apartment,531606.0,0,206403
11555,ia,1,51.0,0,Republican,European,English/Welsh,Republican,110000.0,Residential,189022.0,0,58493
11556,ca,1,40.0,0,Republican,,,Republican,101379.0,Residential,410268.0,0,103028
11557,md,1,35.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,73541.0,Unknown,325000.0,0,17416
11558,ny,1,39.0,1,Non-Partisan,European,English/Welsh,Independent,162000.0,Apartment,322044.0,0,131091
11559,pa,1,67.0,0,Democratic,,,Democratic,125000.0,Residential,289629.0,1,255353
11560,al,1,22.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,139000.0,Residential,282278.0,0,39855
11561,mi,0,65.0,1,Republican,European,Polish,Republican,79000.0,Residential,154475.0,0,327176
11562,wi,1,69.0,1,Republican,European,English/Welsh,Republican,97000.0,Residential,271483.0,0,332445
11563,md,1,33.0,0,Republican,European,English/Welsh,Republican,70525.0,Residential,195738.0,0,17405
11564,wi,1,71.0,0,Non-Partisan,European,English/Welsh,Independent,13000.0,Residential,127554.0,1,334303
11565,ca,1,33.0,0,Democratic,,,Democratic,31000.0,Apartment,1100000.0,0,212020
11566,fl,0,33.0,1,Republican,European,Scots,Republican,73513.0,Unknown,209149.0,0,38146
11567,ma,1,39.0,0,Non-Partisan,European,Dutch (Netherlands),Independent,250000.0,Residential,655464.0,0,225826
11568,pa,1,72.0,0,Democratic,European,English/Welsh,Democratic,43000.0,Residential,120282.0,1,250938
11569,ga,0,36.0,0,Non-Partisan,Likely African-American,African or Af-Am Self Reported,Independent,64000.0,Residential,247805.0,0,281178
11570,tx,0,36.0,0,Republican,Likely African-American,Likely Af-Am (Modeled),Republican,53522.0,Apartment,112500.0,0,189979
11571,tx,1,23.0,1,Republican,European,English/Welsh,Republican,188000.0,Residential,459833.0,0,363346
11572,ny,0,30.0,1,Democratic,European,Italian,Democratic,190000.0,Residential,693076.0,1,241473
11573,ca,1,31.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,227000.0,Residential,554351.0,0,389720
11574,wa,0,40.0,0,Unknown,European,English/Welsh,Independent,70000.0,Residential,,0,110585
11575,ia,1,62.0,1,Democratic,European,German,Democratic,50000.0,Residential,74826.0,1,331220
11576,ca,1,28.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,109092.0,Unknown,373069.0,0,105938
11577,mn,1,66.0,1,Republican,European,English/Welsh,Republican,125000.0,Residential,225432.0,0,338434
11578,ut,1,56.0,1,Republican,European,English/Welsh,Republican,64000.0,Residential,293698.0,1,381242
11579,ny,0,39.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,93151.0,Apartment,356522.0,0,126760
11580,pa,1,54.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,54000.0,Residential,126672.0,1,248380
11581,oh,1,38.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,67000.0,Residential,142672.0,0,314855
11582,ca,0,44.0,1,Non-Partisan,East and South Asian,Chinese,Independent,212000.0,Residential,1714731.0,0,397228
11583,il,0,55.0,0,Non-Partisan,European,Czech,Independent,79064.0,Unknown,212500.0,0,346849
11584,co,1,72.0,0,Republican,European,English/Welsh,Republican,59266.0,Unknown,119533.0,0,88018
11585,fl,1,67.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,42000.0,Residential,229534.0,0,287819
11586,az,1,79.0,0,Democratic,European,Scots,Democratic,60000.0,Residential,274774.0,0,382011
11587,oh,1,55.0,1,Republican,European,English/Welsh,Republican,131000.0,Residential,140168.0,1,309361
11588,pa,1,45.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,197000.0,Residential,581892.0,0,255310
11589,nc,1,63.0,0,Republican,European,English/Welsh,Republican,72540.0,Residential,137500.0,0,22359
11590,ny,0,85.0,1,Republican,European,Italian,Republican,7000.0,Apartment,151723.0,0,132183
11591,md,1,25.0,1,Democratic,Other,Ukrainian,Democratic & Republican,250000.0,Residential,581059.0,0,262195
11592,il,1,26.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,26249.0,Apartment,121764.0,0,180742
11593,tn,1,28.0,0,Republican,European,English/Welsh,Republican,185000.0,Residential,382222.0,0,303896
11594,ca,0,49.0,1,Republican,East and South Asian,Korean,Democratic & Republican,162000.0,Residential,828803.0,0,388845
11595,ma,1,55.0,0,Non-Partisan,European,English/Welsh,Independent,142000.0,Residential,385864.0,1,226830
11596,pa,1,21.0,0,Republican,,,Democratic & Republican,250000.0,Residential,427973.0,0,248780
11597,nh,1,62.0,0,Republican,European,Irish,Republican,,Unknown,,0,2328
11598,mi,1,78.0,0,Democratic,European,Scots,Democratic,124000.0,Residential,200279.0,1,326827
11599,ga,1,51.0,0,Non-Partisan,European,Scots,Independent,70000.0,Residential,331400.0,0,282888
11600,va,1,35.0,0,Republican,European,English/Welsh,Republican,142000.0,Residential,315171.0,0,264965
11601,ny,1,74.0,1,Democratic,,,Democratic & Independent,48873.0,Apartment,73437.0,0,132476
11602,ca,1,24.0,0,Republican,European,English/Welsh,Republican,44000.0,Apartment,411014.0,0,216976
11603,ca,1,38.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,33000.0,Apartment,230881.0,0,203544
11604,in,1,43.0,1,Non-Partisan,European,German,Democratic & Independent,85246.0,Residential,202414.0,0,52050
11605,oh,1,22.0,0,Republican,European,English/Welsh,Republican,84000.0,Apartment,256383.0,0,166800
11606,ca,1,31.0,0,Non-Partisan,European,Italian,Independent,174000.0,Residential,739576.0,0,401780
11607,nj,0,26.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,70537.0,Apartment,180713.0,0,118188
11608,il,1,23.0,1,Republican,,,Republican & Independent,68000.0,Residential,274129.0,0,65025
11609,ny,0,51.0,0,Non-Partisan,European,English/Welsh,Independent,27000.0,Residential,48518.0,1,245128
11610,ny,1,73.0,0,Republican,East and South Asian,Chinese,Republican,194000.0,Residential,1336655.0,0,240615
11611,mo,1,31.0,0,Non-Partisan,European,English/Welsh,Independent,91238.0,Unknown,218477.0,0,69549
11612,nv,1,85.0,1,Democratic,European,English/Welsh,Democratic,138000.0,Residential,365604.0,1,387280
11613,ks,1,68.0,0,Republican,,,Democratic & Republican,53000.0,Residential,87500.0,1,353789
11614,mi,1,32.0,1,Democratic,European,English/Welsh,Democratic,34000.0,Residential,271368.0,0,328984
11615,tx,1,67.0,0,Republican,European,Irish,Republican,70000.0,Residential,162500.0,0,80692
11616,la,1,38.0,1,Republican,European,French,Republican,62000.0,Residential,283573.0,0,354924
11617,ca,1,52.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,91000.0,Residential,624611.0,0,396883
11618,nj,1,21.0,1,Democratic,European,German,Democratic,151249.0,Residential,511411.0,0,5024
11619,tx,0,81.0,1,Non-Partisan,Other,Arab,Independent,43000.0,Residential,410694.0,1,366117
11620,ca,1,23.0,0,Democratic,European,English/Welsh,Democratic,98749.0,Unknown,648143.0,0,95606
11621,nc,1,79.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,97000.0,Residential,222058.0,0,272858
11622,tn,1,54.0,1,Non-Partisan,,,Independent,69706.0,Unknown,179249.0,0,41843
11623,fl,1,42.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,77763.0,Unknown,277958.0,0,34249
11624,wi,0,,0,Non-Partisan,European,French,Independent,71645.0,Apartment,89499.0,0,174961
11625,tn,0,54.0,0,Non-Partisan,European,English/Welsh,Independent,22000.0,Residential,50311.0,0,42050
11626,wi,1,,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,10074.0,Apartment,169029.0,0,173914
11627,ar,0,33.0,0,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Independent,43332.0,Apartment,124547.0,0,186930
11628,ny,1,56.0,1,Independence,European,English/Welsh,Independent,65957.0,Apartment,260713.0,0,131117
11629,mi,1,83.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,68933.0,Condominium,137500.0,1,324877
11630,nm,0,18.0,0,Democratic,European,English/Welsh,Democratic,109000.0,Residential,189353.0,0,93115
11631,tx,1,60.0,1,Republican,European,Irish,Republican,44000.0,Residential,282537.0,0,373292
11632,ca,1,20.0,1,Democratic,European,English/Welsh,Democratic,182809.0,Apartment,1950000.0,0,213041
11633,ia,1,59.0,0,Republican,European,English/Welsh,Republican,40000.0,Residential,87500.0,0,331296
11634,il,1,25.0,0,Non-Partisan,,,Independent,58000.0,Duplex,284254.0,0,181389
11635,fl,1,68.0,1,Republican,European,English/Welsh,Republican,104000.0,Residential,162500.0,1,285227
11636,tx,1,61.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,27572.0,Apartment,71128.0,0,191343
11637,il,1,59.0,0,Registered Independent,,,Democratic & Independent,60000.0,Residential,201117.0,0,346583
11638,tn,1,67.0,0,Republican,European,Scots,Republican,73000.0,Residential,220141.0,0,302453
11639,sc,1,69.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,38776.0,Residential,75749.0,0,26386
11640,ny,1,58.0,0,Democratic,European,English/Welsh,Democratic,250000.0,Residential,776272.0,0,242074
11641,ut,1,73.0,1,Republican,European,English/Welsh,Republican,146000.0,Residential,583213.0,0,380138
11642,pa,1,25.0,0,Democratic,European,German,Democratic,12000.0,Residential,208508.0,0,11612
11643,ky,1,32.0,1,Libertarian,European,English/Welsh,Independent,64402.0,Unknown,73324.0,0,47348
11644,tx,0,32.0,0,Non-Partisan,European,English/Welsh,Independent,54702.0,Unknown,104210.0,0,79424
11645,tn,1,78.0,1,Republican,European,English/Welsh,Republican,57000.0,Residential,219852.0,0,300811
11646,tx,0,26.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,55293.0,Unknown,64999.0,0,86527
11647,co,1,19.0,0,Non-Partisan,European,German,Democratic & Independent,80000.0,Residential,352440.0,0,377814
11648,tx,1,24.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,9000.0,Apartment,113314.0,0,190057
11649,ca,1,27.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,40567.0,Apartment,324999.0,0,206307
11650,al,0,24.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,80000.0,Apartment,130207.0,0,158835
11651,fl,1,25.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,74617.0,Unknown,201202.0,0,37239
11652,ny,1,47.0,1,Democratic,,,Democratic,198000.0,Condominium,1921523.0,0,6761
11653,co,1,47.0,0,Republican,European,Scots,Republican,101946.0,Unknown,345313.0,0,88125
11654,sc,1,31.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,103000.0,Residential,192188.0,0,275644
11655,ny,0,40.0,1,Independence,European,Irish,Democratic & Republican & Independent,152000.0,Residential,203554.0,1,244477
11656,fl,1,77.0,1,Republican,European,English/Welsh,Republican,250000.0,Residential,889155.0,0,292524
11657,nc,1,55.0,1,Democratic,European,English/Welsh,Democratic,136000.0,Residential,439777.0,0,269064
11658,ca,1,69.0,1,Republican,European,Italian,Republican & Independent,195000.0,Residential,934572.0,0,396263
11659,tx,1,59.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,190000.0,Residential,329834.0,1,361290
11660,wa,1,68.0,1,Republican,European,English/Welsh,Republican,81000.0,Triplex,159143.0,0,222333
11661,fl,1,33.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,102390.0,Unknown,287803.0,0,35030
11662,tx,1,65.0,0,Republican,European,English/Welsh,Republican,141790.0,Residential,391929.0,0,374373
11663,tn,0,50.0,1,Non-Partisan,European,English/Welsh,Independent,95000.0,Residential,219173.0,0,300873
11664,fl,1,70.0,0,Registered Independent,European,English/Welsh,Republican & Independent,245000.0,Residential,1000000.0,0,290479
11665,nj,1,27.0,1,Constitution,European,Scots,Independent,15000.0,Duplex,247499.0,0,117794
11666,ok,1,44.0,1,Republican,European,English/Welsh,Republican,142000.0,Residential,284523.0,0,359766
11667,ca,1,64.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,17000.0,Residential,753944.0,0,389086
11668,ms,1,,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,8000.0,Residential,105489.0,0,45210
11669,la,1,44.0,1,Republican,East and South Asian,Chinese,Democratic & Republican,102310.0,Apartment,254242.0,0,186165
11670,ca,1,24.0,0,Democratic,East and South Asian,Korean,Democratic,41854.0,Apartment,194999.0,0,216454
11671,ct,1,42.0,1,Republican,European,English/Welsh,Republican,250000.0,Residential,434979.0,1,231071
11672,wa,1,46.0,1,Non-Partisan,East and South Asian,Indian/Hindu,Independent,172597.0,Residential,803667.0,0,409381
11673,va,1,47.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,94000.0,Residential,242305.0,0,265595
11674,wv,1,43.0,0,Democratic,European,German,Democratic,111000.0,Residential,126521.0,0,268028
11675,nc,1,33.0,1,Non-Partisan,,,Independent,51035.0,Unknown,110515.0,0,24170
11676,tn,1,24.0,0,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,95000.0,Duplex,210325.0,0,43173
11677,sc,1,78.0,1,Republican,European,Scots,Republican,210000.0,Residential,245987.0,0,278141
11678,wa,1,36.0,1,Non-Partisan,Other,Armenian,Independent,145000.0,Triplex,1167886.0,0,220509
11679,tx,1,61.0,1,Democratic,European,Swedish,Democratic & Republican,135000.0,Residential,501562.0,1,364640
11680,ga,0,19.0,1,Non-Partisan,European,English/Welsh,Independent,117000.0,Residential,249135.0,0,283227
11681,pa,1,52.0,1,Democratic,,,Democratic,84000.0,Residential,152751.0,0,13871
11682,fl,1,68.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Republican & Independent,62000.0,Condominium,180885.0,0,155211
11683,az,1,44.0,0,Republican,Hispanic and Portuguese,Hispanic,Republican,72623.0,Unknown,233945.0,0,91629
11684,nj,1,20.0,1,Constitutional,European,Scots,Democratic & Republican & Independent,124000.0,Residential,522718.0,0,238480
11685,mi,0,18.0,1,Democratic,European,German,Democratic,43000.0,Residential,264487.0,0,327034
11686,md,0,35.0,1,Non-Partisan,European,Dutch (Netherlands),Democratic & Independent,169499.0,Residential,625000.0,0,16957
11687,wa,0,18.0,0,Democratic,European,English/Welsh,Democratic,140000.0,Apartment,428578.0,0,221587
11688,tx,0,17.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,,Apartment,,0,193995
11689,oh,1,41.0,1,Republican,European,English/Welsh,Republican,112000.0,Residential,208559.0,0,317667
11690,ak,1,41.0,1,Republican,European,Scots,Republican,72000.0,Residential,237500.0,0,111167
11691,ma,1,30.0,1,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Independent,48399.0,Apartment,116562.0,0,111186
11692,in,1,23.0,1,Democratic,European,English/Welsh,Democratic & Independent,182000.0,Residential,281575.0,0,52680
11693,sc,1,32.0,1,Democratic,European,English/Welsh,Democratic,89000.0,Residential,167736.0,0,276903
11694,ny,1,28.0,0,Non-Partisan,East and South Asian,Chinese,Democratic & Independent,51000.0,Residential,83416.0,0,239470
11695,ny,0,34.0,1,Democratic,,,Democratic,145356.0,Apartment,625000.0,0,128771
11696,ca,1,37.0,1,Republican,Other,Armenian,Republican,250000.0,Duplex,985498.0,0,95844
11697,ny,1,50.0,0,Republican,European,German,Republican,,Unknown,,0,8849
11698,ok,1,36.0,0,Green,European,English/Welsh,Democratic & Independent,,Unknown,,0,76223
11699,ky,1,66.0,0,Other,European,German,Independent,,Unknown,,1,46320
11700,fl,0,22.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,127000.0,Residential,383557.0,0,38309
11701,az,1,67.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Republican & Independent,76000.0,Apartment,173363.0,0,200072
11702,ca,1,72.0,1,Democratic,European,Italian,Democratic,146000.0,Residential,748023.0,0,403704
11703,fl,0,80.0,0,Republican,European,Italian,Republican,194000.0,Residential,432510.0,1,35601
11704,mi,1,29.0,0,Democratic,European,German,Democratic,222000.0,Residential,541086.0,0,324781
11705,ut,1,59.0,0,Republican,European,English/Welsh,Democratic & Republican,74000.0,Residential,431183.0,0,380268
11706,mi,0,23.0,1,Democratic,European,Irish,Democratic,26000.0,Residential,85146.0,0,56872
11707,mi,1,24.0,1,Democratic,European,English/Welsh,Democratic,90153.0,Residential,296001.0,0,56624
11708,fl,1,62.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican,222000.0,Residential,551943.0,1,296005
11709,la,1,55.0,1,Republican,European,German,Republican,81000.0,Residential,180844.0,0,356246
11710,ky,1,53.0,1,Republican,European,English/Welsh,Republican,100000.0,Residential,126744.0,0,308744
11711,fl,1,72.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,90000.0,Residential,335207.0,1,291412
11712,fl,0,68.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,58170.0,Apartment,148749.0,0,151947
11713,nv,0,28.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,93218.0,Residential,489523.0,0,94970
11714,ca,1,35.0,1,Democratic,European,Scots,Democratic & Independent,83000.0,Residential,686124.0,0,100881
11715,ny,1,72.0,0,Republican,European,Polish,Republican,33000.0,Residential,161156.0,1,247290
11716,ca,1,22.0,0,Democratic,European,English/Welsh,Democratic,,Apartment,,0,209278
11717,ca,1,71.0,0,Democratic,European,Italian,Democratic,92000.0,Residential,508253.0,0,397819
11718,in,1,65.0,0,Republican,European,Scots,Republican,83000.0,Residential,331375.0,1,321035
11719,tn,1,26.0,0,Non-Partisan,European,Irish,Independent,82894.0,Residential,275454.0,0,42688
11720,mi,1,29.0,1,Democratic,European,Dutch (Netherlands),Democratic & Independent,48000.0,Residential,151589.0,0,57614
11721,ar,1,64.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Republican & Independent,53000.0,Residential,206903.0,0,358132
11722,tx,1,75.0,1,Non-Partisan,European,English/Welsh,Independent,55908.0,Apartment,222544.0,1,188194
11723,ma,0,70.0,1,Non-Partisan,European,Irish,Independent,124000.0,Condominium,742758.0,0,225427
11724,tx,0,30.0,0,Non-Partisan,European,English/Welsh,Independent,84999.0,Unknown,161457.0,0,87443
11725,de,0,18.0,0,Democratic,European,Lithuanian,Democratic,107000.0,Residential,427601.0,0,257289
11726,mi,1,67.0,1,Democratic,Other,Russian (omitting former Soviet States),Democratic,159000.0,Residential,282741.0,0,57489
11727,nj,1,40.0,0,Democratic,European,English/Welsh,Democratic,171000.0,Residential,875000.0,0,5576
11728,ut,0,36.0,0,American Independent,European,English/Welsh,Independent,90000.0,Apartment,473205.0,0,198467
11729,fl,1,86.0,0,Republican,European,German,Republican,28000.0,Residential,297478.0,0,33470
11730,la,1,31.0,0,Republican,European,English/Welsh,Republican & Independent,97000.0,Residential,121758.0,0,355187
11731,ca,1,58.0,1,Non-Partisan,European,Polish,Independent,69000.0,Residential,524576.0,1,403305
11732,il,0,65.0,1,Democratic,Other,Arab,Democratic,95408.0,Apartment,228461.0,0,179761
11733,va,1,51.0,0,Democratic,East and South Asian,Korean,Democratic,72000.0,Residential,144248.0,0,19588
11734,fl,1,44.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,50000.0,Apartment,272584.0,0,155043
11735,nc,1,42.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,12000.0,Residential,71775.0,0,22439
11736,va,1,68.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,71000.0,Residential,279376.0,1,266833
11737,pa,1,60.0,1,Republican,European,Scots,Republican,24000.0,Residential,168578.0,1,249211
11738,ga,1,30.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,76817.0,Residential,325000.0,0,29635
11739,ca,1,34.0,0,American Independent,Hispanic and Portuguese,Hispanic,Democratic & Independent,86000.0,Apartment,546094.0,0,206915
11740,il,0,32.0,0,Non-Partisan,European,German,Democratic & Independent,121000.0,Residential,340024.0,0,68150
11741,nj,1,52.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,92267.0,Apartment,329766.0,0,118655
11742,ar,0,31.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,29000.0,Apartment,137500.0,0,186895
11743,pa,1,34.0,0,Other,European,English/Welsh,Democratic & Independent,66797.0,Unknown,150922.0,0,11770
11744,tx,1,66.0,1,Republican,European,English/Welsh,Republican,220000.0,Residential,760054.0,0,366012
11745,nj,1,63.0,1,Republican,European,English/Welsh,Republican & Independent,199000.0,Residential,529210.0,1,235170
