"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"11923","tx","1",42,"0","Democratic","European","Democratic",83000,"Residential",245951,"0"
"11924","al","1",31,"1","Republican","","Republican",250000,"Unknown",425000,"0"
"11925","tx","1",43,"1","Non-Partisan","European","Independent",59000,"Residential",325000,"0"
"11926","va","0",55,"0","Democratic","European","Democratic",10000,"Unknown",219335,"0"
"11927","mi","1",31,"0","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",38957,"Residential",198749,"0"
"11928","il","1",42,"0","Republican","European","Republican",41457,"Unknown",112500,"0"
"11929","tx","1",51,"1","Democratic","Hispanic and Portuguese","Democratic",87000,"Residential",126562,"0"
"11930","tx","1",25,"0","Democratic","European","Democratic",116000,"Apartment",413635,"0"
"11931","ca","1",27,"1","Republican","European","Republican",139000,"Apartment",1441519,"0"
"11932","ca","1",71,"1","Non-Partisan","European","Independent",73000,"Residential",247499,"0"
"11933","mi","0",39,"1","Non-Partisan","European","Independent",67761,"Residential",98749,"1"
"11934","or","1",27,"0","Non-Partisan","European","Democratic & Independent",72187,"Residential",375000,"0"
"11935","ks","0",48,"0","Democratic","Hispanic and Portuguese","Democratic",48000,"Apartment",190103,"0"
"11936","ca","1",72,"1","Democratic","European","Democratic & Independent",84000,"Residential",875000,"0"
"11937","ca","1",57,"0","Republican","European","Republican",75000,"Residential",257565,"0"
"11938","pa","1",54,"1","Non-Partisan","European","Democratic & Independent",41000,"Residential",151184,"0"
"11939","ma","1",46,"0","Democratic","European","Democratic & Independent",192000,"Residential",777207,"1"
"11940","wa","1",47,"0","Republican","","Republican",203168,"Residential",573723,"0"
"11941","ca","1",45,"1","Democratic","Likely African-American","Democratic",74000,"Residential",375000,"0"
"11942","ca","0",52,"1","Non-Partisan","European","Independent",NA,"Apartment",237500,"0"
"11943","wa","1",60,"0","Non-Partisan","European","Independent",14000,"Residential",481514,"0"
"11944","il","0",28,"0","Democratic","Hispanic and Portuguese","Democratic",138000,"Apartment",340195,"0"
"11945","sd","0",59,"1","Democratic","European","Democratic & Republican",69412,"Apartment",173090,"0"
"11946","il","1",21,"0","Non-Partisan","European","Independent",88000,"Residential",240322,"1"
"11947","fl","0",27,"0","Non-Partisan","Likely African-American","Independent",160000,"Residential",NA,"0"
"11948","az","1",71,"1","Republican","Other","Republican",63000,"Residential",223484,"0"
"11949","ca","1",60,"0","Republican","European","Republican",124000,"Residential",423683,"0"
"11950","wi","1",65,"1","Democratic","European","Democratic",35000,"Residential",284504,"1"
"11951","wi","1",NA,"1","Non-Partisan","European","Independent",47114,"Unknown",199063,"0"
"11952","fl","0",38,"1","Democratic","Likely African-American","Democratic & Independent",109000,"Apartment",282283,"0"
"11953","wa","1",69,"1","Republican","European","Republican",109294,"Residential",714095,"0"
"11954","fl","0",53,"1","Republican","European","Republican",NA,"Unknown",49506,"0"
"11955","sc","1",33,"1","Democratic","Likely African-American","Democratic",57516,"Residential",152643,"0"
"11956","tx","1",52,"0","Republican","Hispanic and Portuguese","Republican",176000,"Residential",282044,"0"
"11957","fl","1",81,"1","Republican","European","Republican",46000,"Residential",251693,"0"
"11958","ms","1",66,"0","Republican","European","Republican",74000,"Unknown",138570,"0"
"11959","tx","1",57,"0","Republican","European","Republican",72000,"Residential",281494,"0"
"11960","wi","1",62,"0","Non-Partisan","European","Independent",139000,"Residential",249137,"0"
"11961","nj","1",61,"0","Democratic","Likely African-American","Democratic",57499,"Residential",179929,"0"
"11962","tx","1",46,"1","Democratic","Hispanic and Portuguese","Democratic",38000,"Residential",240704,"0"
"11963","tx","1",57,"1","Republican","European","Republican",92000,"Apartment",167598,"1"
"11964","id","1",55,"1","Republican","European","Republican",NA,"Mobil Home",NA,"0"
"11965","il","1",73,"0","Republican","European","Republican",146000,"Residential",317605,"0"
"11966","ga","1",41,"1","Non-Partisan","Likely African-American","Independent",68000,"Apartment",114633,"0"
"11967","wa","1",23,"0","Republican","","Republican",107000,"Unknown",505747,"0"
"11968","ut","1",24,"0","Republican","","Republican & Independent",114000,"Residential",295510,"0"
"11969","ca","1",41,"0","Democratic","Hispanic and Portuguese","Democratic",72446,"Apartment",370302,"0"
"11970","ga","1",51,"1","Non-Partisan","European","Democratic & Republican & Independent",250000,"Residential",624851,"0"
"11971","va","1",57,"1","Republican","European","Republican",127000,"Residential",487499,"0"
"11972","ca","1",18,"0","Democratic","Hispanic and Portuguese","Democratic & Republican & Independent",250000,"Residential",625000,"0"
"11973","in","0",35,"0","Democratic","European","Democratic",150000,"Residential",377585,"0"
"11974","wv","0",60,"0","Non-Partisan","European","Democratic & Republican & Independent",42249,"Residential",76345,"1"
"11975","ny","1",78,"1","Non-Partisan","European","Independent",189000,"Residential",625000,"0"
"11976","tx","1",28,"0","Democratic","European","Democratic",174424,"Residential",430195,"0"
"11977","wa","1",50,"1","Non-Partisan","European","Independent",80000,"Apartment",297988,"0"
"11978","ny","1",70,"0","Democratic","Other","Democratic",94000,"Residential",169614,"0"
"11979","ca","1",45,"0","Non-Partisan","European","Democratic & Independent",136560,"Residential",625000,"1"
"11980","pa","1",62,"1","Democratic","European","Democratic",48000,"Residential",66080,"1"
"11981","wa","1",57,"0","Democratic","European","Democratic",84782,"Apartment",366666,"0"
"11982","az","1",21,"0","Democratic","Hispanic and Portuguese","Democratic & Republican",51000,"Apartment",237500,"0"
"11983","fl","1",77,"1","Democratic","Hispanic and Portuguese","Democratic",45000,"Apartment",75555,"0"
"11984","pa","1",68,"1","Democratic","European","Democratic",138000,"Residential",125665,"1"
"11985","ca","0",23,"1","Non-Partisan","East and South Asian","Independent",109000,"Residential",521013,"0"
"11986","fl","1",25,"1","Republican","European","Republican",80000,"Unknown",191180,"0"
"11987","ca","1",19,"0","Non-Partisan","","Democratic & Independent",233000,"Residential",690936,"0"
"11988","la","1",73,"0","Republican","European","Republican",62000,"Residential",212500,"1"
"11989","ny","1",31,"1","Democratic","Likely African-American","Democratic",97000,"Apartment",168821,"0"
"11990","pa","1",71,"0","Republican","European","Republican",96120,"Residential",233332,"0"
"11991","mo","1",84,"1","Democratic","Hispanic and Portuguese","Democratic",157000,"Residential",245808,"1"
"11992","tx","1",73,"1","Democratic","European","Democratic",224000,"Residential",348497,"0"
"11993","pa","1",51,"1","Republican","European","Republican",65000,"Apartment",304354,"0"
"11994","il","1",60,"1","Republican","European","Democratic & Republican & Independent",64843,"Residential",112499,"1"
"11995","tx","0",19,"0","Non-Partisan","Hispanic and Portuguese","Independent",61133,"Apartment",112500,"0"
"11996","ky","1",50,"0","Republican","European","Republican",114795,"Residential",237500,"0"
"11997","va","1",64,"1","Republican","European","Republican",96000,"Residential",349280,"0"
"11998","fl","1",86,"1","Democratic","","Democratic",109090,"Residential",210525,"1"
"11999","oh","1",32,"0","Republican","Hispanic and Portuguese","Republican & Independent",132000,"Residential",263810,"0"
"12000","ca","1",55,"0","Republican","Other","Republican & Independent",250000,"Residential",1561313,"0"
"12001","co","1",37,"0","Democratic","Other","Democratic & Independent",138000,"Residential",266929,"0"
"12002","fl","1",79,"0","Republican","European","Republican",207000,"Residential",295832,"0"
"12003","ga","0",25,"1","Democratic","Likely African-American","Democratic",65000,"Apartment",294443,"0"
"12004","me","1",71,"1","Democratic","European","Democratic",113000,"Residential",235341,"1"
"12005","ca","1",59,"1","Democratic","European","Democratic",62282,"Residential",671950,"0"
"12006","wa","1",62,"0","Republican","European","Republican",52000,"Residential",534464,"0"
"12007","wv","1",32,"0","Democratic","European","Democratic",59332,"Apartment",104687,"0"
"12008","mi","1",61,"1","Democratic","European","Democratic",30000,"Unknown",178672,"0"
"12009","pa","0",37,"1","Democratic","European","Democratic & Republican",51666,"Duplex",172544,"0"
"12010","ma","1",67,"1","Democratic","European","Democratic",119000,"Residential",787126,"0"
"12011","tx","0",48,"1","Democratic","East and South Asian","Democratic & Republican",31000,"Apartment",275423,"0"
"12012","sc","1",77,"1","Republican","European","Republican",65000,"Residential",162500,"0"
"12013","wi","1",NA,"1","Democratic","","Democratic",52431,"Residential",112500,"0"
"12014","ny","1",70,"1","Non-Partisan","European","Independent",6000,"Condominium",86033,"0"
"12015","tx","1",48,"0","Democratic","Likely African-American","Democratic",42345,"Residential",66979,"0"
"12016","ma","1",63,"1","Non-Partisan","European","Independent",176249,"Residential",375000,"1"
"12017","tn","1",36,"0","Republican","European","Republican",83510,"Residential",156253,"0"
"12018","sc","0",65,"1","Republican","European","Republican",55000,"Residential",320473,"1"
"12019","il","1",29,"0","Republican","European","Republican & Independent",147530,"Residential",244897,"0"
"12020","wi","1",65,"1","Non-Partisan","European","Independent",151000,"Apartment",110010,"1"
"12021","tx","1",53,"0","Democratic","Hispanic and Portuguese","Democratic",62190,"Apartment",166460,"0"
"12022","ky","0",37,"1","Republican","European","Republican",73000,"Residential",128124,"0"
"12023","la","1",41,"1","Democratic","Likely African-American","Democratic",32000,"Unknown",80384,"0"
"12024","ny","1",31,"0","Democratic","European","Democratic",141000,"Residential",368749,"0"
"12025","ca","1",25,"1","Non-Partisan","European","Republican & Independent",142000,"Residential",745423,"0"
"12026","hi","1",81,"0","Democratic","European","Democratic",72000,"Residential",492104,"0"
"12027","ca","0",43,"1","Democratic","European","Democratic & Independent",207425,"Residential",875000,"0"
"12028","fl","0",48,"1","Non-Partisan","European","Independent",57000,"Residential",340137,"0"
"12029","oh","1",39,"0","Republican","European","Republican",101329,"Residential",169248,"0"
"12030","nj","1",56,"1","Democratic","Other","Democratic & Republican",72000,"Residential",467255,"0"
"12031","az","1",84,"0","Republican","","Republican",NA,"Unknown",NA,"0"
"12032","la","1",19,"0","Republican","","Republican & Independent",92592,"Residential",392953,"0"
"12033","pa","1",26,"1","Republican","European","Republican",122000,"Residential",204596,"0"
"12034","tx","1",69,"0","Democratic","European","Democratic",82000,"Residential",79499,"1"
"12035","ia","0",55,"0","Republican","European","Republican",54000,"Residential",108016,"1"
"12036","mo","0",33,"0","Republican","European","Republican",34000,"Residential",183781,"0"
"12037","fl","1",47,"1","Republican","European","Republican",292134,"Residential",937922,"0"
"12038","wa","1",56,"1","Non-Partisan","European","Independent",138000,"Mobil Home",462999,"0"
"12039","ga","1",82,"1","Democratic","Likely African-American","Democratic",96000,"Residential",259090,"1"
"12040","ca","0",21,"1","Non-Partisan","Hispanic and Portuguese","Independent",63000,"Apartment",271440,"0"
"12041","pa","1",89,"1","Republican","European","Republican",38000,"Residential",178730,"1"
"12042","oh","1",30,"1","Democratic","Likely African-American","Democratic & Independent",176817,"Unknown",152820,"0"
"12043","az","1",21,"0","Democratic","European","Democratic",100925,"Residential",336138,"0"
"12044","tn","0",25,"0","Non-Partisan","European","Independent",90000,"Apartment",244999,"0"
"12045","de","1",69,"1","Republican","European","Republican",110447,"Residential",480579,"0"
"12046","mo","0",35,"0","Non-Partisan","European","Independent",45000,"Residential",111486,"0"
"12047","va","1",40,"0","Non-Partisan","European","Independent",172000,"Residential",736102,"1"
"12048","wa","1",57,"1","Non-Partisan","","Independent",47231,"Apartment",244028,"0"
"12049","mn","1",73,"1","Non-Partisan","Other","Independent",85000,"Residential",558001,"0"
"12050","va","1",46,"1","Republican","European","Republican",66654,"Residential",147499,"0"
"12051","ca","1",27,"0","Republican","","Republican",50040,"Residential",609999,"1"
"12052","ca","0",75,"0","Democratic","Other","Democratic",88392,"Residential",269047,"0"
"12053","al","0",81,"1","Democratic","Likely African-American","Democratic",13000,"Duplex",168552,"0"
"12054","il","1",28,"0","Democratic","Likely African-American","Democratic",74000,"Apartment",237500,"0"
"12055","tx","1",73,"0","Republican","Hispanic and Portuguese","Republican",122000,"Residential",299214,"0"
"12056","ri","0",50,"0","Non-Partisan","Hispanic and Portuguese","Independent",16000,"Apartment",419737,"0"
"12057","mi","1",70,"1","Republican","European","Republican",39456,"Residential",104999,"1"
"12058","mn","1",72,"1","Republican","European","Democratic & Republican",116000,"Residential",137500,"1"
"12059","al","1",29,"0","Republican","European","Republican",76010,"Residential",139112,"0"
"12060","vt","1",70,"0","Non-Partisan","European","Independent",85361,"Residential",370970,"0"
"12061","ga","1",52,"0","Democratic","Likely African-American","Democratic",68000,"Residential",495521,"0"
"12062","la","0",48,"0","Democratic","Likely African-American","Democratic",149000,"Residential",160293,"0"
"12063","ga","1",78,"0","Republican","European","Republican",73000,"Residential",244758,"1"
"12064","pa","1",33,"1","Democratic","European","Democratic",53965,"Unknown",215193,"0"
"12065","ca","1",42,"1","Republican","Hispanic and Portuguese","Democratic & Republican",54000,"Residential",258018,"0"
"12066","ca","0",40,"0","Democratic","European","Democratic",165000,"Apartment",1315548,"0"
"12067","fl","1",56,"0","Democratic","European","Democratic",63570,"Residential",281760,"0"
"12068","tx","0",NA,"0","Democratic","Hispanic and Portuguese","Democratic",43000,"Unknown",192021,"0"
"12069","me","0",32,"0","Green","European","Independent",17000,"Unknown",NA,"0"
"12070","nc","1",58,"1","Democratic","Likely African-American","Democratic",69000,"Condominium",137499,"0"
"12071","nv","0",72,"0","Republican","European","Republican & Independent",224000,"Apartment",1039915,"0"
"12072","il","0",19,"1","Non-Partisan","European","Independent",87000,"Apartment",147618,"0"
"12073","ca","1",33,"1","Non-Partisan","Other","Independent",82109,"Apartment",516110,"0"
"12074","az","0",81,"1","Democratic","European","Democratic & Republican",61355,"Residential",388944,"0"
"12075","tx","1",73,"1","Democratic","European","Democratic",45000,"Residential",167638,"0"
"12076","fl","1",69,"1","Republican","European","Republican & Independent",55000,"Residential",158961,"0"
"12077","ca","1",64,"0","Democratic","European","Democratic",37000,"Residential",634837,"0"
"12078","nc","1",50,"1","Republican","European","Republican",63349,"Residential",103124,"0"
"12079","mn","1",62,"1","Republican","","Republican",46000,"Residential",393224,"1"
"12080","oh","1",67,"1","Republican","European","Republican",118000,"Residential",289293,"1"
"12081","nj","1",26,"1","Non-Partisan","European","Republican & Independent",173000,"Residential",384433,"0"
"12082","oh","0",32,"0","Non-Partisan","European","Republican & Independent",56312,"Mobil Home",61521,"0"
"12083","oh","1",53,"1","Non-Partisan","European","Republican & Independent",52726,"Residential",112500,"0"
"12084","sc","1",54,"1","Non-Partisan","European","Independent",16000,"Unknown",181060,"0"
"12085","va","1",60,"1","Democratic","European","Democratic & Republican",212000,"Residential",678659,"1"
"12086","pa","1",30,"1","Republican","European","Democratic & Republican",249000,"Residential",378547,"0"
"12087","fl","0",70,"0","Republican","European","Republican",84000,"Residential",199297,"1"
"12088","wa","1",26,"1","Republican","European","Republican",62418,"Residential",271399,"1"
"12089","tx","1",30,"0","Democratic","European","Democratic",69733,"Unknown",196993,"0"
"12090","al","1",36,"1","Republican","European","Republican",186000,"Residential",435297,"1"
"12091","al","1",67,"1","Republican","European","Republican",60000,"Residential",187500,"0"
"12092","mo","0",67,"0","Republican","European","Republican",250000,"Residential",302511,"0"
"12093","fl","1",97,"0","Republican","European","Republican",100000,"Residential",730336,"1"
"12094","tx","0",29,"0","Non-Partisan","European","Independent",92000,"Residential",251872,"0"
"12095","va","1",65,"1","Democratic","European","Democratic",121093,"Residential",318816,"0"
"12096","mi","1",29,"1","Non-Partisan","European","Independent",140000,"Residential",188311,"1"
"12097","ny","1",66,"1","Republican","European","Republican",180000,"Residential",476999,"0"
"12098","ok","1",30,"0","Non-Partisan","European","Democratic & Republican & Independent",250000,"Residential",486399,"0"
"12099","co","1",37,"0","Democratic","Likely African-American","Democratic",45000,"Apartment",117360,"0"
"12100","nv","1",55,"1","Republican","European","Republican",91000,"Residential",316911,"0"
"12101","tn","1",30,"0","Republican","European","Democratic & Republican & Independent",116000,"Residential",205015,"0"
"12102","vt","1",36,"1","Non-Partisan","European","Independent",144380,"Unknown",183189,"1"
"12103","fl","0",53,"1","Non-Partisan","Likely African-American","Independent",59117,"Apartment",94999,"0"
"12104","fl","1",65,"0","Democratic","European","Democratic",124000,"Residential",215132,"1"
"12105","oh","0",75,"0","Non-Partisan","Other","Democratic & Independent",31000,"Residential",201835,"0"
"12106","ga","1",29,"1","Democratic","Likely African-American","Democratic",21000,"Residential",81562,"0"
"12107","ca","0",54,"0","Non-Partisan","Hispanic and Portuguese","Republican & Independent",75000,"Apartment",573033,"0"
"12108","ca","1",57,"0","Democratic","European","Democratic",141467,"Residential",553666,"0"
"12109","wi","0",66,"1","Democratic","Other","Democratic",10000,"Residential",62500,"0"
"12110","ga","1",20,"1","Democratic","Likely African-American","Democratic",160647,"Apartment",175914,"0"
"12111","fl","0",69,"0","Democratic","European","Democratic",72000,"Residential",249481,"0"
"12112","il","0",23,"0","Non-Partisan","European","Independent",105427,"Apartment",97546,"0"
"12113","ar","0",32,"1","Democratic","European","Democratic",NA,"Apartment",112500,"0"
"12114","al","1",38,"1","Democratic","Likely African-American","Democratic",63000,"Apartment",123749,"0"
"12115","nc","1",47,"0","Non-Partisan","European","Republican & Independent",91000,"Residential",299090,"1"
"12116","ca","1",50,"0","Republican","European","Republican",136000,"Residential",1495781,"0"
"12117","ca","0",47,"1","Non-Partisan","Hispanic and Portuguese","Independent",54443,"Apartment",682564,"0"
"12118","ma","1",54,"1","Democratic","European","Democratic",93749,"Apartment",554486,"0"
"12119","il","1",69,"1","Democratic","European","Democratic",211000,"Residential",247916,"1"
"12120","hi","1",70,"0","Non-Partisan","Other","Independent",108000,"Residential",829630,"0"
"12121","pa","1",73,"1","Republican","European","Republican",61000,"Residential",578423,"0"
"12122","ma","0",59,"0","Republican","European","Republican & Independent",69000,"Residential",732558,"1"
"12123","co","0",42,"0","Non-Partisan","European","Democratic & Independent",57240,"Residential",578059,"0"
"12124","id","1",45,"0","Non-Partisan","","Independent",250000,"Residential",166196,"1"
"12125","wa","1",51,"0","Democratic","","Democratic",36000,"Residential",139387,"0"
"12126","mi","1",71,"1","Republican","European","Republican",164000,"Residential",312877,"1"
"12127","wa","1",46,"1","Democratic","European","Democratic",208000,"Residential",682729,"0"
"12128","tx","1",51,"0","Democratic","European","Democratic",38749,"Apartment",137500,"1"
"12129","oh","1",66,"0","Democratic","European","Democratic",57732,"Residential",191650,"0"
"12130","ca","1",33,"1","Non-Partisan","","Independent",118000,"Apartment",270507,"0"
"12131","ny","1",44,"0","Democratic","European","Democratic",72200,"Apartment",247282,"0"
"12132","ks","0",40,"0","Democratic","European","Democratic",68426,"Residential",64999,"0"
"12133","ga","1",76,"0","Republican","European","Republican",63970,"Residential",164617,"1"
"12134","fl","1",83,"1","Republican","European","Democratic & Republican",16000,"Residential",137500,"1"
"12135","fl","1",55,"1","Republican","European","Republican",48000,"Residential",162897,"0"
"12136","mo","0",18,"1","Republican","","Republican",104700,"Residential",399988,"1"
"12137","mn","1",28,"1","Republican","European","Republican",100000,"Residential",292136,"0"
"12138","ca","1",23,"1","Democratic","Other","Democratic",59000,"Residential",915229,"0"
"12139","ca","1",22,"0","Non-Partisan","European","Independent",NA,"Apartment",NA,"0"
"12140","md","1",25,"0","Republican","European","Republican",57000,"Residential",249355,"0"
"12141","il","1",53,"0","Republican","European","Republican & Independent",134301,"Residential",238579,"0"
"12142","il","1",41,"0","Democratic","European","Democratic",187000,"Residential",571258,"0"
"12143","nc","1",69,"1","Democratic","Likely African-American","Democratic",104572,"Apartment",237790,"1"
"12144","tx","1",60,"0","Republican","European","Republican",80281,"Residential",237500,"0"
"12145","tx","1",64,"1","Republican","European","Republican",238000,"Residential",394274,"1"
"12146","tx","0",49,"1","Republican","European","Republican",37916,"Residential",95356,"0"
"12147","ga","1",69,"1","Democratic","European","Democratic & Independent",36063,"Residential",108495,"0"
"12148","mo","1",69,"1","Democratic","European","Democratic",106551,"Residential",151650,"1"
"12149","mo","0",60,"0","Republican","European","Republican",71249,"Residential",87500,"0"
"12150","fl","1",29,"0","Republican","European","Republican & Independent",125141,"Unknown",442573,"0"
"12151","nj","1",59,"1","Democratic","East and South Asian","Democratic & Independent",58000,"Residential",612965,"1"
"12152","ca","1",22,"1","Democratic","Hispanic and Portuguese","Democratic",174000,"Residential",279927,"0"
"12153","nc","1",62,"1","Non-Partisan","European","Independent",11000,"Residential",170916,"0"
"12154","tx","1",41,"0","Democratic","European","Democratic",94684,"Residential",199364,"0"
"12155","ia","0",27,"1","Democratic","European","Democratic",83401,"Apartment",123406,"0"
"12156","nj","0",19,"1","Non-Partisan","","Independent",108928,"Triplex",153675,"0"
"12157","nj","1",77,"1","Democratic","Likely African-American","Democratic",159000,"Apartment",535730,"0"
"12158","ks","1",67,"0","Republican","European","Republican",88000,"Residential",101134,"0"
"12159","la","1",34,"1","Green","European","Independent",138425,"Residential",187500,"0"
"12160","ms","1",73,"0","Democratic","Likely African-American","Democratic",12000,"Apartment",145065,"0"
"12161","wi","0",37,"1","Non-Partisan","European","Independent",58000,"Residential",101499,"0"
"12162","fl","1",60,"0","Non-Partisan","Hispanic and Portuguese","Independent",44642,"Unknown",270747,"0"
"12163","ia","0",35,"0","Non-Partisan","European","Independent",45000,"Apartment",97050,"0"
"12164","il","0",33,"1","Non-Partisan","Hispanic and Portuguese","Independent",42161,"Unknown",70897,"0"
"12165","fl","1",61,"1","Republican","European","Republican",171000,"Residential",695194,"1"
"12166","hi","0",55,"1","Non-Partisan","East and South Asian","Independent",58749,"Duplex",633295,"0"
"12167","ca","1",56,"0","Democratic","Hispanic and Portuguese","Democratic",69000,"Residential",465656,"0"
"12168","pa","1",67,"1","Democratic","European","Democratic",245000,"Residential",582462,"0"
"12169","fl","1",51,"0","Democratic","Hispanic and Portuguese","Democratic",22000,"Residential",297499,"0"
"12170","az","1",32,"1","Non-Partisan","European","Independent",36000,"Unknown",175999,"0"
"12171","nc","1",45,"1","Republican","European","Republican & Independent",87678,"Residential",161042,"1"
"12172","tx","1",39,"0","Democratic","Hispanic and Portuguese","Democratic",58213,"Residential",104166,"0"
"12173","nm","1",34,"1","Democratic","European","Democratic",171499,"Residential",346999,"1"
"12174","il","0",49,"0","Non-Partisan","European","Independent",55101,"Residential",101562,"1"
"12175","ny","1",67,"0","Democratic","European","Democratic",133990,"Apartment",275026,"1"
"12176","tx","1",82,"1","Republican","","Republican",22000,"Residential",74749,"1"
"12177","va","1",67,"0","Republican","European","Democratic & Republican",209000,"Residential",638711,"0"
"12178","tx","1",63,"1","Republican","","Republican",100925,"Residential",207972,"1"
"12179","ca","0",63,"0","Non-Partisan","European","Democratic & Republican & Independent",102000,"Unknown",625000,"0"
"12180","or","1",26,"0","Non-Partisan","European","Independent",60416,"Apartment",348199,"0"
"12181","ok","0",72,"1","Republican","European","Republican",165000,"Residential",311904,"0"
"12182","fl","1",36,"0","Republican","Other","Republican & Independent",126000,"Unknown",274999,"0"
"12183","ny","1",57,"1","Republican","European","Republican",56000,"Residential",481708,"0"
"12184","nm","0",19,"0","Non-Partisan","Hispanic and Portuguese","Independent",60404,"Apartment",137500,"0"
"12185","ca","0",35,"1","Other","Hispanic and Portuguese","Independent",44000,"Residential",218999,"0"
"12186","tx","0",75,"0","Democratic","Hispanic and Portuguese","Democratic",6000,"Residential",90901,"0"
"12187","tx","1",51,"1","Democratic","","Democratic",79000,"Apartment",135226,"0"
"12188","ny","1",59,"0","Republican","European","Republican & Independent",250000,"Residential",1250815,"0"
"12189","la","0",20,"1","Democratic","Likely African-American","Democratic & Independent",29000,"Apartment",93881,"0"
"12190","ca","1",57,"1","Republican","European","Republican",83304,"Residential",502154,"1"
"12191","ok","0",24,"0","Non-Partisan","European","Democratic & Independent",72000,"Residential",297499,"0"
"12192","tx","0",19,"1","Democratic","Hispanic and Portuguese","Democratic",58000,"Apartment",137499,"0"
"12193","ri","1",79,"1","Democratic","European","Democratic",29000,"Residential",211610,"0"
"12194","la","1",77,"0","Republican","European","Republican",118000,"Unknown",352019,"0"
"12195","tn","1",68,"1","Non-Partisan","Hispanic and Portuguese","Independent",52902,"Residential",62500,"0"
"12196","tn","1",83,"0","Republican","Other","Republican",68729,"Residential",153225,"0"
"12197","sc","1",54,"1","Republican","European","Republican",97000,"Residential",150332,"0"
"12198","ca","1",47,"0","Democratic","East and South Asian","Democratic",46943,"Residential",668477,"0"
"12199","wi","1",NA,"1","Republican","","Republican",NA,"Apartment",NA,"0"
"12200","ga","1",30,"1","Republican","European","Republican",54166,"Unknown",226666,"0"
"12201","tx","0",58,"0","Republican","European","Republican",45803,"Apartment",131350,"0"
"12202","ky","1",35,"1","Democratic","European","Democratic",78124,"Apartment",192920,"0"
"12203","nj","1",66,"1","Non-Partisan","European","Republican & Independent",211000,"Residential",1352272,"0"
"12204","id","0",47,"0","Republican","European","Republican",23776,"Residential",157591,"0"
"12205","ga","1",47,"1","Democratic","Likely African-American","Democratic",54194,"Residential",173354,"0"
"12206","sc","1",63,"1","Republican","Hispanic and Portuguese","Democratic & Republican",87971,"Residential",184008,"0"
"12207","oh","1",70,"1","Republican","European","Republican",70141,"Residential",204408,"0"
"12208","tx","1",22,"0","Republican","European","Democratic & Republican",188000,"Residential",456603,"0"
"12209","ks","0",47,"1","Non-Partisan","European","Democratic & Independent",57124,"Unknown",126178,"0"
"12210","sc","1",37,"0","Democratic","European","Democratic",44000,"Apartment",208853,"0"
"12211","pa","1",58,"1","Republican","European","Republican",87571,"Residential",306449,"0"
"12212","ca","1",78,"0","Non-Partisan","European","Independent",92000,"Residential",527856,"0"
"12213","sc","1",28,"0","Non-Partisan","European","Independent",104463,"Unknown",213280,"0"
"12214","wa","1",21,"1","Democratic","Hispanic and Portuguese","Democratic",197000,"Apartment",806616,"0"
"12215","mi","1",24,"0","Republican","European","Republican",85000,"Unknown",107726,"0"
"12216","al","1",62,"0","Democratic","Likely African-American","Democratic",95521,"Residential",281623,"0"
"12217","il","1",58,"0","Independence","European","Republican & Independent",164427,"Residential",267499,"0"
"12218","mi","1",51,"0","Democratic","Likely African-American","Democratic",34749,"Residential",37500,"1"
"12219","mi","1",53,"0","Republican","European","Democratic & Republican",250000,"Residential",273200,"1"
"12220","ny","0",74,"0","Republican","East and South Asian","Republican & Independent",140000,"Duplex",799261,"0"
"12221","ca","1",60,"1","Democratic","European","Democratic",14000,"Residential",243195,"0"
"12222","mi","1",74,"0","Democratic","European","Democratic",182000,"Residential",475000,"1"
"12223","in","1",47,"1","Non-Partisan","European","Republican & Independent",221483,"Residential",325000,"0"
"12224","tn","0",55,"0","Non-Partisan","","Democratic & Independent",32000,"Residential",126980,"1"
"12225","ca","1",32,"1","Republican","","Republican",143000,"Residential",699674,"0"
"12226","ga","1",27,"0","Republican","European","Republican",245000,"Residential",1250815,"0"
"12227","nc","1",70,"1","Non-Partisan","European","Republican & Independent",94463,"Unknown",193028,"0"
"12228","co","1",70,"0","Democratic","Hispanic and Portuguese","Democratic",53000,"Apartment",632142,"1"
"12229","nc","1",27,"1","Non-Partisan","European","Independent",124000,"Unknown",173749,"0"
"12230","de","1",59,"1","Democratic","Hispanic and Portuguese","Democratic",91000,"Unknown",143975,"0"
"12231","la","1",61,"1","Republican","European","Republican",58000,"Residential",356625,"1"
"12232","ca","1",33,"0","Democratic","","Democratic",137000,"Residential",678815,"0"
"12233","mo","1",72,"1","Republican","European","Republican",35937,"Residential",96612,"1"
"12234","mn","1",68,"0","Non-Partisan","European","Democratic & Independent",99588,"Residential",215213,"1"
"12235","sd","1",20,"0","Republican","European","Republican",85681,"Residential",209046,"0"
"12236","md","1",66,"1","Democratic","European","Democratic",136000,"Apartment",154053,"0"
"12237","nj","1",78,"0","Non-Partisan","European","Democratic & Independent",227118,"Condominium",716040,"1"
"12238","ca","1",26,"1","American Independent","European","Independent",237345,"Apartment",734362,"0"
"12239","az","1",29,"1","Democratic","Hispanic and Portuguese","Democratic",23000,"Apartment",130151,"0"
